Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000215,13.69401,[3 9] ; [205  72],[8.6366782 3.3633218] ; [199.3633218  77.6366782],1
a5,1,0.004204,8.193704,[4 8] ; [202  79],[8.43686007 3.56313993] ; [197.56313993  83.43686007],0
p9,1,0.012563,6.229671,[6 6] ; [221  55],[9.45833333 2.54166667] ; [217.54166667  58.45833333],0
u3,1,0.03388,4.500741,[1 4] ; [62 31],[3.21428571 1.78571429] ; [59.78571429 33.21428571],0
s7,1,0.038808,4.269244,[ 1 10] ; [107 160],[4.27338129 6.72661871] ; [103.72661871 163.27338129],0
n5,1,0.047778,3.917793,[5 7] ; [193  87],[8.1369863 3.8630137] ; [189.8630137  90.1369863],0
n6,1,0.057549,3.60665,[7 5] ; [227  54],[9.58361775 2.41638225] ; [224.41638225  56.58361775],0
r2,1,0.070305,3.275891,[11  1] ; [277   4],[11.79522184  0.20477816] ; [276.20477816   4.79522184],0
b1,1,0.08592,2.949202,[7 5] ; [ 96 185],[4.21843003 7.78156997] ; [ 98.78156997 182.21843003],0
s6,1,0.101601,2.680238,[5 7] ; [179  97],[7.66666667 4.33333333] ; [176.33333333  99.66666667],0
s2,1,0.107225,2.594655,[3 9] ; [134 141],[5.728223 6.271777] ; [131.271777 143.728223],0
v1,1,0.12742,2.323661,[3 9] ; [129 143],[5.57746479 6.42253521] ; [126.42253521 145.57746479],0
a6,1,0.156286,2.009795,[6 6] ; [195  86],[8.23208191 3.76791809] ; [192.76791809  88.23208191],0
s5,1,0.197378,1.661671,[ 1 10] ; [ 69 192],[2.83088235 8.16911765] ; [ 67.16911765 193.83088235],0
p3,1,0.222202,1.490092,[ 2 10] ; [ 94 186],[3.94520548 8.05479452] ; [ 92.05479452 187.94520548],0
u4,1,0.223926,1.479032,[ 1 11] ; [  7 274],[ 0.32764505 11.67235495] ; [  7.67235495 273.32764505],0
b5,1,0.225359,1.469917,[6 6] ; [188  93],[7.94539249 4.05460751] ; [186.05460751  94.94539249],0
v2,1,0.22783,1.454358,[8 4] ; [130 136],[5.95683453 6.04316547] ; [132.04316547 133.95683453],0
d5,1,0.238311,1.39056,[11  1] ; [217  64],[9.33788396 2.66211604] ; [218.66211604  62.33788396],0
a2,1,0.287082,1.133258,[ 1 11] ; [ 59 222],[2.45733788 9.54266212] ; [ 57.54266212 223.45733788],0
d4,1,0.308901,1.035367,[11  1] ; [224  57],[9.62457338 2.37542662] ; [225.37542662  55.62457338],0
p11,1,0.309295,1.033682,[7 5] ; [202  79],[8.55972696 3.44027304] ; [200.44027304  80.55972696],0
b4,1,0.335694,0.926807,[9 3] ; [172 109],[7.41296928 4.58703072] ; [173.58703072 107.41296928],0
s8,1,0.362543,0.829064,[3 9] ; [106 173],[4.49484536 7.50515464] ; [104.50515464 174.49484536],0
d1,1,0.370986,0.80036,[5 7] ; [154 127],[6.51194539 5.48805461] ; [152.48805461 128.51194539],0
u2,1,0.381494,0.765882,[2 3] ; [55 37],[2.93814433 2.06185567] ; [54.06185567 37.93814433],0
p4,1,0.425856,0.634099,[4 8] ; [126 154],[5.34246575 6.65753425] ; [124.65753425 155.34246575],0
n1,1,0.464309,0.535486,[2 1] ; [38 46],[1.37931034 1.62068966] ; [38.62068966 45.37931034],0
a8,1,0.471148,0.519283,[ 2 10] ; [ 26 230],[ 1.25373134 10.74626866] ; [ 26.74626866 229.25373134],0
s3,1,0.506925,0.440409,[5 7] ; [142 134],[6.125 5.875] ; [140.875 135.125],0
a3,1,0.525775,0.402551,[7 5] ; [188  92],[8.01369863 3.98630137] ; [186.98630137  93.01369863],0
r1,1,0.52959,0.395178,[9 3] ; [230  50],[9.82191781 2.17808219] ; [229.17808219  50.82191781],0
a7,1,0.550643,0.356167,[8 4] ; [209  72],[8.88737201 3.11262799] ; [208.11262799  72.88737201],0
p8,1,0.576131,0.312532,[4 8] ; [ 73 207],[3.16438356 8.83561644] ; [ 73.83561644 206.16438356],0
n4,1,0.63213,0.229183,[8 4] ; [205  76],[8.72354949 3.27645051] ; [204.27645051  76.72354949],0
d3,1,0.648211,0.208163,[7 5] ; [182  99],[7.74061433 4.25938567] ; [181.25938567  99.74061433],0
a4,1,0.839027,0.041265,[5 7] ; [125 155],[5.34246575 6.65753425] ; [124.65753425 155.34246575],0
p2,1,0.840983,0.040255,[8 4] ; [195  86],[8.31399317 3.68600683] ; [194.68600683  86.31399317],0
b2,1,0.8721,0.025918,[2 3] ; [ 58 101],[1.82926829 3.17073171] ; [ 58.17073171 100.82926829],0
b3,1,0.8721,0.025918,[2 3] ; [ 58 101],[1.82926829 3.17073171] ; [ 58.17073171 100.82926829],0
d2,1,0.91283,0.011984,[6 6] ; [135 144],[5.81443299 6.18556701] ; [135.18556701 143.81443299],0
p6,1,0.933603,0.006941,[ 2 10] ; [ 44 235],[ 1.89690722 10.10309278] ; [ 44.10309278 234.89690722],0
v3,1,0.942105,0.005274,[4 8] ; [ 90 172],[4.11678832 7.88321168] ; [ 89.88321168 172.11678832],0
p12,1,0.991185,0.000122,[ 1 11] ; [ 23 256],[ 0.98969072 11.01030928] ; [ 23.01030928 255.98969072],0
