Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,43.264351,[235  32] ; [14 19],[221.61  45.39] ; [27.39  5.61],1
n5,1,0.0,25.745841,[231  37] ; [16 16],[220.65333333  47.34666667] ; [26.34666667  5.65333333],1
s7,1,2.6e-05,17.67104,[197  58] ; [13 18],[187.23776224  67.76223776] ; [22.76223776  8.23776224],1
a3,1,9.3e-05,15.27058,[218  50] ; [17 16],[209.2358804  58.7641196] ; [25.7641196  7.2358804],1
p9,1,0.000475,12.212672,[245  21] ; [24  9],[239.31103679  26.68896321] ; [29.68896321  3.31103679],1
d2,1,0.000588,11.812659,[157 110] ; [ 9 24],[147.74 119.26] ; [18.26 14.74],1
s5,1,0.00063,11.686389,[137 117] ; [ 7 25],[127.88811189 126.11188811] ; [16.11188811 15.88811189],1
r4,1,0.001871,9.672192,[252  16] ; [26  7],[247.52159468  20.47840532] ; [30.47840532  2.52159468],0
u1,1,0.003561,8.495083,[ 69 199] ; [ 1 32],[ 62.3255814 205.6744186] ; [ 7.6744186 25.3255814],0
b3,1,0.005074,7.852889,[71 97] ; [ 3 21],[ 64.75 103.25] ; [ 9.25 14.75],0
b2,1,0.005074,7.852889,[71 97] ; [ 3 21],[ 64.75 103.25] ; [ 9.25 14.75],0
r1,1,0.009058,6.811308,[225  42] ; [21 11],[219.6722408  47.3277592] ; [26.3277592  5.6722408],0
p5,1,0.016685,5.729167,[ 53 211] ; [ 1 32],[ 48. 216.] ; [ 6. 27.],0
p6,1,0.023871,5.103985,[147 118] ; [11 21],[140.97643098 124.02356902] ; [17.02356902 14.97643098],0
a7,1,0.026107,4.948895,[202  65] ; [19 14],[196.69  70.31] ; [24.31  8.69],0
a4,1,0.03311,4.540087,[142 126] ; [11 22],[136.22591362 131.77408638] ; [16.77408638 16.22591362],0
d1,1,0.034061,4.49165,[194  74] ; [18 15],[188.75747508  79.24252492] ; [23.24252492  9.75747508],0
p10,1,0.034948,4.447706,[236  30] ; [25  8],[232.19397993  33.80602007] ; [28.80602007  4.19397993],0
r2,1,0.040883,4.180873,[255  11] ; [28  4],[252.61073826  13.38926174] ; [30.38926174  1.61073826],0
a5,1,0.047807,3.916752,[218  50] ; [22 11],[213.68770764  54.31229236] ; [26.31229236  6.68770764],0
p11,1,0.05522,3.675439,[217  51] ; [22 11],[212.79734219  55.20265781] ; [26.20265781  6.79734219],0
s8,1,0.056214,3.645708,[182  85] ; [17 16],[177.11  89.89] ; [21.89 11.11],0
d4,1,0.057748,3.600918,[240  27] ; [26  7],[236.74  30.26] ; [29.26  3.74],0
b1,1,0.063823,3.435137,[109 159] ; [19 14],[113.96677741 154.03322259] ; [14.03322259 18.96677741],0
p12,1,0.071052,3.258556,[ 38 229] ; [ 1 32],[ 34.71 232.29] ; [ 4.29 28.71],0
v3,1,0.080353,3.057756,[117 140] ; [ 9 22],[112.4375 144.5625] ; [13.5625 17.4375],0
u2,1,0.082767,3.009718,[28 21] ; [13  3],[30.90769231 18.09230769] ; [10.09230769  5.90769231],0
