Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.008015,7.030111,[17 22] ; [ 7 35],[11.55555556 27.44444444] ; [12.44444444 29.55555556],0
r2,1,0.023318,5.144686,[39  2] ; [32  9],[35.5  5.5] ; [35.5  5.5],0
u3,1,0.023342,5.142857,[ 6 10] ; [15  5],[9.33333333 6.66666667] ; [11.66666667  8.33333333],0
p5,1,0.025546,4.986486,[ 1 40] ; [ 7 34],[ 4. 37.] ; [ 4. 37.],0
p3,1,0.037266,4.338232,[17 24] ; [27 15],[21.73493976 19.26506024] ; [22.26506024 19.73493976],0
a2,1,0.04051,4.196404,[11 30] ; [ 4 38],[ 7.40963855 33.59036145] ; [ 7.59036145 34.40963855],0
v1,1,0.058595,3.576706,[20 21] ; [12 30],[15.80722892 25.19277108] ; [16.19277108 25.80722892],0
d5,1,0.076871,3.129854,[35  6] ; [29 13],[31.61445783  9.38554217] ; [32.38554217  9.61445783],0
p8,1,0.12165,2.395945,[23 18] ; [16 25],[19.5 21.5] ; [19.5 21.5],0
s8,1,0.12263,2.383407,[18 22] ; [12 30],[14.63414634 25.36585366] ; [15.36585366 26.63414634],0
a5,1,0.125717,2.344614,[30 11] ; [24 18],[26.6746988 14.3253012] ; [27.3253012 14.6746988],0
r3,1,0.146506,2.108258,[39  2] ; [36  6],[37.04819277  3.95180723] ; [37.95180723  4.04819277],0
d1,1,0.150928,2.062843,[25 16] ; [19 23],[21.73493976 19.26506024] ; [22.26506024 19.73493976],0
d3,1,0.166746,1.911958,[32  9] ; [27 15],[29.14457831 11.85542169] ; [29.85542169 12.14457831],0
r1,1,0.178337,1.811427,[31 10] ; [26 16],[28.15662651 12.84337349] ; [28.84337349 13.15662651],0
n3,1,0.193868,1.687977,[10  3] ; [8 7],[8.35714286 4.64285714] ; [9.64285714 5.35714286],0
a6,1,0.217606,1.520087,[26 15] ; [21 21],[23.21686747 17.78313253] ; [23.78313253 18.21686747],0
a4,1,0.229099,1.446446,[21 20] ; [16 26],[18.27710843 22.72289157] ; [18.72289157 23.27710843],0
d4,1,0.230674,1.436701,[33  8] ; [29 13],[30.62650602 10.37349398] ; [31.37349398 10.62650602],0
s4,1,0.288569,1.126288,[ 6 34] ; [10 31],[ 7.90123457 32.09876543] ; [ 8.09876543 32.90123457],0
n2,1,0.326109,0.964286,[10  2] ; [10  5],[8.88888889 3.11111111] ; [11.11111111  3.88888889],0
n6,1,0.331628,0.942529,[31 10] ; [27 14],[29. 12.] ; [29. 12.],0
s5,1,0.393594,0.727809,[11 28] ; [ 8 32],[ 9.37974684 29.62025316] ; [ 9.62025316 30.37974684],0
a7,1,0.395122,0.723122,[29 12] ; [26 16],[27.1686747 13.8313253] ; [27.8313253 14.1686747],0
b4,1,0.422877,0.642307,[26 15] ; [23 19],[24.20481928 16.79518072] ; [24.79518072 17.20481928],0
a3,1,0.429574,0.623976,[25 16] ; [22 20],[23.21686747 17.78313253] ; [23.78313253 18.21686747],0
p11,1,0.445357,0.582442,[21 20] ; [18 24],[19.26506024 21.73493976] ; [19.73493976 22.26506024],0
n1,1,0.46376,0.536805,[6 7] ; [9 6],[6.96428571 6.03571429] ; [8.03571429 6.96428571],0
p1,1,0.478904,0.501358,[ 3 38] ; [ 5 37],[ 3.95180723 37.04819277] ; [ 4.04819277 37.95180723],0
s7,1,0.498962,0.457143,[19 21] ; [16 24],[17.5 22.5] ; [17.5 22.5],0
s3,1,0.521766,0.410401,[21 19] ; [25 17],[22.43902439 17.56097561] ; [23.56097561 18.43902439],0
p6,1,0.530999,0.392479,[16 24] ; [14 28],[14.63414634 25.36585366] ; [15.36585366 26.63414634],0
u4,1,0.542275,0.371339,[ 2 39] ; [ 1 41],[ 1.48192771 39.51807229] ; [ 1.51807229 40.48192771],0
d2,1,0.582166,0.302746,[22 19] ; [20 22],[20.74698795 20.25301205] ; [21.25301205 20.74698795],0
s6,1,0.596309,0.280599,[27 13] ; [26 16],[25.85365854 14.14634146] ; [27.14634146 14.85365854],0
s2,1,0.596743,0.279936,[19 20] ; [18 24],[17.81481481 21.18518519] ; [19.18518519 22.81481481],0
u2,1,0.686254,0.16317,[ 5 10] ; [ 8 12],[5.57142857 9.42857143] ; [ 7.42857143 12.57142857],0
b5,1,0.699481,0.149012,[28 13] ; [27 15],[27.1686747 13.8313253] ; [27.8313253 14.1686747],0
n5,1,0.728648,0.120357,[24 17] ; [23 19],[23.21686747 17.78313253] ; [23.78313253 18.21686747],0
p9,1,0.755281,0.097147,[16 25] ; [15 27],[15.31325301 25.68674699] ; [15.68674699 26.31325301],0
r4,1,0.82876,0.046782,[33  8] ; [33  9],[32.60240964  8.39759036] ; [33.39759036  8.60240964],0
p2,1,0.850394,0.035576,[31 10] ; [31 11],[30.62650602 10.37349398] ; [31.37349398 10.62650602],0
n4,1,0.886944,0.020213,[26 15] ; [26 16],[25.68674699 15.31325301] ; [26.31325301 15.68674699],0
a8,1,0.891134,0.018733,[ 4 30] ; [ 5 34],[ 4.19178082 29.80821918] ; [ 4.80821918 34.19178082],0
b1,1,0.915683,0.011209,[21 20] ; [22 20],[21.24096386 19.75903614] ; [21.75903614 20.24096386],0
p7,1,0.919651,0.010176,[22 19] ; [23 19],[22.22891566 18.77108434] ; [22.77108434 19.22891566],0
b3,1,0.92571,0.008694,[10 19] ; [10 20],[ 9.83050847 19.16949153] ; [10.16949153 19.83050847],0
b2,1,0.92571,0.008694,[10 19] ; [10 20],[ 9.83050847 19.16949153] ; [10.16949153 19.83050847],0
u1,1,0.957219,0.002878,[ 8 33] ; [ 8 34],[ 7.90361446 33.09638554] ; [ 8.09638554 33.90361446],0
v4,1,0.967592,0.001651,[36  5] ; [37  5],[36.06024096  4.93975904] ; [36.93975904  5.06024096],0
a1,1,0.980294,0.00061,[ 2 39] ; [ 2 40],[ 1.97590361 39.02409639] ; [ 2.02409639 39.97590361],0
