Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,6.4e-05,15.987865,[35 19] ; [31 68],[23.29411765 30.70588235] ; [42.70588235 56.29411765],1
s7,1,0.00091,11.001885,[25 24] ; [23 74],[16.10958904 32.89041096] ; [31.89041096 65.10958904],1
v2,1,0.003953,8.305412,[31 21] ; [34 63],[22.68456376 29.31543624] ; [42.31543624 54.68456376],0
s8,1,0.005118,7.837439,[22 31] ; [20 79],[14.64473684 38.35526316] ; [27.35526316 71.64473684],0
v1,1,0.00543,7.730511,[26 27] ; [26 72],[18.25165563 34.74834437] ; [33.74834437 64.25165563],0
s2,1,0.010658,6.521397,[25 29] ; [26 74],[17.88311688 36.11688312] ; [33.11688312 66.88311688],0
n4,1,0.014114,6.023872,[42 12] ; [58 42],[35.06493506 18.93506494] ; [64.93506494 35.06493506],0
r1,1,0.014536,5.971795,[41 13] ; [56 44],[34.01298701 19.98701299] ; [62.98701299 37.01298701],0
p12,1,0.015052,5.910365,[ 6 48] ; [ 2 98],[ 2.80519481 51.19480519] ; [ 5.19480519 94.80519481],0
p5,1,0.019908,5.419902,[ 8 46] ; [ 4 93],[ 4.29139073 49.70860927] ; [ 7.70860927 89.29139073],0
u3,1,0.028066,4.824027,[13  6] ; [16 26],[9.03278689 9.96721311] ; [19.96721311 22.03278689],0
r4,1,0.046014,3.981097,[42 12] ; [62 38],[36.46753247 17.53246753] ; [67.53246753 32.46753247],0
n5,1,0.054914,3.684708,[42 12] ; [62 37],[36.70588235 17.29411765] ; [67.29411765 31.70588235],0
u2,1,0.077076,3.12551,[13  6] ; [18 23],[9.81666667 9.18333333] ; [21.18333333 19.81666667],0
r2,1,0.083338,2.99857,[48  5] ; [78 20],[44.22516556  8.77483444] ; [81.77483444 16.22516556],0
n6,1,0.08592,2.949204,[39 14] ; [59 40],[34.17105263 18.82894737] ; [63.82894737 35.17105263],0
p1,1,0.138048,2.199582,[ 7 47] ; [ 6 94],[ 4.55844156 49.44155844] ; [ 8.44155844 91.55844156],0
s5,1,0.14643,2.109053,[13 41] ; [14 82],[ 9.72 44.28] ; [17.28 78.72],0
v4,1,0.148236,2.090311,[45  9] ; [73 27],[41.37662338 12.62337662] ; [76.62337662 23.37662338],0
p11,1,0.150613,2.066028,[33 21] ; [49 51],[28.75324675 25.24675325] ; [53.24675325 46.75324675],0
a7,1,0.197766,1.658794,[36 18] ; [56 44],[32.25974026 21.74025974] ; [59.74025974 40.25974026],0
b1,1,0.2177,1.519467,[23 31] ; [53 47],[26.64935065 27.35064935] ; [49.35064935 50.64935065],0
p9,1,0.238658,1.388503,[31 23] ; [45 50],[27.54362416 26.45637584] ; [48.45637584 46.54362416],0
s1,1,0.26681,1.233075,[ 6 48] ; [ 6 93],[ 4.23529412 49.76470588] ; [ 7.76470588 91.23529412],0
a5,1,0.292628,1.107489,[36 18] ; [58 42],[32.96103896 21.03896104] ; [61.03896104 38.96103896],0
r3,1,0.295204,1.095734,[44 10] ; [74 26],[41.37662338 12.62337662] ; [76.62337662 23.37662338],0
a1,1,0.321606,0.982405,[ 7 47] ; [ 8 92],[ 5.25974026 48.74025974] ; [ 9.74025974 90.25974026],0
p8,1,0.333973,0.933432,[17 37] ; [24 75],[14.47058824 39.52941176] ; [26.52941176 72.47058824],0
n1,1,0.340231,0.909561,[4 8] ; [21 22],[5.45454545 6.54545455] ; [19.54545455 23.45454545],0
p10,1,0.427954,0.628368,[29 24] ; [47 51],[26.67549669 26.32450331] ; [49.32450331 48.67549669],0
n2,1,0.45289,0.563408,[10  3] ; [29 15],[8.89473684 4.10526316] ; [30.10526316 13.89473684],0
a3,1,0.495362,0.464859,[35 19] ; [58 40],[33.03947368 20.96052632] ; [59.96052632 38.03947368],0
s3,1,0.498979,0.457107,[23 30] ; [37 61],[21.05960265 31.94039735] ; [38.94039735 59.05960265],0
d4,1,0.509277,0.435553,[36 17] ; [73 27],[37.75816993 15.24183007] ; [71.24183007 28.75816993],0
d1,1,0.52064,0.412626,[23 31] ; [48 52],[24.8961039 29.1038961] ; [46.1038961 53.8961039],0
b5,1,0.526246,0.401636,[29 25] ; [59 41],[30.85714286 23.14285714] ; [57.14285714 42.85714286],0
a6,1,0.534636,0.385573,[34 19] ; [59 41],[32.21568627 20.78431373] ; [60.78431373 39.21568627],0
n3,1,0.556259,0.346223,[6 6] ; [25 17],[6.88888889 5.11111111] ; [24.11111111 17.88888889],0
d3,1,0.569638,0.323289,[28 25] ; [48 52],[26.32679739 26.67320261] ; [49.67320261 50.32679739],0
b3,1,0.638566,0.220622,[14 20] ; [24 42],[12.92 21.08] ; [25.08 40.92],0
b2,1,0.638566,0.220622,[14 20] ; [24 42],[12.92 21.08] ; [25.08 40.92],0
a4,1,0.648233,0.208135,[20 34] ; [40 58],[21.31578947 32.68421053] ; [38.68421053 59.31578947],0
p6,1,0.666408,0.185832,[11 43] ; [17 80],[10.01324503 43.98675497] ; [17.98675497 79.01324503],0
a8,1,0.715309,0.133032,[ 5 44] ; [12 86],[ 5.66666667 43.33333333] ; [11.33333333 86.66666667],0
u1,1,0.717505,0.130896,[ 7 47] ; [11 89],[ 6.31168831 47.68831169] ; [11.68831169 88.31168831],0
a2,1,0.71958,0.128896,[11 43] ; [18 82],[10.16883117 43.83116883] ; [18.83116883 81.16883117],0
d2,1,0.789101,0.071544,[25 28] ; [44 54],[24.21854305 28.78145695] ; [44.78145695 53.21854305],0
b4,1,0.879733,0.022894,[32 22] ; [58 42],[31.55844156 22.44155844] ; [58.44155844 41.55844156],0
p3,1,0.89784,0.016484,[15 38] ; [29 70],[15.34210526 37.65789474] ; [28.65789474 70.34210526],0
d5,1,0.916717,0.010935,[34 19] ; [65 35],[34.29411765 18.70588235] ; [64.70588235 35.29411765],0
p7,1,0.933047,0.007058,[17 34] ; [33 64],[17.22972973 33.77027027] ; [32.77027027 64.22972973],0
