Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.00324,8.667027,[23 19] ; [ 7 26],[16.8 25.2] ; [13.2 19.8],0
p6,1,0.016703,5.727273,[24 20] ; [ 9 24],[18.85714286 25.14285714] ; [14.14285714 18.85714286],0
s2,1,0.019705,5.437853,[38  6] ; [21 12],[33.71428571 10.28571429] ; [25.28571429  7.71428571],0
v1,1,0.020755,5.347222,[29 15] ; [13 20],[24. 20.] ; [18. 15.],0
p5,1,0.062972,3.457338,[ 3 41] ; [ 7 26],[ 5.71428571 38.28571429] ; [ 4.28571429 28.71428571],0
d2,1,0.089628,2.881046,[31 13] ; [17 16],[27.42857143 16.57142857] ; [20.57142857 12.42857143],0
n3,1,0.100582,2.696287,[11  2] ; [9 7],[8.96551724 4.03448276] ; [11.03448276  4.96551724],0
p7,1,0.105233,2.624383,[25 18] ; [13 20],[21.5 21.5] ; [16.5 16.5],0
r3,1,0.109137,2.566667,[42  2] ; [28  5],[40.  4.] ; [30.  3.],0
p1,1,0.143555,2.139432,[ 4 39] ; [ 7 26],[ 6.22368421 36.77631579] ; [ 4.77631579 28.22368421],0
a2,1,0.150561,2.066559,[16 28] ; [ 7 26],[13.14285714 30.85714286] ; [ 9.85714286 23.14285714],0
p3,1,0.165307,1.925,[23 21] ; [12 21],[20. 24.] ; [15. 18.],0
a8,1,0.166938,1.910231,[ 8 28] ; [ 3 28],[ 5.91044776 30.08955224] ; [ 5.08955224 25.91044776],0
a5,1,0.189927,1.718182,[34 10] ; [21 12],[31.42857143 12.57142857] ; [23.57142857  9.42857143],0
a4,1,0.211222,1.563034,[25 19] ; [14 19],[22.28571429 21.71428571] ; [16.71428571 16.28571429],0
u1,1,0.215726,1.532576,[15 29] ; [ 7 26],[12.57142857 31.42857143] ; [ 9.42857143 23.57142857],0
r4,1,0.219711,1.50626,[42  2] ; [29  4],[40.57142857  3.42857143] ; [30.42857143  2.57142857],0
n2,1,0.221719,1.493213,[11  2] ; [11  6],[9.53333333 3.46666667] ; [12.46666667  4.53333333],0
d4,1,0.223892,1.479252,[37  7] ; [24  9],[34.85714286  9.14285714] ; [26.14285714  6.85714286],0
s6,1,0.250089,1.322805,[38  4] ; [26  6],[36.32432432  5.67567568] ; [27.67567568  4.32432432],0
b5,1,0.338352,0.916667,[30 14] ; [19 14],[28. 16.] ; [21. 12.],0
a6,1,0.365821,0.81781,[31 13] ; [20 13],[29.14285714 14.85714286] ; [21.85714286 11.14285714],0
n5,1,0.376076,0.783489,[30 13] ; [26  7],[31.68421053 11.31578947] ; [24.31578947  8.68421053],0
s1,1,0.379311,0.772935,[ 1 43] ; [ 2 30],[ 1.73684211 42.26315789] ; [ 1.26315789 30.73684211],0
r2,1,0.379311,0.772935,[43  1] ; [30  2],[42.26315789  1.73684211] ; [30.73684211  1.26315789],0
n4,1,0.438744,0.599564,[33 10] ; [22 10],[31.53333333 11.46666667] ; [23.46666667  8.53333333],0
p12,1,0.439035,0.598803,[ 2 41] ; [ 3 30],[ 2.82894737 40.17105263] ; [ 2.17105263 30.82894737],0
b1,1,0.46616,0.531065,[23 21] ; [20 13],[24.57142857 19.42857143] ; [18.42857143 14.57142857],0
a7,1,0.466479,0.530303,[30 14] ; [25  8],[31.42857143 12.57142857] ; [23.57142857  9.42857143],0
s5,1,0.475166,0.509938,[24 17] ; [15 15],[22.52112676 18.47887324] ; [16.47887324 13.52112676],0
a3,1,0.484192,0.489407,[35  9] ; [24  9],[33.71428571 10.28571429] ; [25.28571429  7.71428571],0
d1,1,0.490555,0.475309,[30 14] ; [20 13],[28.57142857 15.42857143] ; [21.42857143 11.57142857],0
d3,1,0.527189,0.399808,[31 13] ; [21 12],[29.71428571 14.28571429] ; [22.28571429 10.71428571],0
p4,1,0.546028,0.364481,[25 19] ; [21 12],[26.28571429 17.71428571] ; [19.71428571 13.28571429],0
b4,1,0.547986,0.360937,[27 17] ; [18 15],[25.71428571 18.28571429] ; [19.28571429 13.71428571],0
n6,1,0.580718,0.305075,[35  7] ; [29  4],[35.84  6.16] ; [28.16  4.84],0
r1,1,0.587401,0.294421,[39  5] ; [27  5],[38.21052632  5.78947368] ; [27.78947368  4.21052632],0
s7,1,0.616079,0.251417,[33  6] ; [24  6],[32.2173913  6.7826087] ; [24.7826087  5.2173913],0
d5,1,0.62462,0.239428,[39  5] ; [28  5],[38.28571429  5.71428571] ; [28.71428571  4.28571429],0
u2,1,0.628745,0.233766,[5 4] ; [6 3],[5.5 3.5] ; [5.5 3.5],0
