Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,113.019154,[276  92] ; [ 3 58],[239.32867133 128.67132867] ; [39.67132867 21.32867133],1
d5,1,0.0,85.253022,[339  29] ; [29 32],[315.67365967  52.32634033] ; [52.32634033  8.67365967],1
d3,1,0.0,56.227909,[291  77] ; [20 41],[266.77855478 101.22144522] ; [44.22144522 16.77855478],1
d2,1,0.0,28.070857,[213 155] ; [13 48],[193.86480186 174.13519814] ; [32.13519814 28.86480186],1
a4,1,2e-06,22.3443,[192 175] ; [12 49],[174.92523364 192.07476636] ; [29.07476636 31.92523364],1
a3,1,0.000176,14.074949,[296  71] ; [36 25],[284.68224299  82.31775701] ; [47.31775701 13.68224299],1
u1,1,0.000776,11.296813,[ 88 280] ; [ 3 58],[ 78.06060606 289.93939394] ; [12.93939394 48.06060606],1
a2,1,0.001784,9.759188,[106 262] ; [ 6 55],[ 96.07459207 271.92540793] ; [15.92540793 45.07459207],0
a5,1,0.002455,9.173932,[303  65] ; [40 21],[294.22843823  73.77156177] ; [48.77156177 12.22843823],0
s2,1,0.011727,6.351681,[207 158] ; [24 37],[197.92253521 167.07746479] ; [33.07746479 27.92253521],0
a8,1,0.054114,3.709171,[ 55 273] ; [ 4 54],[ 50.13471503 277.86528497] ; [ 8.86528497 49.13471503],0
v4,1,0.06539,3.395121,[352  12] ; [55  5],[349.40566038  14.59433962] ; [57.59433962  2.40566038],0
s8,1,0.066088,3.377615,[190 175] ; [24 37],[183.35680751 181.64319249] ; [30.64319249 30.35680751],0
p2,1,0.085559,2.955998,[324  43] ; [49 12],[319.83878505  47.16121495] ; [53.16121495  7.83878505],0
r4,1,0.086162,2.944661,[343  25] ; [53  8],[339.69230769  28.30769231] ; [56.30769231  4.69230769],0
s3,1,0.09895,2.722382,[213 149] ; [29 32],[207.10165485 154.89834515] ; [34.89834515 26.10165485],0
n2,1,0.141567,2.160838,[51 17] ; [13  1],[53.07317073 14.92682927] ; [10.92682927  3.07317073],0
n3,1,0.141567,2.160838,[51 17] ; [13  1],[53.07317073 14.92682927] ; [10.92682927  3.07317073],0
n4,1,0.144696,2.127292,[300  67] ; [45 16],[295.82943925  71.17056075] ; [49.17056075 11.82943925],0
s5,1,0.169371,1.888499,[138 213] ; [18 42],[133.22627737 217.77372263] ; [22.77372263 37.22627737],0
b4,1,0.202319,1.625553,[219 149] ; [31 30],[214.45221445 153.54778555] ; [35.54778555 25.45221445],0
v1,1,0.20844,1.582227,[245 114] ; [36 24],[240.76133652 118.23866348] ; [40.23866348 19.76133652],0
s6,1,0.245399,1.349306,[260 102] ; [38 21],[256.23752969 105.76247031] ; [41.76247031 17.23752969],0
p7,1,0.252015,1.312099,[257 104] ; [39 22],[253.21327014 107.78672986] ; [42.78672986 18.21327014],0
n6,1,0.257336,1.283034,[322  41] ; [51 10],[319.33726415  43.66273585] ; [53.66273585  7.33726415],0
s7,1,0.263353,1.251044,[199 155] ; [27 29],[195.13170732 158.86829268] ; [30.86829268 25.13170732],0
a6,1,0.276092,1.186226,[260 107] ; [39 22],[256.38551402 110.61448598] ; [42.61448598 18.38551402],0
u2,1,0.28772,1.13026,[40 31] ; [11 14],[37.71875 33.28125] ; [13.28125 11.71875],0
b3,1,0.31426,1.012685,[ 92 137] ; [12 26],[ 89.19850187 139.80149813] ; [14.80149813 23.19850187],0
b2,1,0.31426,1.012685,[ 92 137] ; [12 26],[ 89.19850187 139.80149813] ; [14.80149813 23.19850187],0
p4,1,0.328675,0.954111,[239 126] ; [36 25],[235.62206573 129.37793427] ; [39.37793427 21.62206573],0
p1,1,0.351776,0.86704,[ 29 338] ; [ 7 54],[ 30.86915888 336.13084112] ; [ 5.13084112 55.86915888],0
r1,1,0.355789,0.852702,[311  55] ; [49 12],[308.57142857  57.42857143] ; [51.42857143  9.57142857],0
s4,1,0.378898,0.774274,[ 58 308] ; [ 7 54],[ 55.71428571 310.28571429] ; [ 9.28571429 51.71428571],0
p8,1,0.43779,0.602068,[208 152] ; [32 29],[205.22565321 154.77434679] ; [34.77434679 26.22565321],0
p12,1,0.452541,0.564279,[ 42 325] ; [ 5 56],[ 40.30140187 326.69859813] ; [ 6.69859813 54.30140187],0
r3,1,0.491642,0.472931,[359   7] ; [59  2],[358.28571429   7.71428571] ; [59.71428571  1.28571429],0
