Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.6e-05,18.664897,[44 31] ; [14 49],[31.52173913 43.47826087] ; [26.47826087 36.52173913],1
a2,1,0.373917,0.790605,[ 4 72] ; [ 6 60],[ 5.35211268 70.64788732] ; [ 4.64788732 61.35211268],0
u4,1,0.382289,0.763328,[ 3 73] ; [ 1 65],[ 2.14084507 73.85915493] ; [ 1.85915493 64.14084507],0
n6,1,0.401013,0.705287,[63 13] ; [51 15],[61.01408451 14.98591549] ; [52.98591549 13.01408451],0
p6,1,0.414375,0.666213,[37 37] ; [28 37],[34.60431655 39.39568345] ; [30.39568345 34.60431655],0
d3,1,0.419987,0.650351,[42 34] ; [32 34],[39.6056338 36.3943662] ; [34.3943662 31.6056338],0
n3,1,0.498495,0.458139,[9 3] ; [14  8],[8.11764706 3.88235294] ; [14.88235294  7.11764706],0
u1,1,0.509454,0.435188,[ 4 72] ; [ 2 64],[ 3.21126761 72.78873239] ; [ 2.78873239 63.21126761],0
s3,1,0.55298,0.352006,[47 29] ; [37 28],[45.27659574 30.72340426] ; [38.72340426 26.27659574],0
r1,1,0.572958,0.317759,[54 22] ; [44 22],[52.45070423 23.54929577] ; [45.54929577 20.45070423],0
a8,1,0.603438,0.269841,[10 62] ; [ 7 57],[ 9. 63.] ; [ 8. 56.],0
d2,1,0.622039,0.243012,[40 36] ; [32 34],[38.53521127 37.46478873] ; [33.46478873 32.53521127],0
b5,1,0.627193,0.235887,[33 43] ; [26 40],[31.57746479 44.42253521] ; [27.42253521 38.57746479],0
d1,1,0.638616,0.220557,[41 35] ; [33 33],[39.6056338 36.3943662] ; [34.3943662 31.6056338],0
a5,1,0.762531,0.0913,[50 26] ; [45 21],[50.84507042 25.15492958] ; [44.15492958 21.84507042],0
p3,1,0.804925,0.060999,[48 28] ; [43 23],[48.70422535 27.29577465] ; [42.29577465 23.70422535],0
p12,1,0.829832,0.046189,[ 4 71] ; [ 3 63],[ 3.72340426 71.27659574] ; [ 3.27659574 62.72340426],0
s6,1,0.885505,0.020734,[54 20] ; [46 18],[53.62318841 20.37681159] ; [46.37681159 17.62318841],0
b1,1,0.894331,0.017643,[40 36] ; [34 32],[39.6056338 36.3943662] ; [34.3943662 31.6056338],0
b4,1,0.931681,0.00735,[42 34] ; [36 30],[41.74647887 34.25352113] ; [36.25352113 29.74647887],0
a4,1,0.971296,0.001295,[35 40] ; [31 35],[35.10638298 39.89361702] ; [30.89361702 35.10638298],0
s7,1,0.979421,0.000665,[44 30] ; [37 25],[44.07352941 29.92647059] ; [36.92647059 25.07352941],0
d5,1,0.99316,7.3e-05,[58 17] ; [51 15],[57.9787234 17.0212766] ; [51.0212766 14.9787234],0
