Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.002012,9.538734,[5 3] ; [ 4 29],[1.75609756 6.24390244] ; [ 7.24390244 25.75609756],0
p8,1,0.004388,8.115639,[3 5] ; [ 1 30],[0.82051282 7.17948718] ; [ 3.17948718 27.82051282],0
p3,1,0.01529,5.882691,[4 4] ; [ 4 29],[1.56097561 6.43902439] ; [ 6.43902439 26.56097561],0
s6,1,0.037294,4.336918,[4 4] ; [ 5 27],[1.8 6.2] ; [ 7.2 24.8],0
s7,1,0.038301,4.291626,[3 4] ; [ 3 26],[1.16666667 5.83333333] ; [ 4.83333333 24.16666667],0
s2,1,0.086989,2.929224,[3 5] ; [ 4 29],[1.36585366 6.63414634] ; [ 5.63414634 27.36585366],0
n5,1,0.099205,2.718274,[4 4] ; [26  7],[5.85365854 2.14634146] ; [24.14634146  8.85365854],0
a3,1,0.146656,2.106696,[6 1] ; [18 14],[4.30769231 2.69230769] ; [19.69230769 12.30769231],0
n2,1,0.161749,1.957794,[3 1] ; [ 7 12],[1.73913043 2.26086957] ; [ 8.26086957 10.73913043],0
p9,1,0.182002,1.781201,[3 5] ; [ 5 26],[1.64102564 6.35897436] ; [ 6.35897436 24.64102564],0
a2,1,0.217322,1.52197,[2 6] ; [ 3 30],[0.97560976 7.02439024] ; [ 4.02439024 28.97560976],0
r4,1,0.217322,1.52197,[2 6] ; [ 3 30],[0.97560976 7.02439024] ; [ 4.02439024 28.97560976],0
r2,1,0.234314,1.414482,[6 2] ; [16 15],[4.51282051 3.48717949] ; [17.48717949 13.51282051],0
a7,1,0.237419,1.395852,[5 3] ; [13 20],[3.51219512 4.48780488] ; [14.48780488 18.51219512],0
p7,1,0.447686,0.576504,[3 5] ; [ 8 25],[2.14634146 5.85365854] ; [ 8.85365854 24.14634146],0
s4,1,0.471604,0.518216,[1 7] ; [ 8 25],[1.75609756 6.24390244] ; [ 7.24390244 25.75609756],0
a6,1,0.476782,0.506214,[5 3] ; [16 17],[4.09756098 3.90243902] ; [16.90243902 16.09756098],0
d5,1,0.476782,0.506214,[3 5] ; [17 16],[3.90243902 4.09756098] ; [16.09756098 16.90243902],0
d3,1,0.478105,0.503182,[4 4] ; [12 21],[3.12195122 4.87804878] ; [12.87804878 20.12195122],0
v2,1,0.506586,0.441113,[2 6] ; [ 5 28],[1.36585366 6.63414634] ; [ 5.63414634 27.36585366],0
p6,1,0.548306,0.36036,[1 7] ; [ 2 30],[0.6 7.4] ; [ 2.4 29.6],0
s8,1,0.548306,0.36036,[1 7] ; [ 2 30],[0.6 7.4] ; [ 2.4 29.6],0
a5,1,0.576172,0.312464,[5 3] ; [17 16],[4.29268293 3.70731707] ; [17.70731707 15.29268293],0
a1,1,0.576948,0.311194,[1 7] ; [ 7 26],[1.56097561 6.43902439] ; [ 6.43902439 26.56097561],0
p4,1,0.662418,0.190599,[2 6] ; [ 6 27],[1.56097561 6.43902439] ; [ 6.43902439 26.56097561],0
v4,1,0.684204,0.165431,[3 5] ; [15 18],[3.51219512 4.48780488] ; [14.48780488 18.51219512],0
r1,1,0.69472,0.154023,[3 5] ; [10 23],[2.53658537 5.46341463] ; [10.46341463 22.53658537],0
n4,1,0.69472,0.154023,[5 3] ; [23 10],[5.46341463 2.53658537] ; [22.53658537 10.46341463],0
n6,1,0.749085,0.102302,[3 5] ; [14 18],[3.4 4.6] ; [13.6 18.4],0
b2,1,0.755189,0.097222,[2 2] ; [10 14],[1.71428571 2.28571429] ; [10.28571429 13.71428571],0
b3,1,0.755189,0.097222,[2 2] ; [10 14],[1.71428571 2.28571429] ; [10.28571429 13.71428571],0
d1,1,0.767419,0.08747,[2 6] ; [10 23],[2.34146341 5.65853659] ; [ 9.65853659 23.34146341],0
p1,1,0.770637,0.084997,[1 7] ; [ 3 30],[0.7804878 7.2195122] ; [ 3.2195122 29.7804878],0
a4,1,0.791857,0.069643,[3 4] ; [12 20],[2.69230769 4.30769231] ; [12.30769231 19.69230769],0
p11,1,0.81637,0.053925,[2 6] ; [ 7 26],[1.75609756 6.24390244] ; [ 7.24390244 25.75609756],0
d2,1,0.871799,0.026042,[3 5] ; [13 19],[3.2 4.8] ; [12.8 19.2],0
p2,1,0.896438,0.016942,[2 6] ; [ 9 24],[2.14634146 5.85365854] ; [ 8.85365854 24.14634146],0
d4,1,0.938689,0.005916,[4 4] ; [16 17],[3.90243902 4.09756098] ; [16.09756098 16.90243902],0
b5,1,0.938689,0.005916,[4 4] ; [17 16],[4.09756098 3.90243902] ; [16.90243902 16.09756098],0
b4,1,0.938689,0.005916,[4 4] ; [17 16],[4.09756098 3.90243902] ; [16.90243902 16.09756098],0
b1,1,0.952263,0.003584,[5 3] ; [21 12],[5.07317073 2.92682927] ; [20.92682927 12.07317073],0
s1,1,0.976567,0.000863,[1 7] ; [ 4 29],[0.97560976 7.02439024] ; [ 4.02439024 28.97560976],0
s3,1,0.981032,0.000565,[2 5] ; [ 9 23],[1.97435897 5.02564103] ; [ 9.02564103 22.97435897],0
