Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,49.494343,[61 58] ; [ 3 77],[38.27135678 80.72864322] ; [25.72864322 54.27135678],1
d4,1,0.0,28.165755,[93 25] ; [33 46],[75.47208122 42.52791878] ; [50.52791878 28.47208122],1
a7,1,0.0,26.206782,[91 27] ; [33 47],[73.8989899 44.1010101] ; [50.1010101 29.8989899],1
d3,1,8e-06,20.01989,[80 39] ; [28 52],[64.58291457 54.41708543] ; [43.41708543 36.58291457],1
r3,1,0.000692,11.510553,[109   9] ; [60 20],[100.71717172  17.28282828] ; [68.28282828 11.71717172],1
r4,1,0.000747,11.369385,[96 23] ; [47 33],[85.51256281 33.48743719] ; [57.48743719 22.51256281],1
r1,1,0.000771,11.31002,[84 34] ; [38 42],[72.70707071 45.29292929] ; [49.29292929 30.70707071],1
s7,1,0.008257,6.976839,[38 74] ; [13 65],[30.06315789 81.93684211] ; [20.93684211 57.06315789],0
u3,1,0.008548,6.914944,[41 24] ; [21 33],[33.86554622 31.13445378] ; [28.13445378 25.86554622],0
b4,1,0.011947,6.318774,[82 37] ; [41 39],[73.55276382 45.44723618] ; [49.44723618 30.55276382],0
r2,1,0.015723,5.833565,[106  12] ; [61 18],[100.03045685  17.96954315] ; [66.96954315 12.03045685],0
a6,1,0.028025,4.826548,[65 54] ; [31 49],[57.40703518 61.59296482] ; [38.59296482 41.40703518],0
v2,1,0.029988,4.709958,[50 62] ; [21 52],[42.98378378 69.01621622] ; [28.01621622 44.98378378],0
p3,1,0.05856,3.577716,[40 79] ; [17 63],[34.08542714 84.91457286] ; [22.91457286 57.08542714],0
a3,1,0.061972,3.483814,[54 65] ; [25 53],[47.72081218 71.27918782] ; [31.27918782 46.72081218],0
v3,1,0.063804,3.435644,[38 73] ; [17 61],[32.3015873 78.6984127] ; [22.6984127 55.3015873],0
a1,1,0.066018,3.379362,[  1 118] ; [ 4 76],[  2.98994975 116.01005025] ; [ 2.01005025 77.98994975],0
n6,1,0.068671,3.314507,[94 25] ; [54 26],[88.50251256 30.49748744] ; [59.49748744 20.50251256],0
s2,1,0.068893,3.30921,[51 67] ; [24 55],[44.92385787 73.07614213] ; [30.07614213 48.92385787],0
v4,1,0.071594,3.246094,[106  12] ; [63 15],[101.74489796  16.25510204] ; [67.25510204 10.74489796],0
d2,1,0.089413,2.88491,[33 85] ; [14 66],[28.01010101 89.98989899] ; [18.98989899 61.01010101],0
p2,1,0.093094,2.820035,[87 31] ; [50 30],[81.64646465 36.35353535] ; [55.35353535 24.64646465],0
p10,1,0.099552,2.71271,[81 34] ; [46 32],[75.67357513 39.32642487] ; [51.32642487 26.67357513],0
s8,1,0.106532,2.604924,[36 83] ; [16 64],[31.09547739 87.90452261] ; [20.90452261 59.09547739],0
s6,1,0.109195,2.565834,[64 53] ; [34 45],[58.5 58.5] ; [39.5 39.5],0
u2,1,0.120432,2.411691,[37 27] ; [23 30],[32.82051282 31.17948718] ; [27.17948718 25.82051282],0
s3,1,0.176115,1.830103,[64 53] ; [34 42],[59.40932642 57.59067358] ; [38.59067358 37.40932642],0
b5,1,0.191612,1.705181,[75 44] ; [43 37],[70.56281407 48.43718593] ; [47.43718593 32.56281407],0
a8,1,0.193892,1.687797,[12 98] ; [ 4 70],[  9.56521739 100.43478261] ; [ 6.43478261 67.56521739],0
s5,1,0.204878,1.607257,[26 88] ; [12 66],[22.5625 91.4375] ; [15.4375 62.5625],0
