Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,61.979924,[166   7] ; [20 20],[151.07042254  21.92957746] ; [34.92957746  5.07042254],1
r3,1,0.0,36.936144,[169   4] ; [27 12],[159.94339623  13.05660377] ; [36.05660377  2.94339623],1
r2,1,2e-06,22.760364,[164   7] ; [29 11],[156.41232227  14.58767773] ; [36.58767773  3.41232227],1
a5,1,6.9e-05,15.825287,[142  31] ; [21 19],[132.38967136  40.61032864] ; [30.61032864  9.38967136],1
p2,1,0.000213,13.715257,[156  15] ; [27 12],[149.01428571  21.98571429] ; [33.98571429  5.01428571],1
v4,1,0.000379,12.631508,[166   7] ; [32  8],[160.81690141  12.18309859] ; [37.18309859  2.81690141],1
a2,1,0.00268,9.01331,[ 47 126] ; [ 2 38],[ 39.79812207 133.20187793] ; [ 9.20187793 30.79812207],0
a6,1,0.002985,8.816874,[128  45] ; [20 20],[120.20657277  52.79342723] ; [27.79342723 12.20657277],0
d5,1,0.014175,6.016254,[149  24] ; [28 12],[143.76056338  29.23943662] ; [33.23943662  6.76056338],0
n4,1,0.015647,5.84208,[139  34] ; [25 15],[133.20187793  39.79812207] ; [30.79812207  9.20187793],0
u1,1,0.015729,5.832917,[ 37 136] ; [ 2 38],[ 31.67605634 141.32394366] ; [ 7.32394366 32.67605634],0
d1,1,0.017257,5.670043,[105  68] ; [16 24],[98.27699531 74.72300469] ; [22.72300469 17.27699531],0
d2,1,0.03354,4.518002,[84 89] ; [12 28],[77.97183099 95.02816901] ; [18.02816901 21.97183099],0
p8,1,0.038728,4.272781,[99 68] ; [16 23],[93.22815534 73.77184466] ; [21.77184466 17.22815534],0
a4,1,0.039074,4.257652,[87 85] ; [13 27],[81.13207547 90.86792453] ; [18.86792453 21.13207547],0
s2,1,0.053392,3.731618,[ 25 145] ; [11 29],[ 29.14285714 140.85714286] ; [ 6.85714286 33.14285714],0
u3,1,0.062237,3.476752,[33 19] ; [5 9],[29.93939394 22.06060606] ; [8.06060606 5.93939394],0
