Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,110.494168,[268 143] ; [ 62 200],[201.53046062 209.46953938] ; [128.46953938 133.53046062],1
p6,1,0.0,64.173271,[189 223] ; [ 41 219],[141.01190476 270.98809524] ; [ 88.98809524 171.01190476],1
p3,1,0.0,53.609651,[240 175] ; [ 76 186],[193.70753323 221.29246677] ; [122.29246677 139.70753323],1
p2,1,0.0,53.376762,[376  38] ; [181  82],[340.61742984  73.38257016] ; [216.38257016  46.61742984],1
p4,1,0.0,35.769747,[273 141] ; [112 151],[235.43574594 178.56425406] ; [149.56425406 113.43574594],1
r4,1,0.0,27.73284,[392  23] ; [215  48],[371.54129794  43.45870206] ; [235.45870206  27.54129794],1
p10,1,1e-06,23.633838,[356  56] ; [185  75],[331.68452381  80.31547619] ; [209.31547619  50.68452381],1
v1,1,6e-05,16.096401,[233 176] ; [104 150],[207.89291101 201.10708899] ; [129.10708899 124.89291101],1
p9,1,0.000395,12.556193,[360  52] ; [196  59],[343.43628186  68.56371814] ; [212.56371814  42.43628186],1
r2,1,0.000443,12.342639,[398  12] ; [237  24],[388.00298063  21.99701937] ; [246.99701937  14.00298063],1
s5,1,0.000732,11.40578,[144 264] ; [ 57 193],[124.63221884 283.36778116] ; [ 76.36778116 173.63221884],1
s7,1,0.001391,10.217101,[205 195] ; [ 96 154],[185.23076923 214.76923077] ; [115.76923077 134.23076923],0
r1,1,0.001833,9.709893,[338  74] ; [189  74],[321.66518519  90.33481481] ; [205.33481481  57.66518519],0
v4,1,0.002766,8.955738,[401  13] ; [241  22],[392.59675037  21.40324963] ; [249.40324963  13.59675037],0
r3,1,0.004539,8.054556,[401  13] ; [240  21],[393.14666667  20.85333333] ; [247.85333333  13.14666667],0
s8,1,0.005448,7.724481,[192 221] ; [ 93 168],[174.63649852 238.36350148] ; [110.36350148 150.63649852],0
s3,1,0.006433,7.424935,[235 175] ; [120 138],[217.88922156 192.11077844] ; [137.11077844 120.88922156],0
p11,1,0.008953,6.832172,[341  74] ; [194  69],[327.47050147  87.52949853] ; [207.52949853  55.47050147],0
n3,1,0.015322,5.87901,[64 13] ; [53 27],[57.38216561 19.61783439] ; [59.61783439 20.38216561],0
s2,1,0.017457,5.649816,[217 197] ; [110 146],[202.05671642 211.94328358] ; [124.94328358 131.05671642],0
v3,1,0.017834,5.612394,[167 241] ; [ 80 172],[152.69090909 255.30909091] ; [ 94.30909091 157.69090909],0
v2,1,0.027918,4.833098,[241 165] ; [127 124],[227.40943683 178.59056317] ; [140.59056317 110.40943683],0
a5,1,0.030362,4.688667,[314 101] ; [179  84],[301.76253687 113.23746313] ; [191.23746313  71.76253687],0
a8,1,0.032341,4.580312,[ 61 317] ; [ 24 215],[ 52.07455429 325.92544571] ; [ 32.92544571 206.07455429],0
a3,1,0.037324,4.335573,[300 112] ; [171  91],[287.91097923 124.08902077] ; [183.08902077  78.91097923],0
d5,1,0.045213,4.010668,[343  70] ; [202  61],[332.96597633  80.03402367] ; [212.03402367  50.96597633],0
d3,1,0.051579,3.789376,[297 117] ; [170  93],[285.58050222 128.41949778] ; [181.41949778  81.58050222],0
s6,1,0.054793,3.688366,[277 131] ; [157 102],[265.47526237 142.52473763] ; [168.52473763  90.47526237],0
b4,1,0.072192,3.232453,[233 182] ; [166  97],[244.22566372 170.77433628] ; [154.77433628 108.22566372],0
p12,1,0.10243,2.667295,[ 19 394] ; [ 20 243],[ 23.82692308 389.17307692] ; [ 15.17307692 247.82692308],0
n4,1,0.112309,2.521427,[333  81] ; [198  65],[324.71787297  89.28212703] ; [206.28212703  56.71787297],0
b5,1,0.124597,2.358559,[247 168] ; [172  91],[256.46755162 158.53244838] ; [162.53244838 100.46755162],0
