Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,140.561111,[26 74] ; [236  30],[71.58469945 28.41530055] ; [190.41530055  75.58469945],1
s7,1,0.0,42.228336,[36 59] ; [193  64],[61.80397727 33.19602273] ; [167.19602273  89.80397727],1
s8,1,1e-06,24.679717,[40 59] ; [182  82],[60.54545455 38.45454545] ; [161.45454545 102.54545455],1
r2,1,0.00596,7.5625,[92  7] ; [260   4],[96.  3.] ; [256.   8.],0
s5,1,0.009006,6.821618,[35 64] ; [129 125],[45.99433428 53.00566572] ; [118.00566572 135.99433428],0
u2,1,0.00974,6.681818,[10 12] ; [34 10],[14.66666667  7.33333333] ; [29.33333333 14.66666667],0
r3,1,0.040365,4.202464,[94  6] ; [260   5],[96.98630137  3.01369863] ; [257.01369863   7.98630137],0
d3,1,0.054424,3.699654,[95  5] ; [233  31],[90.10989011  9.89010989] ; [237.89010989  26.10989011],0
u3,1,0.058235,3.586957,[12 10] ; [34 10],[15.33333333  6.66666667] ; [30.66666667 13.33333333],0
b1,1,0.069726,3.289468,[31 69] ; [110 156],[38.52459016 61.47540984] ; [102.47540984 163.52459016],0
p12,1,0.08859,2.899819,[ 7 92] ; [ 36 230],[11.6630137 87.3369863] ; [ 31.3369863 234.6630137],0
n1,1,0.088596,2.8997,[ 7 18] ; [27 29],[10.49382716 14.50617284] ; [23.50617284 32.49382716],0
r1,1,0.088792,2.896138,[81 19] ; [233  32],[86.02739726 13.97260274] ; [227.97260274  37.02739726],0
p5,1,0.11019,2.551489,[ 9 90] ; [ 41 222],[13.67403315 85.32596685] ; [ 36.32596685 226.67403315],0
a7,1,0.127907,2.317725,[71 29] ; [209  57],[76.50273224 23.49726776] ; [203.49726776  62.50273224],0
n5,1,0.149364,2.078739,[73 27] ; [212  53],[78.08219178 21.91780822] ; [206.91780822  58.08219178],0
v4,1,0.170597,1.877691,[95  5] ; [260   6],[96.99453552  3.00546448] ; [258.00546448   7.99453552],0
u4,1,0.173645,1.851189,[ 2 98] ; [ 14 252],[ 4.3715847 95.6284153] ; [ 11.6284153 254.3715847],0
a5,1,0.182641,1.776003,[90 10] ; [225  41],[86.06557377 13.93442623] ; [228.93442623  37.06557377],0
a3,1,0.198488,1.653466,[78 22] ; [222  43],[82.19178082 17.80821918] ; [217.80821918  47.19178082],0
b5,1,0.202447,1.624635,[71 29] ; [170  96],[65.84699454 34.15300546] ; [175.15300546  90.84699454],0
d2,1,0.205079,1.605829,[68 32] ; [197  67],[72.8021978 27.1978022] ; [192.1978022  71.8021978],0
s1,1,0.215695,1.532783,[ 2 97] ; [ 13 251],[ 4.09090909 94.90909091] ; [ 10.90909091 253.09090909],0
p9,1,0.239834,1.381567,[85 14] ; [239  26],[88.12087912 10.87912088] ; [235.87912088  29.12087912],0
s4,1,0.24616,1.344966,[18 79] ; [ 64 199],[22.09444444 74.90555556] ; [ 59.90555556 203.09444444],0
r4,1,0.253842,1.302032,[92  8] ; [253  13],[94.26229508  5.73770492] ; [250.73770492  15.26229508],0
p1,1,0.259779,1.269934,[ 7 93] ; [ 29 236],[ 9.8630137 90.1369863] ; [ 26.1369863 238.8630137],0
p2,1,0.266152,1.236473,[81 18] ; [230  36],[84.35342466 14.64657534] ; [226.64657534  39.35342466],0
v3,1,0.306147,1.047224,[38 59] ; [114 138],[42.24641834 54.75358166] ; [109.75358166 142.24641834],0
v1,1,0.335356,0.928105,[64 36] ; [149 106],[60. 40.] ; [153. 102.],0
b2,1,0.349429,0.87553,[23 45] ; [ 69 102],[26.17573222 41.82426778] ; [ 65.82426778 105.17573222],0
b3,1,0.349429,0.87553,[23 45] ; [ 69 102],[26.17573222 41.82426778] ; [ 65.82426778 105.17573222],0
a2,1,0.369873,0.80409,[34 66] ; [104 162],[37.70491803 62.29508197] ; [100.29508197 165.70491803],0
p10,1,0.387951,0.745355,[82 17] ; [229  36],[84.58516484 14.41483516] ; [226.41483516  38.58516484],0
p6,1,0.3912,0.73521,[41 59] ; [121 142],[44.62809917 55.37190083] ; [117.37190083 145.62809917],0
d5,1,0.427716,0.629017,[99  1] ; [257   6],[98.07162534  1.92837466] ; [257.92837466   5.07162534],0
a4,1,0.493223,0.469487,[56 43] ; [161 105],[58.85753425 40.14246575] ; [158.14246575 107.85753425],0
v2,1,0.511727,0.430534,[64 35] ; [154  99],[61.3125 37.6875] ; [156.6875  96.3125],0
p11,1,0.572356,0.318757,[77 23] ; [212  54],[78.96174863 21.03825137] ; [210.03825137  55.96174863],0
n4,1,0.587056,0.294965,[79 21] ; [216  49],[80.82191781 19.17808219] ; [214.17808219  50.82191781],0
b4,1,0.596035,0.281017,[59 41] ; [165 101],[61.20218579 38.79781421] ; [162.79781421 103.20218579],0
p3,1,0.614016,0.254368,[55 44] ; [155 110],[57.11538462 41.88461538] ; [152.88461538 112.11538462],0
n2,1,0.669169,0.182575,[19  6] ; [40 16],[18.20987654  6.79012346] ; [40.79012346 15.20987654],0
u1,1,0.683611,0.16609,[29 71] ; [ 83 183],[30.6010929 69.3989071] ; [ 81.3989071 184.6010929],0
p8,1,0.68732,0.162002,[51 45] ; [146 117],[52.67966574 43.32033426] ; [144.32033426 118.67966574],0
n6,1,0.787598,0.072593,[86 14] ; [229  34],[86.7768595 13.2231405] ; [228.2231405  34.7768595],0
a6,1,0.813858,0.055438,[71 29] ; [190  73],[71.90082645 28.09917355] ; [189.09917355  73.90082645],0
d4,1,0.821809,0.050723,[99  1] ; [261   2],[99.17355372  0.82644628] ; [260.82644628   2.17355372],0
p4,1,0.82641,0.048096,[72 28] ; [187  77],[71.15384615 28.84615385] ; [187.84615385  76.15384615],0
