Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,64.872137,[263  19] ; [41 32],[241.48732394  40.51267606] ; [62.51267606 10.48732394],1
r2,1,3e-06,21.926655,[267  13] ; [54 15],[257.53581662  22.46418338] ; [63.46418338  5.53581662],1
r3,1,9e-06,19.674065,[270  10] ; [59 13],[261.70454545  18.29545455] ; [67.29545455  4.70454545],1
v4,1,1.3e-05,18.992292,[266  14] ; [57 15],[256.93181818  23.06818182] ; [66.06818182  5.93181818],1
v2,1,0.000517,12.054336,[151 114] ; [24 47],[138.02083333 126.97916667] ; [36.97916667 34.02083333],1
a5,1,0.000764,11.327501,[208  74] ; [39 34],[196.2084507  85.7915493] ; [50.7915493 22.2084507],1
s6,1,0.001699,9.849017,[186  93] ; [33 38],[174.57428571 104.42571429] ; [44.42571429 26.57428571],0
p2,1,0.003527,8.512689,[226  56] ; [46 26],[216.6779661  65.3220339] ; [55.3220339 16.6779661],0
d1,1,0.003858,8.349689,[169 113] ; [30 43],[158.07887324 123.92112676] ; [40.92112676 32.07887324],0
s8,1,0.008402,6.945626,[108 173] ; [16 57],[ 98.42937853 182.57062147] ; [25.57062147 47.42937853],0
p7,1,0.008911,6.840524,[135 133] ; [23 47],[125.27810651 142.72189349] ; [32.72189349 37.27810651],0
a2,1,0.009076,6.807798,[ 76 206] ; [ 9 64],[ 67.52112676 214.47887324] ; [17.47887324 55.52112676],0
s7,1,0.009389,6.74733,[117 157] ; [18 52],[107.52906977 166.47093023] ; [27.47093023 42.52906977],0
s3,1,0.01002,6.631282,[151 122] ; [28 45],[141.23410405 131.76589595] ; [37.76589595 35.23410405],0
d3,1,0.022878,5.17777,[223  58] ; [48 24],[215.72521246  65.27478754] ; [55.27478754 16.72521246],0
n4,1,0.025573,4.984667,[200  81] ; [42 31],[192.0960452  88.9039548] ; [49.9039548 23.0960452],0
n6,1,0.02956,4.734673,[225  55] ; [50 23],[218.13031161  61.86968839] ; [56.86968839 16.13031161],0
v1,1,0.038753,4.271676,[126 150] ; [22 47],[118.4 157.6] ; [29.6 39.4],0
a6,1,0.04414,4.051185,[217  64] ; [48 25],[210.35310734  70.64689266] ; [54.64689266 18.35310734],0
