Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,59.838509,[242  15] ; [17 17],[228.73883162  28.26116838] ; [30.26116838  3.73883162],1
p11,1,1e-06,23.994627,[228  29] ; [20 15],[218.2739726  38.7260274] ; [29.7260274  5.2739726],1
s5,1,0.000197,13.863418,[111 134] ; [ 4 30],[100.98566308 144.01433692] ; [14.01433692 19.98566308],1
p7,1,0.003101,8.747305,[215  36] ; [23 12],[208.87412587  42.12587413] ; [29.12587413  5.87412587],0
v1,1,0.004154,8.215111,[169  81] ; [15 20],[161.40350877  88.59649123] ; [22.59649123 12.40350877],0
p4,1,0.006375,7.44122,[205  50] ; [21 14],[198.72413793  56.27586207] ; [27.27586207  7.72413793],0
p3,1,0.012083,6.298686,[178  77] ; [17 18],[171.46551724  83.53448276] ; [23.53448276 11.46551724],0
v3,1,0.012446,6.246256,[125 123] ; [ 9 24],[118.2633452 129.7366548] ; [15.7366548 17.2633452],0
n5,1,0.013186,6.143959,[213  43] ; [23 12],[207.61512027  48.38487973] ; [28.38487973  6.61512027],0
p2,1,0.02223,5.227688,[240  16] ; [29  6],[236.64604811  19.35395189] ; [32.35395189  2.64604811],0
n4,1,0.046629,3.958708,[218  39] ; [25 10],[213.87328767  43.12671233] ; [29.12671233  5.87328767],0
n3,1,0.058407,3.582037,[26 10] ; [4 6],[23.47826087 12.52173913] ; [6.52173913 3.47826087],0
s4,1,0.066251,3.373549,[ 48 205] ; [ 2 31],[ 44.23076923 208.76923077] ; [ 5.76923077 27.23076923],0
u4,1,0.113043,2.511157,[  8 248] ; [ 3 32],[  9.67697595 246.32302405] ; [ 1.32302405 33.67697595],0
s6,1,0.13084,2.282515,[178  71] ; [20 14],[174.21201413  74.78798587] ; [23.78798587 10.21201413],0
d3,1,0.134429,2.240592,[228  28] ; [34  1],[230.48797251  25.51202749] ; [31.51202749  3.48797251],0
b5,1,0.135574,2.227495,[142 115] ; [24 11],[146.10273973 110.89726027] ; [19.89726027 15.10273973],0
s2,1,0.140542,2.17201,[146 108] ; [15 19],[141.99305556 112.00694444] ; [19.00694444 14.99305556],0
n6,1,0.141667,2.15976,[230  24] ; [28  6],[227.54166667  26.45833333] ; [30.45833333  3.54166667],0
n2,1,0.162415,1.951597,[30  7] ; [6 4],[28.34042553  8.65957447] ; [7.65957447 2.34042553],0
v2,1,0.164476,1.932587,[159  91] ; [18 17],[155.26315789  94.73684211] ; [21.73684211 13.26315789],0
s3,1,0.170728,1.876538,[153  99] ; [17 18],[149.26829268 102.73170732] ; [20.73170732 14.26829268],0
s1,1,0.236554,1.401011,[  6 250] ; [ 2 32],[  7.06206897 248.93793103] ; [ 0.93793103 33.06206897],0
s8,1,0.258001,1.27945,[145 108] ; [16 18],[141.92682927 111.07317073] ; [19.07317073 14.92682927],0
n1,1,0.260262,1.267363,[13 24] ; [5 4],[14.47826087 22.52173913] ; [3.52173913 5.47826087],0
b1,1,0.274269,1.195269,[ 93 164] ; [16 19],[ 95.93493151 161.06506849] ; [13.06506849 21.93493151],0
a5,1,0.279416,1.169927,[223  34] ; [28  7],[220.91438356  36.08561644] ; [30.08561644  4.91438356],0
u3,1,0.317532,0.999086,[32 19] ; [5 1],[33.10526316 17.89473684] ; [3.89473684 2.10526316],0
p1,1,0.325781,0.965597,[ 29 226] ; [ 6 29],[ 30.77586207 224.22413793] ; [ 4.22413793 30.77586207],0
a1,1,0.350754,0.870729,[ 18 239] ; [ 1 34],[ 16.72260274 240.27739726] ; [ 2.27739726 32.72260274],0
a2,1,0.415657,0.662562,[ 78 179] ; [13 22],[ 80.09246575 176.90753425] ; [10.90753425 24.09246575],0
v4,1,0.426225,0.633088,[251   3] ; [34  1],[250.48442907   3.51557093] ; [34.51557093  0.48442907],0
p5,1,0.494355,0.467033,[ 49 208] ; [ 5 30],[ 47.52739726 209.47260274] ; [ 6.47260274 28.52739726],0
s7,1,0.558776,0.341827,[135 109] ; [17 17],[133.41007194 110.58992806] ; [18.58992806 15.41007194],0
d4,1,0.582907,0.301558,[251   4] ; [34  1],[250.60344828   4.39655172] ; [34.39655172  0.60344828],0
d2,1,0.595632,0.281635,[179  77] ; [26  9],[180.34364261  75.65635739] ; [24.65635739 10.34364261],0
b3,1,0.655124,0.199501,[65 99] ; [ 8 15],[64.02139037 99.97860963] ; [ 8.97860963 14.02139037],0
b2,1,0.655124,0.199501,[65 99] ; [ 8 15],[64.02139037 99.97860963] ; [ 8.97860963 14.02139037],0
r4,1,0.69955,0.148941,[246  11] ; [33  2],[245.55821918  11.44178082] ; [33.44178082  1.55821918],0
u2,1,0.711076,0.137205,[30 21] ; [4 2],[30.42105263 20.57894737] ; [3.57894737 2.42105263],0
d5,1,0.726833,0.122039,[250   5] ; [34  1],[249.72413793   5.27586207] ; [34.27586207  0.72413793],0
a4,1,0.749485,0.101964,[139 117] ; [18 17],[138.11683849 117.88316151] ; [18.88316151 16.11683849],0
r3,1,0.754277,0.097972,[244  10] ; [34  1],[244.33217993   9.66782007] ; [33.66782007  1.33217993],0
a3,1,0.769273,0.08604,[206  49] ; [29  6],[206.63793103  48.36206897] ; [28.36206897  6.63793103],0
p6,1,0.770278,0.085271,[135 121] ; [16 16],[134.22222222 121.77777778] ; [16.77777778 15.22222222],0
u1,1,0.837037,0.042306,[ 62 195] ; [ 9 26],[ 62.48972603 194.51027397] ; [ 8.51027397 26.48972603],0
a6,1,0.84408,0.038682,[178  77] ; [25 10],[178.5  76.5] ; [24.5 10.5],0
a8,1,0.871559,0.02614,[ 36 197] ; [ 4 24],[ 35.70881226 197.29118774] ; [ 4.29118774 23.70881226],0
r1,1,0.891109,0.018742,[227  28] ; [30  4],[226.76470588  28.23529412] ; [30.23529412  3.76470588],0
b4,1,0.925327,0.008784,[149 108] ; [20 15],[148.74315068 108.25684932] ; [20.25684932 14.74315068],0
a7,1,0.969404,0.001471,[199  58] ; [27  8],[198.9109589  58.0890411] ; [27.0890411  7.9109589],0
