Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,30.699766,[169 157] ; [ 75 183],[136.20547945 189.79452055] ; [107.79452055 150.20547945],1
p11,1,0.010624,6.527152,[275  65] ; [191  74],[261.88429752  78.11570248] ; [204.11570248  60.88429752],0
n4,1,0.014671,5.955531,[283  56] ; [200  65],[271.08774834  67.91225166] ; [211.91225166  53.08774834],0
p5,1,0.019963,5.415123,[ 47 288] ; [ 21 243],[ 38.03005008 296.96994992] ; [ 29.96994992 234.03005008],0
b5,1,0.023395,5.138932,[217 123] ; [145 120],[203.43801653 136.56198347] ; [158.56198347 106.43801653],0
s2,1,0.029265,4.751972,[188 147] ; [124 139],[174.7826087 160.2173913] ; [137.2173913 125.7826087],0
a4,1,0.043099,4.091508,[188 151] ; [125 140],[175.67384106 163.32615894] ; [137.32615894 127.67384106],0
r4,1,0.043916,4.0598,[328  12] ; [246  19],[322.5785124  17.4214876] ; [251.4214876  13.5785124],0
r2,1,0.046481,3.964094,[331   6] ; [250  12],[326.87312187  10.12687813] ; [254.12687813   7.87312187],0
r3,1,0.048537,3.89128,[332   7] ; [248  13],[327.7  11.3] ; [252.3   8.7],0
a8,1,0.048632,3.888014,[ 52 249] ; [ 27 213],[ 43.95378928 257.04621072] ; [ 35.04621072 204.95378928],0
v4,1,0.055545,3.665654,[330   8] ; [249  14],[325.62728785  12.37271215] ; [253.37271215   9.62728785],0
u4,1,0.055664,3.662074,[ 10 330] ; [  2 263],[  6.74380165 333.25619835] ; [  5.25619835 259.74380165],0
u1,1,0.058523,3.578766,[ 89 251] ; [ 52 213],[ 79.23966942 260.76033058] ; [ 61.76033058 203.23966942],0
s6,1,0.068582,3.316629,[244  90] ; [172  88],[233.91245791 100.08754209] ; [182.08754209  77.91245791],0
n2,1,0.069209,3.301692,[49 14] ; [47 27],[44.1459854 18.8540146] ; [51.8540146 22.1459854],0
n1,1,0.072304,3.229919,[29 34] ; [23 51],[23.91240876 39.08759124] ; [28.08759124 45.91240876],0
n6,1,0.078974,3.0859,[291  46] ; [214  50],[283.16971714  53.83028286] ; [221.83028286  42.16971714],0
a3,1,0.079878,3.067382,[268  70] ; [194  71],[258.96517413  79.03482587] ; [203.03482587  61.96517413],0
s7,1,0.093228,2.81774,[175 145] ; [121 133],[165.0174216 154.9825784] ; [130.9825784 123.0174216],0
a2,1,0.124482,2.360005,[108 232] ; [ 69 196],[ 99.47107438 240.52892562] ; [ 77.52892562 187.47107438],0
a1,1,0.128883,2.305903,[ 19 321] ; [  8 257],[ 15.17355372 324.82644628] ; [ 11.82644628 253.17355372],0
s1,1,0.216801,1.525422,[  8 326] ; [ 11 252],[ 10.62981575 323.37018425] ; [  8.37018425 254.62981575],0
n3,1,0.225038,1.471954,[49 14] ; [50 23],[45.86029412 17.13970588] ; [53.13970588 19.86029412],0
u3,1,0.409704,0.679658,[48 24] ; [42 28],[45.63380282 26.36619718] ; [44.36619718 25.63380282],0
d1,1,0.430866,0.620487,[251  89] ; [188  77],[246.7107438  93.2892562] ; [192.2892562  72.7107438],0
a7,1,0.520868,0.412175,[253  86] ; [203  61],[256.35820896  82.64179104] ; [199.64179104  64.35820896],0
b1,1,0.545683,0.365107,[124 216] ; [103 162],[127.57024793 212.42975207] ; [ 99.42975207 165.57024793],0
p1,1,0.562145,0.336004,[ 26 312] ; [ 17 246],[ 24.18302829 313.81697171] ; [ 18.81697171 244.18302829],0
d4,1,0.576206,0.312408,[311  29] ; [238  26],[309.0397351  30.9602649] ; [239.9602649  24.0397351],0
d2,1,0.593909,0.28428,[191 148] ; [143 121],[187.77114428 151.22885572] ; [146.22885572 117.77114428],0
s4,1,0.654086,0.200787,[ 53 281] ; [ 45 216],[ 55.01176471 278.98823529] ; [ 42.98823529 218.01176471],0
a6,1,0.658012,0.195947,[241  98] ; [184  81],[238.53476821 100.46523179] ; [186.46523179  78.53476821],0
s3,1,0.663942,0.18877,[184 149] ; [150 113],[186.61409396 146.38590604] ; [147.38590604 115.61409396],0
u2,1,0.74972,0.101767,[41 30] ; [38 31],[40.06428571 30.93571429] ; [38.93571429 30.06428571],0
b4,1,0.762847,0.09105,[203 137] ; [155 110],[201.19008264 138.80991736] ; [156.80991736 108.19008264],0
d3,1,0.944084,0.004919,[260  80] ; [202  63],[259.63636364  80.36363636] ; [202.36363636  62.63636364],0
