Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.199413,[86  7] ; [2 7],[80.23529412 12.76470588] ; [7.76470588 1.23529412],1
r1,1,5.9e-05,16.14461,[76 17] ; [2 7],[71.11764706 21.88235294] ; [6.88235294 2.11764706],1
n6,1,0.000629,11.688709,[81 11] ; [4 5],[77.42574257 14.57425743] ; [7.57425743 1.42574257],1
b5,1,0.005693,7.645061,[55 38] ; [1 8],[51.05882353 41.94117647] ; [4.94117647 4.05882353],0
b4,1,0.006968,7.281138,[54 39] ; [1 8],[50.14705882 42.85294118] ; [4.85294118 4.14705882],0
r3,1,0.012322,6.263962,[89  3] ; [7 2],[87.44554455  4.55445545] ; [8.55445545 0.44554455],0
a5,1,0.013218,6.139643,[68 25] ; [3 6],[64.73529412 28.26470588] ; [6.26470588 2.73529412],0
d1,1,0.01603,5.799616,[59 34] ; [2 7],[55.61764706 37.38235294] ; [5.38235294 3.61764706],0
d5,1,0.02035,5.381586,[79 13] ; [5 4],[76.51485149 15.48514851] ; [7.48514851 1.51485149],0
a3,1,0.021198,5.310468,[66 27] ; [3 6],[62.91176471 30.08823529] ; [6.08823529 2.91176471],0
p9,1,0.035444,4.423656,[84  9] ; [6 3],[82.05882353 10.94117647] ; [7.94117647 1.05882353],0
d3,1,0.040644,4.190812,[70 22] ; [4 5],[67.40594059 24.59405941] ; [6.59405941 2.40594059],0
s3,1,0.047859,3.914933,[70 23] ; [4 5],[67.47058824 25.52941176] ; [6.52941176 2.47058824],0
a7,1,0.050069,3.839146,[61 31] ; [3 6],[58.2970297 33.7029703] ; [5.7029703 3.2970297],0
s6,1,0.059832,3.542039,[80 10] ; [6 3],[78.18181818 11.81818182] ; [7.81818182 1.18181818],0
s2,1,0.101538,2.681221,[66 27] ; [4 5],[63.82352941 29.17647059] ; [6.17647059 2.82352941],0
b1,1,0.1189,2.431752,[37 56] ; [6 3],[39.20588235 53.79411765] ; [3.79411765 5.20588235],0
v3,1,0.138011,2.2,[32 58] ; [1 8],[30. 60.] ; [3. 6.],0
s5,1,0.145451,2.119321,[51 36] ; [3 6],[48.9375 38.0625] ; [5.0625 3.9375],0
n4,1,0.153706,2.035077,[61 32] ; [8 1],[62.91176471 30.08823529] ; [6.08823529 2.91176471],0
s8,1,0.173245,1.854638,[53 40] ; [3 6],[51.05882353 41.94117647] ; [4.94117647 4.05882353],0
a4,1,0.204684,1.608631,[41 52] ; [2 7],[39.20588235 53.79411765] ; [3.79411765 5.20588235],0
n1,1,0.214728,1.539263,[ 7 16] ; [2 1],[ 7.96153846 15.03846154] ; [1.03846154 1.96153846],0
a6,1,0.23435,1.414261,[60 33] ; [4 5],[58.35294118 34.64705882] ; [5.64705882 3.35294118],0
s1,1,0.244549,1.35418,[ 3 90] ; [1 8],[ 3.64705882 89.35294118] ; [0.35294118 8.64705882],0
u2,1,0.248652,1.330864,[11 16] ; [4 2],[12.27272727 14.72727273] ; [2.72727273 3.27272727],0
s7,1,0.296934,1.087912,[62 29] ; [4 4],[60.66666667 30.33333333] ; [5.33333333 2.66666667],0
p10,1,0.307844,1.039904,[83 10] ; [7 2],[82.05882353 10.94117647] ; [7.94117647 1.05882353],0
d2,1,0.324204,0.971911,[47 46] ; [3 6],[45.58823529 47.41176471] ; [4.41176471 4.58823529],0
p11,1,0.357682,0.846016,[70 23] ; [8 1],[71.11764706 21.88235294] ; [6.88235294 2.11764706],0
n3,1,0.359608,0.839262,[20  3] ; [2 1],[19.46153846  3.53846154] ; [2.53846154 0.46153846],0
v4,1,0.366246,0.816362,[89  4] ; [8 1],[88.44117647  4.55882353] ; [8.55882353 0.44117647],0
d4,1,0.368823,0.807625,[74 19] ; [6 3],[72.94117647 20.05882353] ; [7.05882353 1.94117647],0
p3,1,0.423605,0.640292,[60 33] ; [7 2],[61.08823529 31.91176471] ; [5.91176471 3.08823529],0
p6,1,0.430829,0.620589,[54 39] ; [4 5],[52.88235294 40.11764706] ; [5.11764706 3.88235294],0
p8,1,0.563732,0.333283,[63 29] ; [7 2],[63.76237624 28.23762376] ; [6.23762376 2.76237624],0
u3,1,0.618402,0.24812,[15 12] ; [4 2],[15.54545455 11.45454545] ; [3.45454545 2.54545455],0
v2,1,0.702903,0.145469,[44 46] ; [5 4],[44.54545455 45.45454545] ; [4.45454545 4.54545455],0
v1,1,0.70365,0.144703,[47 45] ; [4 5],[46.45544554 45.54455446] ; [4.54455446 4.45544554],0
n5,1,0.762237,0.091533,[68 25] ; [7 2],[68.38235294 24.61764706] ; [6.61764706 2.38235294],0
p4,1,0.762237,0.091533,[68 25] ; [7 2],[68.38235294 24.61764706] ; [6.61764706 2.38235294],0
p2,1,0.949181,0.004062,[82 11] ; [8 1],[82.05882353 10.94117647] ; [7.94117647 1.05882353],0
