Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,45.328951,[ 7 48] ; [39 11],[24.0952381 30.9047619] ; [21.9047619 28.0952381],1
s6,1,4e-06,21.095862,[23 31] ; [43  7],[34.26923077 19.73076923] ; [31.73076923 18.26923077],1
s8,1,6.2e-05,16.036731,[11 44] ; [29 21],[20.95238095 34.04761905] ; [19.04761905 30.95238095],1
s5,1,7.4e-05,15.697684,[ 8 47] ; [24 23],[17.25490196 37.74509804] ; [14.74509804 32.25490196],1
d4,1,0.004921,7.908151,[37 18] ; [45  5],[42.95238095 12.04761905] ; [39.04761905 10.95238095],0
r3,1,0.012274,6.270861,[46  9] ; [49  1],[49.76190476  5.23809524] ; [45.23809524  4.76190476],0
s7,1,0.017968,5.599223,[13 40] ; [23 26],[18.70588235 34.29411765] ; [17.29411765 31.70588235],0
r1,1,0.041364,4.161053,[34 21] ; [40 10],[38.76190476 16.23809524] ; [35.23809524 14.76190476],0
p2,1,0.044531,4.036321,[41 14] ; [44  5],[44.95192308 10.04807692] ; [40.04807692  8.95192308],0
p7,1,0.048509,3.892256,[37 18] ; [38  7],[41.25 13.75] ; [33.75 11.25],0
v3,1,0.053657,3.723341,[11 42] ; [18 29],[15.37 37.63] ; [13.63 33.37],0
s4,1,0.055843,3.656729,[ 8 47] ; [15 35],[12.04761905 42.95238095] ; [10.95238095 39.04761905],0
r2,1,0.058383,3.582738,[45 10] ; [47  3],[48.19047619  6.80952381] ; [43.80952381  6.19047619],0
n2,1,0.117852,2.445633,[11  6] ; [10  1],[12.75  4.25] ; [8.25 2.75],0
a6,1,0.158129,1.992032,[30 25] ; [34 16],[33.52380952 21.47619048] ; [30.47619048 19.52380952],0
v2,1,0.161349,1.961538,[24 30] ; [28 20],[27.52941176 26.47058824] ; [24.47058824 23.52941176],0
r4,1,0.209158,1.577246,[42 13] ; [43  7],[44.52380952 10.47619048] ; [40.47619048  9.52380952],0
p6,1,0.232115,1.427853,[17 37] ; [21 28],[19.9223301 34.0776699] ; [18.0776699 30.9223301],0
b1,1,0.322828,0.977455,[18 37] ; [12 38],[15.71428571 39.28571429] ; [14.28571429 35.71428571],0
d2,1,0.337691,0.919177,[14 41] ; [17 33],[16.23809524 38.76190476] ; [14.76190476 35.23809524],0
p11,1,0.382193,0.763636,[40 15] ; [40 10],[41.9047619 13.0952381] ; [38.0952381 11.9047619],0
a7,1,0.382193,0.763636,[40 15] ; [40 10],[41.9047619 13.0952381] ; [38.0952381 11.9047619],0
p3,1,0.391435,0.734479,[24 31] ; [26 24],[26.19047619 28.80952381] ; [23.80952381 26.19047619],0
a2,1,0.40985,0.679234,[ 4 51] ; [ 6 44],[ 5.23809524 49.76190476] ; [ 4.76190476 45.23809524],0
b5,1,0.438627,0.599871,[37 18] ; [30 20],[35.0952381 19.9047619] ; [31.9047619 18.0952381],0
n6,1,0.469389,0.523413,[37 18] ; [29 19],[35.24271845 19.75728155] ; [30.75728155 17.24271845],0
a1,1,0.502716,0.449198,[ 1 54] ; [ 2 48],[ 1.57142857 53.42857143] ; [ 1.42857143 48.57142857],0
s1,1,0.502716,0.449198,[ 1 54] ; [ 2 48],[ 1.57142857 53.42857143] ; [ 1.42857143 48.57142857],0
n5,1,0.563455,0.333757,[19 36] ; [20 30],[20.42857143 34.57142857] ; [18.57142857 31.42857143],0
p5,1,0.570658,0.321583,[ 5 50] ; [ 3 46],[ 4.23076923 50.76923077] ; [ 3.76923077 45.23076923],0
b4,1,0.572702,0.318182,[30 25] ; [30 20],[31.42857143 23.57142857] ; [28.57142857 21.42857143],0
p12,1,0.601508,0.272727,[ 3 52] ; [ 4 46],[ 3.66666667 51.33333333] ; [ 3.33333333 46.66666667],0
u1,1,0.601508,0.272727,[ 3 52] ; [ 4 46],[ 3.66666667 51.33333333] ; [ 3.33333333 46.66666667],0
v1,1,0.633224,0.227714,[22 33] ; [21 26],[23.18627451 31.81372549] ; [19.81372549 27.18627451],0
d1,1,0.65395,0.200957,[24 31] ; [24 26],[25.14285714 29.85714286] ; [22.85714286 27.14285714],0
b2,1,0.690648,0.158385,[ 7 16] ; [10 18],[ 7.66666667 15.33333333] ; [ 9.33333333 18.66666667],0
b3,1,0.690648,0.158385,[ 7 16] ; [10 18],[ 7.66666667 15.33333333] ; [ 9.33333333 18.66666667],0
n1,1,0.700472,0.147981,[ 5 12] ; [4 7],[ 5.46428571 11.53571429] ; [3.53571429 7.46428571],0
u2,1,0.70436,0.143976,[15 12] ; [14  9],[15.66 11.34] ; [13.34  9.66],0
p4,1,0.706047,0.142257,[31 24] ; [30 20],[31.95238095 23.04761905] ; [29.04761905 20.95238095],0
a5,1,0.712952,0.135346,[36 19] ; [31 19],[35.0952381 19.9047619] ; [31.9047619 18.0952381],0
p10,1,0.720309,0.128197,[41 14] ; [38 11],[41.77884615 13.22115385] ; [37.22115385 11.77884615],0
a3,1,0.751453,0.100314,[28 27] ; [27 23],[28.80952381 26.19047619] ; [26.19047619 23.80952381],0
d5,1,0.757354,0.095455,[40 15] ; [35 15],[39.28571429 15.71428571] ; [35.71428571 14.28571429],0
n3,1,0.798977,0.064857,[10  7] ; [7 4],[10.32142857  6.67857143] ; [6.67857143 4.32142857],0
p1,1,0.837003,0.042324,[ 4 51] ; [ 3 45],[ 3.73786408 51.26213592] ; [ 3.26213592 44.73786408],0
u3,1,0.850939,0.035314,[14 13] ; [12 10],[14.32653061 12.67346939] ; [11.67346939 10.32653061],0
v4,1,0.866618,0.028209,[50  5] ; [45  4],[50.24038462  4.75961538] ; [44.75961538  4.24038462],0
d3,1,0.901646,0.015273,[39 16] ; [36 14],[39.28571429 15.71428571] ; [35.71428571 14.28571429],0
a4,1,0.965149,0.001909,[13 42] ; [12 38],[13.0952381 41.9047619] ; [11.9047619 38.0952381],0
p9,1,0.982051,0.000506,[43 12] ; [39 11],[42.95238095 12.04761905] ; [39.04761905 10.95238095],0
