Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.001637,9.917339,[11 20] ; [40 17],[17.96590909 13.03409091] ; [33.03409091 23.96590909],0
v3,1,0.001637,9.917339,[11 20] ; [40 17],[17.96590909 13.03409091] ; [33.03409091 23.96590909],0
s2,1,0.010688,6.516446,[11 20] ; [37 21],[16.71910112 14.28089888] ; [31.28089888 26.71910112],0
s8,1,0.052979,3.744589,[13 17] ; [37 20],[17.24137931 12.75862069] ; [32.75862069 24.24137931],0
p12,1,0.071091,3.257657,[ 4 28] ; [17 41],[ 7.46666667 24.53333333] ; [13.53333333 44.46666667],0
n2,1,0.075529,3.158571,[7 5] ; [10  1],[8.86956522 3.13043478] ; [8.13043478 2.86956522],0
p10,1,0.08152,3.034342,[25  6] ; [53  4],[27.47727273  3.52272727] ; [50.52272727  6.47727273],0
v4,1,0.090102,2.872558,[27  4] ; [56  2],[28.91011236  2.08988764] ; [54.08988764  3.91011236],0
n5,1,0.16021,1.972243,[26  6] ; [53  5],[28.08888889  3.91111111] ; [50.91111111  7.08888889],0
d1,1,0.163801,1.938778,[15 17] ; [36 22],[18.13333333 13.86666667] ; [32.86666667 25.13333333],0
u2,1,0.178978,1.80609,[5 5] ; [10  3],[6.52173913 3.47826087] ; [8.47826087 4.52173913],0
p9,1,0.196773,1.666165,[27  4] ; [55  3],[28.56179775  2.43820225] ; [53.43820225  4.56179775],0
s3,1,0.223361,1.482648,[16 15] ; [37 20],[18.67045455 12.32954545] ; [34.32954545 22.67045455],0
p8,1,0.278354,1.17511,[22  9] ; [47 11],[24.03370787  6.96629213] ; [44.96629213 13.03370787],0
a1,1,0.311482,1.02438,[ 5 27] ; [ 5 53],[ 3.55555556 28.44444444] ; [ 6.44444444 51.55555556],0
r2,1,0.325913,0.965068,[27  5] ; [52  5],[28.40449438  3.59550562] ; [50.59550562  6.40449438],0
s6,1,0.339091,0.913866,[25  4] ; [45 13],[23.33333333  5.66666667] ; [46.66666667 11.33333333],0
u3,1,0.348861,0.877595,[5 5] ; [9 4],[6.08695652 3.91304348] ; [7.91304348 5.08695652],0
a5,1,0.350455,0.871808,[26  6] ; [42 16],[24.17777778  7.82222222] ; [43.82222222 14.17777778],0
a3,1,0.357587,0.846349,[22 10] ; [45 13],[23.82222222  8.17777778] ; [43.17777778 14.82222222],0
a6,1,0.381649,0.765383,[21 11] ; [32 25],[19.05617978 12.94382022] ; [33.94382022 23.05617978],0
p11,1,0.388109,0.744859,[26  6] ; [51  7],[27.37777778  4.62222222] ; [49.62222222  8.37777778],0
p3,1,0.419855,0.650721,[26  6] ; [42 15],[24.4494382  7.5505618] ; [43.5505618 13.4494382],0
s5,1,0.458254,0.550157,[18 13] ; [37 19],[19.59770115 11.40229885] ; [35.40229885 20.59770115],0
n4,1,0.46413,0.535916,[27  5] ; [52  6],[28.08888889  3.91111111] ; [50.91111111  7.08888889],0
r4,1,0.46413,0.535916,[27  5] ; [52  6],[28.08888889  3.91111111] ; [50.91111111  7.08888889],0
d4,1,0.473104,0.514717,[25  7] ; [48  9],[26.24719101  5.75280899] ; [46.75280899 10.24719101],0
b2,1,0.479187,0.500714,[ 9 12] ; [24 22],[10.34328358 10.65671642] ; [22.65671642 23.34328358],0
b3,1,0.479187,0.500714,[ 9 12] ; [24 22],[10.34328358 10.65671642] ; [22.65671642 23.34328358],0
a4,1,0.500491,0.453895,[12 20] ; [26 32],[13.51111111 18.48888889] ; [24.48888889 33.51111111],0
p4,1,0.514572,0.424758,[25  6] ; [49  8],[26.06818182  4.93181818] ; [47.93181818  9.06818182],0
r3,1,0.523183,0.407614,[27  4] ; [53  5],[27.86516854  3.13483146] ; [52.13483146  5.86516854],0
d5,1,0.528742,0.396808,[24  8] ; [46 11],[25.16853933  6.83146067] ; [44.83146067 12.16853933],0
u1,1,0.534545,0.385743,[ 6 26] ; [ 8 50],[ 4.97777778 27.02222222] ; [ 9.02222222 48.97777778],0
n3,1,0.551848,0.354016,[8 4] ; [6 5],[7.30434783 4.69565217] ; [6.69565217 4.30434783],0
p1,1,0.584882,0.298408,[10 22] ; [15 43],[ 8.88888889 23.11111111] ; [16.11111111 41.88888889],0
b4,1,0.589613,0.290948,[18 14] ; [36 22],[19.2 12.8] ; [34.8 23.2],0
p2,1,0.593132,0.285479,[26  5] ; [51  7],[26.82022472  4.17977528] ; [50.17977528  7.82022472],0
p6,1,0.5941,0.283986,[17 14] ; [34 22],[18.17241379 12.82758621] ; [32.82758621 23.17241379],0
n6,1,0.659587,0.194025,[28  3] ; [53  4],[28.53409091  2.46590909] ; [52.46590909  4.53409091],0
n1,1,0.669815,0.181818,[5 6] ; [6 5],[5.5 5.5] ; [5.5 5.5],0
s1,1,0.687704,0.161582,[ 2 30] ; [ 5 53],[ 2.48888889 29.51111111] ; [ 4.51111111 53.48888889],0
b1,1,0.70014,0.148327,[13 19] ; [26 32],[13.86666667 18.13333333] ; [25.13333333 32.86666667],0
d2,1,0.742431,0.108001,[14 18] ; [27 30],[14.74157303 17.25842697] ; [26.25842697 30.74157303],0
s7,1,0.755026,0.097356,[20  9] ; [39 15],[20.61445783  8.38554217] ; [38.38554217 15.61445783],0
d3,1,0.840519,0.040493,[22 10] ; [38 19],[21.57303371 10.42696629] ; [38.42696629 18.57303371],0
a2,1,0.843859,0.038793,[ 5 27] ; [10 48],[ 5.33333333 26.66666667] ; [ 9.66666667 48.33333333],0
a7,1,0.847575,0.036946,[22 10] ; [41 17],[22.4  9.6] ; [40.6 17.4],0
r1,1,0.895062,0.017398,[25  7] ; [46 12],[25.24444444  6.75555556] ; [45.75555556 12.24444444],0
p7,1,0.900871,0.015516,[24  7] ; [44 12],[24.22988506  6.77011494] ; [43.77011494 12.22988506],0
b5,1,0.921551,0.009698,[14 18] ; [26 32],[14.22222222 17.77777778] ; [25.77777778 32.22222222],0
a8,1,0.97068,0.001351,[ 5 25] ; [ 9 44],[ 5.06024096 24.93975904] ; [ 8.93975904 44.06024096],0
