Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,1e-06,24.752085,[179 374] ; [65 49],[202.29685157 350.70314843] ; [41.70314843 72.29685157],1
s2,1,6e-06,20.509186,[286 281] ; [89 33],[308.59941945 258.40058055] ; [66.40058055 55.59941945],1
s6,1,9e-06,19.677163,[370 191] ; [103  16],[390.225 170.775] ; [82.775 36.225],1
n4,1,0.00013,14.64228,[466 105] ; [82 42],[450.22733813 120.77266187] ; [97.77266187 26.22733813],1
s3,1,0.000981,10.863902,[316 246] ; [89 34],[332.27737226 229.72262774] ; [72.72262774 50.27737226],1
b3,1,0.001546,10.022379,[149 197] ; [15 52],[137.39467312 208.60532688] ; [26.60532688 40.39467312],0
b2,1,0.001546,10.022379,[149 197] ; [15 52],[137.39467312 208.60532688] ; [26.60532688 40.39467312],0
a8,1,0.004862,7.929911,[ 77 442] ; [  6 111],[ 67.73113208 451.26886792] ; [ 15.26886792 101.73113208],0
n5,1,0.007697,7.10257,[455 112] ; [86 38],[443.91751085 123.08248915] ; [97.08248915 26.91751085],0
v2,1,0.009002,6.82238,[332 213] ; [57 62],[319.28463855 225.71536145] ; [69.71536145 49.28463855],0
v3,1,0.013605,6.088749,[239 309] ; [38 83],[226.89985052 321.10014948] ; [50.10014948 70.89985052],0
s7,1,0.030386,4.687348,[275 268] ; [75 47],[285.78947368 257.21052632] ; [64.21052632 57.78947368],0
p11,1,0.035313,4.42996,[486  85] ; [96 28],[478.16115108  92.83884892] ; [103.83884892  20.16115108],0
d3,1,0.043436,4.078343,[392 177] ; [96 27],[401.26011561 167.73988439] ; [86.73988439 36.26011561],0
p6,1,0.04804,3.908601,[207 356] ; [57 66],[216.66472303 346.33527697] ; [47.33527697 75.66472303],0
p2,1,0.052224,3.768572,[495  72] ; [100  24],[488.22720695  78.77279305] ; [106.77279305  17.22720695],0
v1,1,0.125844,2.343034,[320 232] ; [62 61],[312.39111111 239.60888889] ; [69.60888889 53.39111111],0
n1,1,0.153975,2.032426,[45 65] ; [ 8 22],[41.64285714 68.35714286] ; [11.35714286 18.64285714],0
s8,1,0.156315,2.009514,[262 305] ; [66 58],[269.14037627 297.85962373] ; [58.85962373 65.14037627],0
a1,1,0.224485,1.475465,[ 28 543] ; [  3 121],[ 25.46906475 545.53093525] ; [  5.53093525 118.46906475],0
a7,1,0.234898,1.410956,[428 142] ; [86 37],[422.77056277 147.22943723] ; [91.22943723 31.77056277],0
b1,1,0.262236,1.256915,[210 361] ; [39 85],[204.57410072 366.42589928] ; [44.42589928 79.57410072],0
u2,1,0.280752,1.163445,[91 61] ; [18 18],[88.12765957 63.87234043] ; [20.87234043 15.12765957],0
u4,1,0.33461,0.930975,[ 12 559] ; [  1 123],[ 10.68057554 560.31942446] ; [  2.31942446 121.68057554],0
a2,1,0.337553,0.919702,[143 428] ; [26 98],[138.84748201 432.15251799] ; [30.15251799 93.84748201],0
a6,1,0.340039,0.910285,[401 168] ; [82 42],[396.57575758 172.42424242] ; [86.42424242 37.57575758],0
p9,1,0.394893,0.723822,[535  34] ; [119   5],[536.97835498  32.02164502] ; [117.02164502   6.97835498],0
s1,1,0.400872,0.705709,[ 15 549] ; [  5 118],[ 16.41921397 547.58078603] ; [  3.58078603 119.41921397],0
p3,1,0.412873,0.670511,[307 261] ; [62 62],[302.87861272 265.12138728] ; [66.12138728 57.87861272],0
r1,1,0.442878,0.588815,[470  98] ; [99 25],[467.04046243 100.95953757] ; [101.95953757  22.04046243],0
d4,1,0.446688,0.579041,[475  94] ; [100  24],[472.11399711  96.88600289] ; [102.88600289  21.11399711],0
u1,1,0.456696,0.553981,[ 99 472] ; [25 99],[101.87625899 469.12374101] ; [ 22.12374101 101.87625899],0
p5,1,0.488415,0.480015,[ 72 493] ; [ 13 111],[ 69.70246734 495.29753266] ; [ 15.29753266 108.70246734],0
p7,1,0.529888,0.394607,[368 188] ; [83 37],[370.9408284 185.0591716] ; [80.0591716 39.9408284],0
d1,1,0.54249,0.370945,[347 224] ; [79 45],[349.9942446 221.0057554] ; [76.0057554 47.9942446],0
a4,1,0.560233,0.339301,[260 310] ; [53 71],[257.07492795 312.92507205] ; [55.92507205 68.07492795],0
b5,1,0.566055,0.329328,[334 237] ; [76 48],[336.84892086 234.15107914] ; [73.15107914 50.84892086],0
a3,1,0.570685,0.321538,[418 151] ; [88 36],[415.46031746 153.53968254] ; [90.53968254 33.46031746],0
d5,1,0.592188,0.28694,[474  95] ; [100  23],[471.97398844  97.02601156] ; [102.02601156  20.97398844],0
v4,1,0.616979,0.250136,[555  14] ; [119   4],[554.19942197  14.80057803] ; [119.80057803   3.19942197],0
b4,1,0.63158,0.229924,[332 239] ; [75 49],[334.38417266 236.61582734] ; [72.61582734 51.38417266],0
p4,1,0.64817,0.208215,[356 212] ; [75 49],[353.76878613 214.23121387] ; [77.23121387 46.76878613],0
n6,1,0.655916,0.198522,[495  73] ; [109  14],[496.48625181  71.51374819] ; [107.51374819  15.48625181],0
p12,1,0.700104,0.148363,[ 52 516] ; [ 10 114],[ 50.89017341 517.10982659] ; [ 11.10982659 112.89017341],0
r4,1,0.752043,0.099822,[534  37] ; [115   9],[533.20719424  37.79280576] ; [115.79280576   8.20719424],0
u3,1,0.868203,0.027537,[90 61] ; [22 14],[90.43850267 60.56149733] ; [21.56149733 14.43850267],0
d2,1,0.875201,0.024667,[275 293] ; [61 63],[275.79190751 292.20809249] ; [60.20809249 63.79190751],0
a5,1,0.877444,0.023781,[432 139] ; [93 31],[431.33093525 139.66906475] ; [93.66906475 30.33093525],0
p8,1,0.882607,0.021805,[317 248] ; [67 54],[316.26822157 248.73177843] ; [67.73177843 53.26822157],0
n3,1,0.89289,0.01813,[82 28] ; [22  8],[81.71428571 28.28571429] ; [22.28571429  7.71428571],0
p1,1,0.904639,0.014353,[ 53 515] ; [ 12 112],[ 53.35260116 514.64739884] ; [ 11.64739884 112.35260116],0
r3,1,0.941743,0.005341,[546  24] ; [118   5],[546.14718615  23.85281385] ; [117.85281385   5.14718615],0
n2,1,0.99175,0.000107,[85 26] ; [23  7],[85.0212766 25.9787234] ; [22.9787234  7.0212766],0
