Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,61.898252,[14 29] ; [77  2],[32.07377049 10.92622951] ; [58.92622951 20.07377049],1
r2,1,0.0,45.831009,[21 22] ; [79  1],[34.95934959  8.04065041] ; [65.04065041 14.95934959],1
v4,1,0.0,30.325285,[21 22] ; [74  6],[33.21138211  9.78861789] ; [61.78861789 18.21138211],1
r1,1,1e-06,25.042839,[12 31] ; [59 20],[25.02459016 17.97540984] ; [45.97540984 33.02459016],1
s6,1,1e-06,24.030303,[ 9 35] ; [52 26],[22. 22.] ; [39. 39.],1
n6,1,0.000219,13.660395,[16 26] ; [58 22],[25.47540984 16.52459016] ; [48.52459016 31.47540984],1
s8,1,0.000323,12.932948,[ 2 42] ; [26 53],[10.01626016 33.98373984] ; [17.98373984 61.01626016],1
a1,1,0.000507,12.090136,[ 8 36] ; [ 1 79],[ 3.19354839 40.80645161] ; [ 5.80645161 74.19354839],1
s3,1,0.000904,11.013649,[10 33] ; [43 36],[18.68032787 24.31967213] ; [34.31967213 44.68032787],1
p2,1,0.00158,9.983371,[18 26] ; [56 24],[26.25806452 17.74193548] ; [47.74193548 32.25806452],0
s5,1,0.001747,9.797808,[ 3 41] ; [24 52],[ 9.9 34.1] ; [17.1 58.9],0
n3,1,0.00202,9.53108,[ 7 13] ; [18  4],[11.9047619  8.0952381] ; [13.0952381  8.9047619],0
a7,1,0.002808,8.928299,[18 25] ; [55 24],[25.7295082 17.2704918] ; [47.2704918 31.7295082],0
s2,1,0.003055,8.774447,[10 34] ; [40 40],[17.74193548 26.25806452] ; [32.25806452 47.74193548],0
v2,1,0.003286,8.641324,[ 7 35] ; [33 43],[14.23728814 27.76271186] ; [25.76271186 50.23728814],0
d5,1,0.004564,8.044388,[15 29] ; [48 31],[22.53658537 21.46341463] ; [40.46341463 38.53658537],0
s7,1,0.004913,7.911148,[ 7 35] ; [32 44],[13.88135593 28.11864407] ; [25.11864407 50.88135593],0
p4,1,0.005688,7.646453,[10 34] ; [38 41],[17.17073171 26.82926829] ; [30.82926829 48.17073171],0
b2,1,0.009989,6.636768,[12 11] ; [ 8 31],[ 7.41935484 15.58064516] ; [12.58064516 26.41935484],0
b3,1,0.009989,6.636768,[12 11] ; [ 8 31],[ 7.41935484 15.58064516] ; [12.58064516 26.41935484],0
