Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,181.723019,[ 85 225] ; [236  50],[166.96308725 143.03691275] ; [154.03691275 131.96308725],1
s2,1,0.0,99.50592,[110 212] ; [221  77],[171.90645161 150.09354839] ; [159.09354839 138.90645161],1
s3,1,0.0,81.950468,[128 191] ; [227  71],[183.54132901 135.45867099] ; [171.45867099 126.54132901],1
s6,1,0.0,60.638249,[179 138] ; [253  44],[223.03583062  93.96416938] ; [208.96416938  88.03583062],1
s5,1,0.0,26.987076,[ 84 233] ; [134 152],[114.60364842 202.39635158] ; [103.39635158 182.60364842],1
p6,1,1e-06,24.718801,[ 98 224] ; [149 149],[128.28064516 193.71935484] ; [118.71935484 179.28064516],1
a3,1,5.4e-05,16.290491,[213 110] ; [241  59],[235.38041734  87.61958266] ; [218.61958266  81.38041734],1
v3,1,8.1e-05,15.526625,[115 204] ; [151 140],[139.10491803 179.89508197] ; [126.89508197 164.10491803],1
d1,1,0.000115,14.875422,[174 152] ; [206  95],[197.57575758 128.42424242] ; [182.42424242 118.57575758],1
v1,1,0.000335,12.865412,[164 157] ; [191 101],[185.89722675 135.10277325] ; [169.10277325 122.89722675],1
p3,1,0.000426,12.412407,[152 171] ; [184 117],[173.92307692 149.07692308] ; [162.07692308 138.92307692],1
r1,1,0.000481,12.186816,[245  79] ; [259  40],[262.11235955  61.88764045] ; [241.88764045  57.11235955],1
p9,1,0.000607,11.754108,[264  55] ; [275  24],[278.22168285  40.77831715] ; [260.77831715  38.22168285],1
p4,1,0.000621,11.712692,[188 135] ; [214  86],[208.42054575 114.57945425] ; [193.57945425 106.42054575],1
d2,1,0.000795,11.252332,[145 177] ; [176 125],[165.91011236 156.08988764] ; [155.08988764 145.91011236],1
p12,1,0.001309,10.329432,[ 19 305] ; [ 40 258],[ 30.73311897 293.26688103] ; [ 28.26688103 269.73311897],0
u4,1,0.001371,10.245022,[  3 322] ; [ 16 285],[  9.86421725 315.13578275] ; [  9.13578275 291.86421725],0
p7,1,0.002144,9.421566,[188 130] ; [208  85],[206.101473 111.898527] ; [189.898527 103.101473],0
