Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000428,12.40525,[11 35] ; [23 14],[18.84337349 27.15662651] ; [15.15662651 21.84337349],1
a5,1,0.000854,11.120776,[13 33] ; [24 13],[20.5060241 25.4939759] ; [16.4939759 20.5060241],1
s5,1,0.001448,10.143464,[ 6 40] ; [16 20],[12.34146341 33.65853659] ; [ 9.65853659 26.34146341],0
s8,1,0.00168,9.870309,[ 5 41] ; [15 22],[11.08433735 34.91566265] ; [ 8.91566265 28.08433735],0
d4,1,0.001851,9.691396,[22 24] ; [30  7],[28.81927711 17.18072289] ; [23.18072289 13.81927711],0
s7,1,0.002139,9.425921,[ 6 38] ; [16 20],[12.1 31.9] ; [ 9.9 26.1],0
d1,1,0.004936,7.90273,[ 9 37] ; [18 19],[14.96385542 31.03614458] ; [12.03614458 24.96385542],0
p3,1,0.006015,7.54588,[ 9 36] ; [18 19],[14.81707317 30.18292683] ; [12.18292683 24.81707317],0
p8,1,0.008692,6.885,[11 34] ; [19 17],[16.66666667 28.33333333] ; [13.33333333 22.66666667],0
b4,1,0.02856,4.793913,[20 26] ; [25 12],[24.93975904 21.06024096] ; [20.06024096 16.93975904],0
s4,1,0.036166,4.389264,[ 9 37] ; [15 22],[13.30120482 32.69879518] ; [10.69879518 26.30120482],0
v3,1,0.036974,4.35159,[ 3 42] ; [ 8 27],[ 6.1875 38.8125] ; [ 4.8125 30.1875],0
p11,1,0.03958,4.235805,[22 24] ; [26 11],[26.60240964 19.39759036] ; [21.39759036 15.60240964],0
d3,1,0.051428,3.794268,[19 25] ; [24 13],[23.35802469 20.64197531] ; [19.64197531 17.35802469],0
p4,1,0.052943,3.745714,[14 32] ; [19 18],[18.28915663 27.71084337] ; [14.71084337 22.28915663],0
r4,1,0.065425,3.394238,[18 28] ; [22 15],[22.1686747 23.8313253] ; [17.8313253 19.1686747],0
v1,1,0.072965,3.215026,[10 35] ; [15 22],[13.7195122 31.2804878] ; [11.2804878 25.7195122],0
d5,1,0.078323,3.099352,[23 22] ; [26 11],[26.8902439 18.1097561] ; [22.1097561 14.8902439],0
r3,1,0.079496,3.075179,[34 12] ; [33  4],[37.13253012  8.86746988] ; [29.86746988  7.13253012],0
v2,1,0.093311,2.816312,[ 9 37] ; [13 23],[12.34146341 33.65853659] ; [ 9.65853659 26.34146341],0
a2,1,0.100221,2.70202,[ 1 45] ; [ 4 33],[ 2.77108434 43.22891566] ; [ 2.22891566 34.77108434],0
a4,1,0.110792,2.542884,[ 7 39] ; [11 26],[ 9.97590361 36.02409639] ; [ 8.02409639 28.97590361],0
n3,1,0.187207,1.739459,[12  7] ; [ 7 10],[10.02777778  8.97222222] ; [8.97222222 8.02777778],0
