Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,109.69226,[ 41 141] ; [276 123],[99.30120482 82.69879518] ; [217.69879518 181.30120482],1
p6,1,0.0,49.460834,[ 37 141] ; [207 190],[ 75.53391304 102.46608696] ; [168.46608696 228.53391304],1
p8,1,0.0,45.959276,[ 69 105] ; [277 120],[105.43607706  68.56392294] ; [240.56392294 156.43607706],1
p5,1,0.0,28.612925,[  5 176] ; [ 78 321],[ 25.90172414 155.09827586] ; [ 57.09827586 341.90172414],1
p7,1,3e-06,21.719058,[98 75] ; [302  95],[121.40350877  51.59649123] ; [278.59649123 118.40350877],1
s7,1,2.2e-05,18.008059,[ 72 103] ; [228 149],[95.10869565 79.89130435] ; [204.89130435 172.10869565],1
d1,1,4.1e-05,16.808187,[87 95] ; [263 137],[109.45017182  72.54982818] ; [240.54982818 159.45017182],1
s6,1,5.9e-05,16.130954,[107  71] ; [297  91],[127.05300353  50.94699647] ; [276.94699647 111.05300353],1
d3,1,8.6e-05,15.415284,[105  76] ; [297 103],[125.23580034  55.76419966] ; [276.76419966 123.23580034],1
s8,1,0.000417,12.453812,[ 66 115] ; [207 189],[85.63778163 95.36221837] ; [187.36221837 208.63778163],1
v1,1,0.000703,11.479978,[87 88] ; [254 138],[105.24691358  69.75308642] ; [235.75308642 156.24691358],1
n4,1,0.001192,10.502213,[151  31] ; [367  32],[162.26506024  19.73493976] ; [355.73493976  43.26506024],0
p10,1,0.001553,10.014904,[145  34] ; [359  38],[156.625  22.375] ; [347.375  49.625],0
p9,1,0.00198,9.567942,[147  28] ; [368  30],[157.28621291  17.71378709] ; [357.71378709  40.28621291],0
d2,1,0.003103,8.745898,[ 74 107] ; [216 183],[90.5 90.5] ; [199.5 199.5],0
v3,1,0.004672,8.002359,[ 62 119] ; [180 204],[ 77.52566372 103.47433628] ; [164.47433628 219.52566372],0
a5,1,0.004756,7.969992,[123  59] ; [314  86],[136.65635739  45.34364261] ; [300.34364261  99.65635739],0
a7,1,0.004881,7.923003,[115  66] ; [299 100],[129.19655172  51.80344828] ; [284.80344828 114.19655172],0
s5,1,0.005844,7.597734,[ 50 127] ; [154 228],[ 64.59391771 112.40608229] ; [139.40608229 242.59391771],0
n6,1,0.005927,7.572399,[156  25] ; [372  27],[164.77241379  16.22758621] ; [363.22758621  35.77241379],0
u1,1,0.008677,6.888113,[ 24 158] ; [ 90 310],[ 35.64948454 146.35051546] ; [ 78.35051546 321.64948454],0
a4,1,0.016115,5.790242,[ 71 111] ; [198 200],[84.41034483 97.58965517] ; [184.58965517 213.41034483],0
d5,1,0.016801,5.717016,[142  40] ; [343  56],[151.92771084  30.07228916] ; [333.07228916  65.92771084],0
r4,1,0.01879,5.520956,[159  23] ; [373  27],[166.36426117  15.63573883] ; [365.63573883  34.36426117],0
d4,1,0.019129,5.489642,[138  42] ; [338  61],[147.97927461  32.02072539] ; [328.02072539  70.97927461],0
p1,1,0.019442,5.461315,[  9 172] ; [ 44 356],[ 16.51118761 164.48881239] ; [ 36.48881239 363.51118761],0
s2,1,0.021805,5.26131,[85 95] ; [226 167],[97.69633508 82.30366492] ; [213.30366492 179.69633508],0
a2,1,0.029968,4.711123,[ 36 146] ; [113 287],[ 46.59450172 135.40549828] ; [102.40549828 297.59450172],0
r1,1,0.03025,4.695051,[138  42] ; [335  63],[147.30103806  32.69896194] ; [325.69896194  72.30103806],0
p12,1,0.033156,4.537688,[  9 169] ; [ 42 358],[ 15.70588235 162.29411765] ; [ 35.29411765 364.70588235],0
