Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,39.876258,[23 43] ; [123  33],[43.40540541 22.59459459] ; [102.59459459  53.40540541],1
s6,1,0.374777,0.787763,[51 13] ; [132  24],[53.23636364 10.76363636] ; [129.76363636  26.23636364],0
s4,1,0.424618,0.6375,[13 52] ; [ 39 117],[15.29411765 49.70588235] ; [ 36.70588235 119.29411765],0
s1,1,0.477005,0.505703,[ 6 59] ; [ 10 144],[ 4.74885845 60.25114155] ; [ 11.25114155 142.74885845],0
v2,1,0.478192,0.502984,[33 31] ; [83 63],[35.35238095 28.64761905] ; [80.64761905 65.35238095],0
s7,1,0.498693,0.457716,[42 20] ; [93 55],[39.85714286 22.14285714] ; [95.14285714 52.85714286],0
a8,1,0.515595,0.422696,[ 7 55] ; [ 21 122],[ 8.46829268 53.53170732] ; [ 19.53170732 123.46829268],0
p5,1,0.606384,0.265475,[ 3 61] ; [  5 149],[ 2.34862385 61.65137615] ; [  5.65137615 148.34862385],0
a4,1,0.647967,0.208473,[35 31] ; [78 79],[33.44394619 32.55605381] ; [79.55605381 77.44394619],0
p12,1,0.720843,0.127687,[ 5 60] ; [ 10 147],[ 4.39189189 60.60810811] ; [ 10.60810811 146.39189189],0
b3,1,0.721223,0.127324,[20 34] ; [30 58],[19.01408451 34.98591549] ; [30.98591549 57.01408451],0
b2,1,0.721223,0.127324,[20 34] ; [30 58],[19.01408451 34.98591549] ; [30.98591549 57.01408451],0
n2,1,0.730876,0.118309,[20  6] ; [30 11],[19.40298507  6.59701493] ; [30.59701493 10.40298507],0
n5,1,0.767399,0.087485,[47 18] ; [109  46],[46.09090909 18.90909091] ; [109.90909091  45.09090909],0
p3,1,0.848994,0.036253,[26 40] ; [64 93],[26.6367713 39.3632287] ; [63.3632287 93.6367713],0
n4,1,0.857395,0.032289,[48 17] ; [117  39],[48.52941176 16.47058824] ; [116.47058824  39.52941176],0
p7,1,0.894406,0.017618,[31 34] ; [71 81],[30.55299539 34.44700461] ; [71.44700461 80.55299539],0
d2,1,0.89784,0.016484,[36 30] ; [86 69],[36.43438914 29.56561086] ; [85.56561086 69.43438914],0
p1,1,0.923948,0.009113,[ 4 62] ; [  9 148],[ 3.84753363 62.15246637] ; [  9.15246637 147.84753363],0
s5,1,0.936593,0.006329,[25 38] ; [60 89],[25.25943396 37.74056604] ; [59.74056604 89.25943396],0
