Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.1e-05,18.126061,[26 15] ; [34 93],[14.64285714 26.35714286] ; [45.35714286 81.64285714],1
p5,1,2.3e-05,17.89897,[12 28] ; [  7 119],[ 4.57831325 35.42168675] ; [ 14.42168675 111.57831325],1
p1,1,0.001129,10.603756,[10 31] ; [  8 119],[ 4.39285714 36.60714286] ; [ 13.60714286 113.39285714],0
p12,1,0.003552,8.499533,[ 9 31] ; [  8 117],[ 4.12121212 35.87878788] ; [ 12.87878788 112.12121212],0
s6,1,0.004295,8.154885,[30 10] ; [61 63],[22.19512195 17.80487805] ; [68.80487805 55.19512195],0
u1,1,0.008139,7.002717,[12 29] ; [ 15 112],[ 6.58928571 34.41071429] ; [ 20.41071429 106.58928571],0
n6,1,0.01257,6.228685,[39  2] ; [99 28],[33.67857143  7.32142857] ; [104.32142857  22.67857143],0
r4,1,0.020002,5.411757,[40  1] ; [106  21],[35.63095238  5.36904762] ; [110.36904762  16.63095238],0
p4,1,0.024038,5.0919,[28 11] ; [63 60],[21.90740741 17.09259259] ; [69.09259259 53.90740741],0
p8,1,0.043637,4.070564,[25 14] ; [57 68],[19.5 19.5] ; [62.5 62.5],0
b2,1,0.068021,3.33015,[10 10] ; [21 53],[ 6.59574468 13.40425532] ; [24.40425532 49.59574468],0
b3,1,0.068021,3.33015,[10 10] ; [21 53],[ 6.59574468 13.40425532] ; [24.40425532 49.59574468],0
s7,1,0.081121,3.0423,[16 23] ; [31 87],[11.67515924 27.32484076] ; [35.32484076 82.67515924],0
d2,1,0.086397,2.940261,[23 16] ; [55 72],[18.3253012 20.6746988] ; [59.6746988 67.3253012],0
r1,1,0.097475,2.746373,[36  5] ; [96 31],[32.21428571  8.78571429] ; [99.78571429 27.21428571],0
p3,1,0.112819,2.514286,[24 16] ; [57 68],[19.63636364 20.36363636] ; [61.36363636 63.63636364],0
s3,1,0.142239,2.153567,[20 18] ; [49 76],[16.08588957 21.91411043] ; [52.91411043 72.08588957],0
p6,1,0.264252,1.246345,[14 25] ; [33 91],[11.24539877 27.75460123] ; [35.75460123 88.24539877],0
p7,1,0.268616,1.2238,[27 12] ; [73 50],[24.07407407 14.92592593] ; [75.92592593 47.07407407],0
n4,1,0.27385,1.197359,[34  7] ; [94 32],[31.4251497  9.5748503] ; [96.5748503 29.4251497],0
a4,1,0.287936,1.129249,[20 21] ; [50 77],[17.08333333 23.91666667] ; [52.91666667 74.08333333],0
a2,1,0.290962,1.115166,[12 29] ; [ 27 100],[ 9.51785714 31.48214286] ; [29.48214286 97.51785714],0
b4,1,0.321816,0.98155,[29 12] ; [79 48],[26.35714286 14.64285714] ; [81.64285714 45.35714286],0
s4,1,0.331814,0.941806,[ 6 34] ; [ 12 114],[ 4.3373494 35.6626506] ; [ 13.6626506 112.3373494],0
a5,1,0.33922,0.913375,[31 10] ; [86 41],[28.55357143 12.44642857] ; [88.44642857 38.55357143],0
p2,1,0.339853,0.910987,[33  7] ; [94 31],[30.78787879  9.21212121] ; [96.21212121 28.78787879],0
d5,1,0.350641,0.871135,[33  8] ; [93 34],[30.75 10.25] ; [95.25 31.75],0
p10,1,0.429924,0.623028,[32  7] ; [95 30],[30.20121951  8.79878049] ; [96.79878049 28.20121951],0
r3,1,0.45102,0.568087,[38  2] ; [116  11],[36.88622754  3.11377246] ; [117.11377246   9.88622754],0
d1,1,0.463441,0.537572,[24 17] ; [66 61],[21.96428571 19.03571429] ; [68.03571429 58.96428571],0
a7,1,0.50185,0.451021,[32  8] ; [95 32],[30.41916168  9.58083832] ; [96.58083832 30.41916168],0
r2,1,0.513919,0.426079,[40  1] ; [119   6],[39.27108434  1.72891566] ; [119.72891566   5.27108434],0
v2,1,0.521476,0.410974,[31  9] ; [89 34],[29.44785276 10.55214724] ; [90.55214724 32.44785276],0
n5,1,0.522049,0.409844,[32  9] ; [92 34],[30.44311377 10.55688623] ; [93.55688623 32.44311377],0
p9,1,0.532371,0.389864,[30  7] ; [96 30],[28.60122699  8.39877301] ; [97.39877301 28.60122699],0
a6,1,0.610888,0.258884,[27 14] ; [89 38],[28.30952381 12.69047619] ; [87.69047619 39.30952381],0
d3,1,0.650339,0.205472,[29 12] ; [85 42],[27.82142857 13.17857143] ; [86.17857143 40.82142857],0
s1,1,0.659135,0.194575,[ 1 39] ; [  5 120],[ 1.45454545 38.54545455] ; [  4.54545455 120.45454545],0
n1,1,0.66233,0.190705,[1 5] ; [ 7 21],[1.41176471 4.58823529] ; [ 6.58823529 21.41176471],0
b1,1,0.662643,0.190329,[13 28] ; [45 82],[14.1547619 26.8452381] ; [43.8452381 83.1547619],0
d4,1,0.706577,0.14172,[32  8] ; [98 29],[31.13772455  8.86227545] ; [98.86227545 28.13772455],0
a8,1,0.712971,0.135327,[ 3 33] ; [ 12 103],[ 3.57615894 32.42384106] ; [ 11.42384106 103.57615894],0
a1,1,0.738079,0.111822,[ 2 39] ; [  8 119],[ 2.44047619 38.55952381] ; [  7.55952381 119.44047619],0
b5,1,0.742622,0.107835,[24 17] ; [78 49],[24.89285714 16.10714286] ; [77.10714286 49.89285714],0
p11,1,0.763003,0.090927,[31 10] ; [93 34],[30.26190476 10.73809524] ; [93.73809524 33.26190476],0
u2,1,0.815431,0.054487,[6 6] ; [21 18],[6.35294118 5.64705882] ; [20.64705882 18.35294118],0
v1,1,0.820608,0.051421,[23 17] ; [75 51],[23.61445783 16.38554217] ; [74.38554217 51.61445783],0
a3,1,0.838846,0.041359,[29 12] ; [87 39],[28.47904192 12.52095808] ; [87.52095808 38.47904192],0
u3,1,0.938076,0.006036,[6 6] ; [19 20],[5.88235294 6.11764706] ; [19.11764706 19.88235294],0
