Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,30.969117,[28 29] ; [48  1],[40.86792453 16.13207547] ; [35.13207547 13.86792453],1
d2,1,1e-06,24.977638,[ 5 52] ; [26 23],[16.66981132 40.33018868] ; [14.33018868 34.66981132],1
d3,1,3e-06,22.090474,[30 27] ; [46  3],[40.86792453 16.13207547] ; [35.13207547 13.86792453],1
a3,1,0.000827,11.179692,[21 36] ; [34 15],[29.5754717 27.4245283] ; [25.4245283 23.5754717],1
r4,1,0.001873,9.669911,[40 17] ; [46  3],[46.24528302 10.75471698] ; [39.75471698  9.24528302],0
a5,1,0.002115,9.44694,[29 28] ; [39 10],[36.56603774 20.43396226] ; [31.43396226 17.56603774],0
r2,1,0.002929,8.851109,[45 12] ; [48  1],[50.00943396  6.99056604] ; [42.99056604  6.00943396],0
a4,1,0.006766,7.334155,[ 8 49] ; [18 31],[13.98113208 43.01886792] ; [12.01886792 36.98113208],0
r1,1,0.022446,5.210854,[35 22] ; [40  9],[40.33018868 16.66981132] ; [34.66981132 14.33018868],0
a2,1,0.024389,5.066753,[ 2 55] ; [ 8 41],[ 5.37735849 51.62264151] ; [ 4.62264151 44.37735849],0
v2,1,0.045244,4.009521,[23 32] ; [29 18],[28.03921569 26.96078431] ; [23.96078431 23.03921569],0
s5,1,0.060101,3.534593,[13 43] ; [19 28],[17.39805825 38.60194175] ; [14.60194175 32.39805825],0
v1,1,0.06334,3.447701,[19 37] ; [24 22],[23.60784314 32.39215686] ; [19.39215686 26.60784314],0
u3,1,0.072546,3.224446,[16 19] ; [11  4],[18.9 16.1] ; [8.1 6.9],0
r3,1,0.080474,3.055296,[49  8] ; [47  2],[51.62264151  5.37735849] ; [44.37735849  4.62264151],0
b1,1,0.094374,2.798129,[20 37] ; [10 39],[16.13207547 40.86792453] ; [13.86792453 35.13207547],0
b5,1,0.103667,2.648203,[32 25] ; [35 14],[36.02830189 20.97169811] ; [30.97169811 18.02830189],0
s8,1,0.158406,1.989376,[18 39] ; [22 27],[21.50943396 35.49056604] ; [18.49056604 30.50943396],0
u1,1,0.166401,1.915071,[ 2 55] ; [ 5 44],[ 3.76415094 53.23584906] ; [ 3.23584906 45.76415094],0
p3,1,0.181799,1.782852,[24 33] ; [27 22],[27.4245283 29.5754717] ; [23.5754717 25.4245283],0
v3,1,0.191284,1.707704,[13 42] ; [16 29],[15.95 39.05] ; [13.05 31.95],0
p9,1,0.213501,1.547524,[42 15] ; [41  8],[44.63207547 12.36792453] ; [38.36792453 10.63207547],0
n5,1,0.221195,1.496599,[24 33] ; [15 34],[20.97169811 36.02830189] ; [18.02830189 30.97169811],0
