Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,27.536994,[10 55] ; [40 27],[24.62121212 40.37878788] ; [25.37878788 41.62121212],1
s3,1,0.0,26.175426,[15 49] ; [45 21],[29.53846154 34.46153846] ; [30.46153846 35.53846154],1
s8,1,2e-06,22.957149,[ 8 58] ; [34 33],[20.84210526 45.15789474] ; [21.15789474 45.84210526],1
s7,1,0.000308,13.021409,[10 47] ; [32 34],[19.46341463 37.53658537] ; [22.53658537 43.46341463],1
n2,1,0.000521,12.040686,[ 7 12] ; [24  4],[12.53191489  6.46808511] ; [18.46808511  9.53191489],1
p4,1,0.001935,9.610538,[20 44] ; [39 28],[28.82442748 35.17557252] ; [30.17557252 36.82442748],0
r3,1,0.002338,9.263158,[51 15] ; [63  3],[57.  9.] ; [57.  9.],0
p9,1,0.003338,8.612836,[34 31] ; [50 15],[42. 23.] ; [42. 23.],0
p7,1,0.003422,8.567843,[24 41] ; [39 23],[32.24409449 32.75590551] ; [30.75590551 31.24409449],0
s5,1,0.005167,7.820197,[ 8 56] ; [21 42],[14.61417323 49.38582677] ; [14.38582677 48.61417323],0
s4,1,0.005745,7.628457,[ 5 61] ; [17 50],[10.91729323 55.08270677] ; [11.08270677 55.91729323],0
p2,1,0.006548,7.39308,[37 26] ; [54 13],[44.1 18.9] ; [46.9 20.1],0
p10,1,0.009728,6.683958,[31 33] ; [46 19],[38.20155039 25.79844961] ; [38.79844961 26.20155039],0
d1,1,0.010967,6.470578,[32 34] ; [47 20],[39.20300752 26.79699248] ; [39.79699248 27.20300752],0
p6,1,0.018127,5.583848,[ 9 52] ; [21 43],[14.64 46.36] ; [15.36 48.64],0
v4,1,0.035866,4.403456,[52 13] ; [62  5],[56.13636364  8.86363636] ; [57.86363636  9.13636364],0
p8,1,0.070041,3.282051,[20 44] ; [30 34],[25. 39.] ; [25. 39.],0
v2,1,0.081317,3.038374,[29 35] ; [36 23],[33.82113821 30.17886179] ; [31.17886179 27.82113821],0
v1,1,0.094126,2.802358,[24 41] ; [33 31],[28.72093023 36.27906977] ; [28.27906977 35.72093023],0
u3,1,0.121024,2.404019,[10  8] ; [18  5],[12.29268293  5.70731707] ; [15.70731707  7.29268293],0
r4,1,0.152641,2.045658,[45 21] ; [53 14],[48.63157895 17.36842105] ; [49.36842105 17.63157895],0
r1,1,0.167502,1.905155,[45 21] ; [52 14],[48.5 17.5] ; [48.5 17.5],0
p11,1,0.193031,1.694331,[34 32] ; [42 25],[37.71428571 28.28571429] ; [38.28571429 28.71428571],0
d3,1,0.210831,1.565709,[42 23] ; [50 17],[45.3030303 19.6969697] ; [46.6969697 20.3030303],0
p3,1,0.226916,1.460086,[19 44] ; [27 40],[22.29230769 40.70769231] ; [23.70769231 43.29230769],0
a4,1,0.256085,1.2898,[29 37] ; [23 44],[25.80451128 40.19548872] ; [26.19548872 40.80451128],0
n4,1,0.257042,1.284617,[38 28] ; [32 35],[34.73684211 31.26315789] ; [35.26315789 31.73684211],0
a3,1,0.28897,1.124413,[48 18] ; [43 24],[45.15789474 20.84210526] ; [45.84210526 21.15789474],0
b4,1,0.323273,0.975659,[42 24] ; [37 30],[39.20300752 26.79699248] ; [39.79699248 27.20300752],0
p12,1,0.332602,0.93874,[ 1 62] ; [ 3 63],[ 1.95348837 61.04651163] ; [ 2.04651163 63.95348837],0
b1,1,0.336089,0.925291,[38 28] ; [33 34],[35.23308271 30.76691729] ; [35.76691729 31.23308271],0
s1,1,0.392194,0.732129,[ 4 60] ; [ 2 63],[ 2.97674419 61.02325581] ; [ 3.02325581 61.97674419],0
r2,1,0.392773,0.73034,[56  9] ; [60  6],[57.55725191  7.44274809] ; [58.44274809  7.55725191],0
u2,1,0.405676,0.691436,[12  6] ; [18  5],[13.17073171  4.82926829] ; [16.82926829  6.17073171],0
d4,1,0.452676,0.563942,[54 12] ; [58  9],[55.57894737 10.42105263] ; [56.42105263 10.57894737],0
n5,1,0.478875,0.501425,[25 41] ; [29 37],[27. 39.] ; [27. 39.],0
p1,1,0.479079,0.50096,[ 6 59] ; [ 4 63],[ 4.92424242 60.07575758] ; [ 5.07575758 61.92424242],0
d2,1,0.539037,0.377328,[29 37] ; [33 34],[30.76691729 35.23308271] ; [31.23308271 35.76691729],0
b5,1,0.547224,0.362313,[38 28] ; [42 25],[39.69924812 26.30075188] ; [40.30075188 26.69924812],0
n3,1,0.553778,0.350592,[10  8] ; [18 10],[10.95652174  7.04347826] ; [17.04347826 10.95652174],0
v3,1,0.616201,0.251244,[18 44] ; [15 45],[16.7704918 45.2295082] ; [16.2295082 43.7704918],0
a8,1,0.673839,0.177144,[ 4 60] ; [ 5 56],[ 4.608 59.392] ; [ 4.392 56.608],0
