Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,71.038453,[207  50] ; [35 67],[173.24233983  83.75766017] ; [68.75766017 33.24233983],1
p11,1,0.180001,1.797618,[200  60] ; [85 17],[204.6961326  55.3038674] ; [80.3038674 21.6961326],0
a3,1,0.209349,1.575923,[211  47] ; [89 13],[215.  43.] ; [85. 17.],0
s4,1,0.228956,1.447334,[ 47 212] ; [24 77],[ 51.08055556 207.91944444] ; [19.91944444 81.08055556],0
d2,1,0.242711,1.364777,[154 104] ; [54 48],[149.06666667 108.93333333] ; [58.93333333 43.06666667],0
a5,1,0.250737,1.319193,[215  45] ; [79 23],[211.16022099  48.83977901] ; [82.83977901 19.16022099],0
p3,1,0.290321,1.118134,[141 117] ; [62 40],[145.48333333 112.51666667] ; [57.51666667 44.48333333],0
p2,1,0.293374,1.104071,[225  35] ; [83 18],[221.82825485  38.17174515] ; [86.17174515 14.82825485],0
u3,1,0.315432,1.007792,[37 12] ; [8 5],[35.56451613 13.43548387] ; [9.43548387 3.56451613],0
u2,1,0.375435,0.785597,[30 17] ; [10  3],[31.33333333 15.66666667] ; [8.66666667 4.33333333],0
n1,1,0.40393,0.696594,[21 27] ; [13 11],[22.66666667 25.33333333] ; [11.33333333 12.66666667],0
p9,1,0.444335,0.585062,[232  26] ; [88 13],[229.97214485  28.02785515] ; [90.02785515 10.97214485],0
r3,1,0.44794,0.57586,[249   9] ; [100   2],[250.11666667   7.88333333] ; [98.88333333  3.11666667],0
a1,1,0.485267,0.487004,[ 13 247] ; [ 7 95],[ 14.36464088 245.63535912] ; [ 5.63535912 96.36464088],0
p12,1,0.487618,0.481778,[ 30 230] ; [ 9 91],[ 28.16666667 231.83333333] ; [10.83333333 89.16666667],0
a8,1,0.504137,0.446217,[ 43 180] ; [16 83],[ 40.86024845 182.13975155] ; [18.13975155 80.86024845],0
n3,1,0.511235,0.431538,[33 15] ; [14  9],[31.77464789 16.22535211] ; [15.22535211  7.77464789],0
s5,1,0.513465,0.427,[112 139] ; [48 51],[114.74285714 136.25714286] ; [45.25714286 53.74285714],0
u4,1,0.522558,0.408841,[  9 251] ; [ 5 97],[ 10.05524862 249.94475138] ; [ 3.94475138 98.05524862],0
a4,1,0.550246,0.356877,[136 123] ; [50 52],[133.44598338 125.55401662] ; [52.55401662 49.44598338],0
v3,1,0.656601,0.197679,[115 133] ; [49 51],[116.87356322 131.12643678] ; [47.12643678 52.87356322],0
s3,1,0.680428,0.169645,[193  63] ; [79 23],[194.5027933  61.4972067] ; [77.4972067 24.5027933],0
s6,1,0.718567,0.12987,[221  37] ; [85 16],[219.91086351  38.08913649] ; [86.08913649 14.91086351],0
p8,1,0.756004,0.096554,[148 108] ; [56 44],[146.69662921 109.30337079] ; [57.30337079 42.69662921],0
n5,1,0.757795,0.095097,[211  47] ; [84 17],[212.00557103  45.99442897] ; [82.99442897 18.00557103],0
n6,1,0.805778,0.060455,[231  26] ; [89 11],[230.36414566  26.63585434] ; [89.63585434 10.36414566],0
p6,1,0.816127,0.05407,[118 139] ; [45 56],[117.01396648 139.98603352] ; [45.98603352 55.01396648],0
v1,1,0.839124,0.041215,[153 103] ; [58 41],[152.15774648 103.84225352] ; [58.84225352 40.15774648],0
n2,1,0.844437,0.038503,[37 11] ; [18  6],[36.66666667 11.33333333] ; [18.33333333  5.66666667],0
p10,1,0.853972,0.033876,[225  34] ; [87 14],[224.46666667  34.53333333] ; [87.53333333 13.46666667],0
d5,1,0.936798,0.006288,[218  40] ; [85 16],[217.75487465  40.24512535] ; [85.24512535 15.75487465],0
s1,1,0.945109,0.00474,[ 13 243] ; [ 5 97],[ 12.87150838 243.12849162] ; [ 5.12849162 96.87150838],0
s2,1,0.966566,0.001757,[191  68] ; [75 27],[190.84210526  68.15789474] ; [75.15789474 26.84210526],0
p7,1,0.969736,0.001439,[177  72] ; [72 29],[177.14571429  71.85428571] ; [71.85428571 29.14571429],0
p5,1,0.990224,0.00015,[ 44 214] ; [17 83],[ 43.96089385 214.03910615] ; [17.03910615 82.96089385],0
