Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.012005,6.310146,[ 60 127] ; [6 2],[ 63.29230769 123.70769231] ; [2.70769231 5.29230769],0
p4,1,0.204777,1.60797,[97 89] ; [6 2],[98.75257732 87.24742268] ; [4.24742268 3.75257732],0
p11,1,0.206363,1.596758,[151  36] ; [5 3],[149.6  37.4] ; [6.4 1.6],0
p8,1,0.650229,0.205611,[100  84] ; [5 3],[100.625  83.375] ; [4.375 3.625],0
p2,1,0.835145,0.043309,[167  19] ; [7 1],[166.82474227  19.17525773] ; [7.17525773 0.82474227],0
