Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.001517,10.057265,[ 9 23] ; [17  7],[14.85714286 17.14285714] ; [11.14285714 12.85714286],0
a5,1,0.007676,7.107598,[18 14] ; [ 5 19],[13.14285714 18.85714286] ; [ 9.85714286 14.14285714],0
v4,1,0.009988,6.637037,[16 16] ; [20  4],[20.57142857 11.42857143] ; [15.42857143  8.57142857],0
p6,1,0.01572,5.833929,[ 3 27] ; [ 9 15],[ 6.66666667 23.33333333] ; [ 5.33333333 18.66666667],0
p4,1,0.025675,4.977778,[ 8 24] ; [13 11],[12. 20.] ; [ 9. 15.],0
r3,1,0.034249,4.482213,[15 17] ; [18  6],[18.85714286 13.14285714] ; [14.14285714  9.85714286],0
n3,1,0.034625,4.463591,[4 9] ; [10  4],[6.74074074 6.25925926] ; [7.25925926 6.74074074],0
n2,1,0.034625,4.463591,[4 9] ; [10  4],[6.74074074 6.25925926] ; [7.25925926 6.74074074],0
d2,1,0.039703,4.230529,[19 12] ; [ 8 16],[15.21818182 15.78181818] ; [11.78181818 12.21818182],0
d1,1,0.044147,4.050926,[15 17] ; [ 5 19],[11.42857143 20.57142857] ; [ 8.57142857 15.42857143],0
s8,1,0.047221,3.9375,[ 2 30] ; [ 6 18],[ 4.57142857 27.42857143] ; [ 3.42857143 20.57142857],0
p11,1,0.048307,3.899287,[ 9 23] ; [13 11],[12.57142857 19.42857143] ; [ 9.42857143 14.57142857],0
a3,1,0.053604,3.724989,[19 13] ; [ 8 16],[15.42857143 16.57142857] ; [11.57142857 12.42857143],0
a4,1,0.074256,3.186345,[12 19] ; [ 4 20],[ 9.01818182 21.98181818] ; [ 6.98181818 17.01818182],0
u2,1,0.102069,2.672919,[ 3 10] ; [8 7],[5.10714286 7.89285714] ; [5.89285714 9.10714286],0
p10,1,0.115136,2.48227,[ 3 29] ; [ 6 18],[ 5.14285714 26.85714286] ; [ 3.85714286 20.14285714],0
b2,1,0.116018,2.470266,[ 9 13] ; [ 2 11],[ 6.91428571 15.08571429] ; [4.08571429 8.91428571],0
b3,1,0.116018,2.470266,[ 9 13] ; [ 2 11],[ 6.91428571 15.08571429] ; [4.08571429 8.91428571],0
s4,1,0.120359,2.412642,[ 5 27] ; [ 8 16],[ 7.42857143 24.57142857] ; [ 5.57142857 18.42857143],0
p3,1,0.134007,2.245464,[ 6 25] ; [ 9 15],[ 8.45454545 22.54545455] ; [ 6.54545455 17.45454545],0
d4,1,0.155097,2.02139,[22 10] ; [12 12],[19.42857143 12.57142857] ; [14.57142857  9.42857143],0
d5,1,0.155097,2.02139,[22 10] ; [12 12],[19.42857143 12.57142857] ; [14.57142857  9.42857143],0
s5,1,0.174747,1.841743,[ 3 29] ; [ 5 17],[ 4.74074074 27.25925926] ; [ 3.25925926 18.74074074],0
a7,1,0.18938,1.722435,[13 19] ; [14 10],[15.42857143 16.57142857] ; [11.57142857 12.42857143],0
s2,1,0.212317,1.555556,[ 6 26] ; [ 8 16],[ 8. 24.] ; [ 6. 18.],0
s3,1,0.213795,1.545537,[ 8 23] ; [10 14],[10.14545455 20.85454545] ; [ 7.85454545 16.14545455],0
p8,1,0.226985,1.459658,[ 7 24] ; [ 9 15],[ 9.01818182 21.98181818] ; [ 6.98181818 17.01818182],0
n6,1,0.261663,1.259935,[16 15] ; [16  8],[18.03636364 12.96363636] ; [13.96363636 10.03636364],0
a2,1,0.279146,1.171242,[ 4 28] ; [ 1 23],[ 2.85714286 29.14285714] ; [ 2.14285714 21.85714286],0
d3,1,0.280087,1.166667,[18 14] ; [10 14],[16. 16.] ; [12. 12.],0
s1,1,0.299575,1.076087,[ 4 28] ; [ 1 22],[ 2.90909091 29.09090909] ; [ 2.09090909 20.90909091],0
r4,1,0.314048,1.013575,[ 8 24] ; [ 9 15],[ 9.71428571 22.28571429] ; [ 7.28571429 16.71428571],0
s7,1,0.401964,0.702444,[ 5 25] ; [ 6 17],[ 6.22641509 23.77358491] ; [ 4.77358491 18.22641509],0
n5,1,0.440109,0.595998,[18 14] ; [11 13],[16.57142857 15.42857143] ; [12.42857143 11.57142857],0
n1,1,0.568261,0.3256,[4 8] ; [ 3 10],[3.36 8.64] ; [3.64 9.36],0
v2,1,0.624947,0.238976,[10 22] ; [ 9 15],[10.85714286 21.14285714] ; [ 8.14285714 15.85714286],0
s6,1,0.624947,0.238976,[10 22] ; [ 9 15],[10.85714286 21.14285714] ; [ 8.14285714 15.85714286],0
r2,1,0.685151,0.164385,[21 10] ; [15  9],[20.29090909 10.70909091] ; [15.70909091  8.29090909],0
a6,1,0.696717,0.15191,[19 13] ; [13 11],[18.28571429 13.71428571] ; [13.71428571 10.28571429],0
u1,1,0.731871,0.1174,[ 2 30] ; [ 1 23],[ 1.71428571 30.28571429] ; [ 1.28571429 22.71428571],0
v1,1,0.784003,0.075134,[ 7 25] ; [ 6 18],[ 7.42857143 24.57142857] ; [ 5.57142857 18.42857143],0
n4,1,0.816847,0.05364,[17 15] ; [12 12],[16.57142857 15.42857143] ; [12.42857143 11.57142857],0
b1,1,0.816847,0.05364,[17 15] ; [12 12],[16.57142857 15.42857143] ; [12.42857143 11.57142857],0
v3,1,0.846026,0.03771,[ 6 26] ; [ 5 19],[ 6.28571429 25.71428571] ; [ 4.71428571 19.28571429],0
u3,1,0.977797,0.000775,[4 9] ; [ 5 11],[4.03448276 8.96551724] ; [ 4.96551724 11.03448276],0
b5,1,1.0,0.0,[16 16] ; [12 12],[16. 16.] ; [12. 12.],0
b4,1,1.0,0.0,[16 16] ; [12 12],[16. 16.] ; [12. 12.],0
