Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,60.020774,[194  44] ; [29 52],[166.37617555  71.62382445] ; [56.62382445 24.37617555],1
a5,1,4.6e-05,16.619696,[198  41] ; [50 32],[184.64797508  54.35202492] ; [63.35202492 18.64797508],1
d2,1,5.7e-05,16.209305,[125 113] ; [22 60],[109.33125 128.66875] ; [37.66875 44.33125],1
n6,1,0.000137,14.545225,[205  33] ; [55 27],[193.375  44.625] ; [66.625 15.375],1
p4,1,0.000343,12.820448,[145  92] ; [31 50],[131.16981132 105.83018868] ; [44.83018868 36.16981132],1
p6,1,0.001976,9.571585,[ 86 150] ; [14 65],[ 74.92063492 161.07936508] ; [25.07936508 53.92063492],0
s8,1,0.002083,9.474834,[ 77 159] ; [12 69],[ 66.25867508 169.74132492] ; [22.74132492 58.25867508],0
p10,1,0.002126,9.437408,[191  45] ; [52 29],[180.90851735  55.09148265] ; [62.09148265 18.90851735],0
a4,1,0.002192,9.381621,[119 119] ; [25 57],[107.1 130.9] ; [36.9 45.1],0
p3,1,0.004268,8.166216,[123 115] ; [27 54],[111.91222571 126.08777429] ; [38.08777429 42.91222571],0
v1,1,0.006318,7.457226,[139  97] ; [34 48],[128.38993711 107.61006289] ; [44.61006289 37.38993711],0
s6,1,0.007148,7.235341,[115 118] ; [26 55],[104.62738854 128.37261146] ; [36.37261146 44.62738854],0
r3,1,0.009913,6.650543,[228  10] ; [72 10],[223.125  14.875] ; [76.875  5.125],0
p11,1,0.012535,6.233551,[190  49] ; [54 28],[181.66978193  57.33021807] ; [62.33021807 19.66978193],0
b2,1,0.017572,5.638346,[60 92] ; [ 8 33],[53.55440415 98.44559585] ; [14.44559585 26.55440415],0
b3,1,0.017572,5.638346,[60 92] ; [ 8 33],[53.55440415 98.44559585] ; [14.44559585 26.55440415],0
a8,1,0.018187,5.578073,[ 33 174] ; [ 4 72],[ 27.06360424 179.93639576] ; [ 9.93639576 66.06360424],0
p1,1,0.01893,5.507925,[ 21 217] ; [ 1 81],[ 16.3625 221.6375] ; [ 5.6375 76.3625],0
u1,1,0.020093,5.403804,[ 47 192] ; [ 7 75],[ 40.20560748 198.79439252] ; [13.79439252 68.20560748],0
p9,1,0.021471,5.288191,[192  44] ; [56 25],[184.63091483  51.36908517] ; [63.36908517 17.63091483],0
d1,1,0.023734,5.11396,[145  94] ; [38 44],[136.25233645 102.74766355] ; [46.74766355 35.25233645],0
d5,1,0.023964,5.097206,[204  35] ; [61 21],[197.30529595  41.69470405] ; [67.69470405 14.30529595],0
r4,1,0.026512,4.922322,[227  12] ; [72 10],[222.61993769  16.38006231] ; [76.38006231  5.61993769],0
r2,1,0.026571,4.918488,[226  10] ; [73  9],[221.89937107  14.10062893] ; [77.10062893  4.89937107],0
p2,1,0.030163,4.699987,[197  41] ; [58 23],[190.2507837  47.7492163] ; [64.7492163 16.2507837],0
p7,1,0.033812,4.504183,[147  87] ; [40 41],[138.91428571  95.08571429] ; [48.08571429 32.91428571],0
v3,1,0.039419,4.242724,[ 95 135] ; [22 56],[ 87.37012987 142.62987013] ; [29.62987013 48.37012987],0
a6,1,0.041009,4.175624,[177  62] ; [51 31],[169.75700935  69.24299065] ; [58.24299065 23.75700935],0
p8,1,0.051471,3.792876,[126 105] ; [34 47],[118.46153846 112.53846154] ; [41.53846154 39.46153846],0
a2,1,0.053466,3.729291,[ 63 176] ; [13 69],[ 56.58566978 182.41433022] ; [19.41433022 62.58566978],0
s5,1,0.058689,3.574041,[ 62 170] ; [13 67],[ 55.76923077 176.23076923] ; [19.23076923 60.76923077],0
s7,1,0.11554,2.476763,[ 69 155] ; [17 62],[ 63.57755776 160.42244224] ; [22.42244224 56.57755776],0
a1,1,0.131862,2.270449,[ 12 227] ; [ 1 81],[  9.67912773 229.32087227] ; [ 3.32087227 78.67912773],0
s2,1,0.141354,2.163162,[ 32 204] ; [ 6 75],[ 28.29022082 207.70977918] ; [ 9.70977918 71.29022082],0
n3,1,0.148797,2.084542,[35 12] ; [17 12],[32.15789474 14.84210526] ; [19.84210526  9.15789474],0
p12,1,0.221701,1.493326,[ 14 223] ; [ 2 79],[ 11.9245283 225.0754717] ; [ 4.0754717 76.9245283],0
p5,1,0.285943,1.138627,[ 24 213] ; [ 5 76],[ 21.61320755 215.38679245] ; [ 7.38679245 73.61320755],0
a3,1,0.290171,1.118826,[168  69] ; [53 29],[164.19122257  72.80877743] ; [56.80877743 25.19122257],0
n1,1,0.300511,1.071923,[17 31] ; [ 7 22],[14.96103896 33.03896104] ; [ 9.03896104 19.96103896],0
d3,1,0.377912,0.777482,[167  72] ; [53 29],[163.80062305  75.19937695] ; [56.19937695 25.80062305],0
s1,1,0.443034,0.588413,[  5 231] ; [ 3 79],[  5.93710692 230.06289308] ; [ 2.06289308 79.93710692],0
v2,1,0.443103,0.588234,[140  91] ; [44 35],[137.10967742  93.89032258] ; [46.89032258 32.10967742],0
d4,1,0.53447,0.385887,[196  42] ; [65 17],[194.11875  43.88125] ; [66.88125 15.11875],0
u2,1,0.692811,0.156059,[38 32] ; [17 12],[38.88888889 31.11111111] ; [16.11111111 12.88888889],0
v4,1,0.707187,0.141103,[227  12] ; [77  5],[226.34267913  12.65732087] ; [77.65732087  4.34267913],0
s4,1,0.748326,0.102943,[ 20 213] ; [ 8 74],[ 20.71111111 212.28888889] ; [ 7.28888889 74.71111111],0
b5,1,0.779131,0.078653,[147  92] ; [49 33],[145.93146417  93.06853583] ; [50.06853583 31.93146417],0
a7,1,0.830828,0.045642,[177  61] ; [60 22],[176.26875  61.73125] ; [60.73125 21.26875],0
b1,1,0.927119,0.008367,[ 89 150] ; [31 51],[ 89.34579439 149.65420561] ; [30.65420561 51.34579439],0
u3,1,0.935941,0.00646,[41 30] ; [17 12],[41.18 29.82] ; [16.82 12.18],0
b4,1,0.946607,0.004485,[138 101] ; [47 35],[137.74143302 101.25856698] ; [47.25856698 34.74143302],0
n2,1,0.979869,0.000637,[32 18] ; [18 10],[32.05128205 17.94871795] ; [17.94871795 10.05128205],0
