Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,25.094071,[16 94] ; [24 21],[28.38709677 81.61290323] ; [11.61290323 33.38709677],1
a3,1,0.000304,13.047138,[56 54] ; [37  8],[66. 44.] ; [27. 18.],1
s3,1,0.000696,11.500658,[37 70] ; [29 16],[46.46052632 60.53947368] ; [19.53947368 25.46052632],1
s2,1,0.001925,9.619847,[32 78] ; [25 20],[40.4516129 69.5483871] ; [16.5483871 28.4516129],0
s5,1,0.002425,9.196518,[18 88] ; [17 25],[25.06756757 80.93243243] ; [ 9.93243243 32.06756757],0
s6,1,0.003583,8.483902,[45 65] ; [30 15],[53.22580645 56.77419355] ; [21.77419355 23.22580645],0
n4,1,0.004124,8.228542,[34 76] ; [25 20],[41.87096774 68.12903226] ; [17.12903226 27.87096774],0
p7,1,0.004873,7.92586,[52 57] ; [32 12],[59.84313725 49.15686275] ; [24.15686275 19.84313725],0
p6,1,0.005128,7.83368,[19 90] ; [17 27],[25.64705882 83.35294118] ; [10.35294118 33.64705882],0
s4,1,0.008769,6.869252,[18 92] ; [16 29],[24.12903226 85.87096774] ; [ 9.87096774 35.12903226],0
p5,1,0.011961,6.316684,[  2 107] ; [ 5 40],[  4.95454545 104.04545455] ; [ 2.04545455 42.95454545],0
p10,1,0.017157,5.680228,[62 46] ; [35 10],[68.47058824 39.52941176] ; [28.52941176 16.47058824],0
d4,1,0.02073,5.349327,[82 28] ; [41  4],[87.29032258 22.70967742] ; [35.70967742  9.29032258],0
p3,1,0.026939,4.894723,[31 79] ; [21 24],[36.90322581 73.09677419] ; [15.09677419 29.90322581],0
a4,1,0.029246,4.753049,[25 85] ; [18 27],[30.51612903 79.48387097] ; [12.48387097 32.51612903],0
d5,1,0.045862,3.986669,[75 34] ; [38  7],[79.98051948 29.01948052] ; [33.01948052 11.98051948],0
d2,1,0.055335,3.671948,[38 72] ; [23 22],[43.29032258 66.70967742] ; [17.70967742 27.29032258],0
a2,1,0.060136,3.533634,[ 10 100] ; [ 9 36],[13.48387097 96.51612903] ; [ 5.51612903 39.48387097],0
p4,1,0.098024,2.737402,[40 69] ; [23 22],[44.59090909 64.40909091] ; [18.40909091 26.59090909],0
d1,1,0.100175,2.702752,[50 60] ; [27 18],[54.64516129 55.35483871] ; [22.35483871 22.64516129],0
a5,1,0.111805,2.528525,[58 52] ; [30 15],[62.4516129 47.5483871] ; [25.5483871 19.4516129],0
u1,1,0.113374,2.506542,[  8 102] ; [ 7 38],[10.64516129 99.35483871] ; [ 4.35483871 40.64516129],0
d3,1,0.116018,2.470263,[68 41] ; [34 11],[72.19480519 36.80519481] ; [29.80519481 15.19480519],0
r2,1,0.116661,2.461588,[94 14] ; [43  2],[96.70588235 11.29411765] ; [40.29411765  4.70588235],0
n1,1,0.116684,2.461277,[ 8 33] ; [5 7],[10.05660377 30.94339623] ; [2.94339623 9.05660377],0
r3,1,0.130611,2.285226,[100  10] ; [44  1],[102.19354839   7.80645161] ; [41.80645161  3.19354839],0
p9,1,0.164753,1.930046,[69 40] ; [33 11],[72.66666667 36.33333333] ; [29.33333333 14.66666667],0
b2,1,0.173185,1.855159,[11 44] ; [10 20],[13.58823529 41.41176471] ; [ 7.41176471 22.58823529],0
b3,1,0.173185,1.855159,[11 44] ; [10 20],[13.58823529 41.41176471] ; [ 7.41176471 22.58823529],0
a8,1,0.189707,1.71989,[ 4 99] ; [ 4 39],[ 5.64383562 97.35616438] ; [ 2.35616438 40.64383562],0
r4,1,0.224878,1.47297,[86 24] ; [39  6],[88.70967742 21.29032258] ; [36.29032258  8.70967742],0
v2,1,0.302232,1.064318,[42 64] ; [21 22],[44.81879195 61.18120805] ; [18.18120805 24.81879195],0
p8,1,0.315262,1.008502,[40 69] ; [20 24],[42.74509804 66.25490196] ; [17.25490196 26.74509804],0
r1,1,0.323255,0.975732,[71 38] ; [33 12],[73.61038961 35.38961039] ; [30.38961039 14.61038961],0
v3,1,0.360319,0.83678,[20 86] ; [11 32],[22.05369128 83.94630872] ; [ 8.94630872 34.05369128],0
b4,1,0.437798,0.602048,[66 44] ; [30 15],[68.12903226 41.87096774] ; [27.87096774 17.12903226],0
n6,1,0.466767,0.529619,[69 41] ; [31 14],[70.96774194 39.03225806] ; [29.03225806 15.96774194],0
u2,1,0.478356,0.50261,[26 27] ; [5 3],[26.93442623 26.06557377] ; [4.06557377 3.93442623],0
p11,1,0.501348,0.452081,[67 43] ; [30 15],[68.83870968 41.16129032] ; [28.16129032 16.83870968],0
u3,1,0.510123,0.433815,[26 26] ; [5 3],[26.86666667 25.13333333] ; [4.13333333 3.86666667],0
p2,1,0.536506,0.382054,[77 32] ; [34 11],[78.56493506 30.43506494] ; [32.43506494 12.56493506],0
n2,1,0.538578,0.378182,[24 16] ; [6 6],[23.07692308 16.92307692] ; [6.92307692 5.07692308],0
b5,1,0.580202,0.305908,[64 46] ; [24 21],[62.4516129 47.5483871] ; [25.5483871 19.4516129],0
a1,1,0.58285,0.30165,[  3 107] ; [ 2 43],[  3.5483871 106.4516129] ; [ 1.4516129 43.5483871],0
a7,1,0.612601,0.256405,[78 31] ; [34 11],[79.27272727 29.72727273] ; [32.72727273 12.27272727],0
s1,1,0.65105,0.204579,[  4 106] ; [ 1 44],[  3.5483871 106.4516129] ; [ 1.4516129 43.5483871],0
b1,1,0.840505,0.040501,[41 69] ; [16 29],[40.4516129 69.5483871] ; [16.5483871 28.4516129],0
p12,1,0.857149,0.032402,[  3 107] ; [ 1 44],[  2.83870968 107.16129032] ; [ 1.16129032 43.83870968],0
a6,1,0.962493,0.002211,[68 42] ; [28 17],[68.12903226 41.87096774] ; [27.87096774 17.12903226],0
p1,1,0.969157,0.001495,[  5 104] ; [ 2 43],[  4.95454545 104.04545455] ; [ 2.04545455 42.95454545],0
v4,1,0.985353,0.000337,[97 12] ; [40  5],[96.96753247 12.03246753] ; [40.03246753  4.96753247],0
