Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,200.290665,[274 111] ; [ 29 204],[188.76213592 196.23786408] ; [114.23786408 118.76213592],1
d4,1,0.0,154.627368,[380   6] ; [142  91],[325.51211632  60.48788368] ; [196.48788368  36.51211632],1
d3,1,0.0,153.365831,[363  23] ; [120 113],[301.19224556  84.80775444] ; [181.80775444  51.19224556],1
d5,1,0.0,151.350019,[377   9] ; [139  94],[321.77059774  64.22940226] ; [194.22940226  38.77059774],1
a2,1,0.0,90.642656,[166 222] ; [ 16 217],[113.71336554 274.28663446] ; [ 68.28663446 164.71336554],1
u1,1,0.0,77.080645,[131 257] ; [  8 225],[ 86.84702093 301.15297907] ; [ 52.15297907 180.84702093],1
a4,1,0.0,57.825897,[220 167] ; [ 59 173],[174.43134087 212.56865913] ; [104.56865913 127.43134087],1
a5,1,0.0,49.542105,[329  59] ; [139  94],[292.4057971  95.5942029] ; [175.5942029  57.4057971],1
a3,1,0.0,35.178395,[310  76] ; [135  97],[277.94498382 108.05501618] ; [167.05501618  64.94498382],1
a6,1,1e-06,24.309985,[326  59] ; [158  75],[301.5210356  83.4789644] ; [182.4789644  50.5210356],1
s8,1,1.6e-05,18.57149,[193 191] ; [ 75 156],[167.33658537 216.66341463] ; [100.66341463 130.33658537],1
p4,1,0.000261,13.331719,[261 124] ; [122 108],[239.76422764 145.23577236] ; [143.23577236  86.76422764],1
r1,1,0.000301,13.06523,[350  36] ; [186  45],[335.32576985  50.67423015] ; [200.67423015  30.32576985],1
s2,1,0.003754,8.399185,[218 167] ; [102 127],[200.6514658 184.3485342] ; [119.3485342 109.6514658],0
n4,1,0.004377,8.120357,[314  74] ; [164  67],[299.6187399  88.3812601] ; [178.3812601  52.6187399],0
r2,1,0.006987,7.27618,[383   3] ; [224   9],[378.51696284   7.48303716] ; [228.48303716   4.51696284],0
v2,1,0.007673,7.108236,[235 137] ; [115 106],[219.56155143 152.43844857] ; [130.43844857  90.56155143],0
v3,1,0.00925,6.773935,[162 203] ; [ 77 152],[146.86026936 218.13973064] ; [ 92.13973064 136.86026936],0
p12,1,0.009669,6.694862,[ 42 345] ; [ 11 218],[ 33.29707792 353.70292208] ; [ 19.70292208 209.29707792],0
p10,1,0.016267,5.773758,[330  56] ; [176  50],[319.14379085  66.85620915] ; [186.85620915  39.14379085],0
s7,1,0.016852,5.711748,[193 179] ; [ 90 126],[179.04081633 192.95918367] ; [103.95918367 112.04081633],0
p3,1,0.031473,4.626959,[207 178] ; [104 128],[194.05996759 190.94003241] ; [116.94003241 115.05996759],0
b2,1,0.032761,4.558224,[ 96 149] ; [34 88],[ 86.78474114 158.21525886] ; [43.21525886 78.78474114],0
b3,1,0.032761,4.558224,[ 96 149] ; [34 88],[ 86.78474114 158.21525886] ; [43.21525886 78.78474114],0
n6,1,0.033088,4.541237,[340  46] ; [190  42],[331.03559871  54.96440129] ; [198.96440129  33.03559871],0
v1,1,0.039698,4.230763,[219 159] ; [112 115],[206.80661157 171.19338843] ; [124.19338843 102.80661157],0
b1,1,0.044096,4.052866,[124 264] ; [ 93 140],[135.58132045 252.41867955] ; [ 81.41867955 151.58132045],0
s3,1,0.046073,3.978907,[226 156] ; [116 112],[214.1704918 167.8295082] ; [127.8295082 100.1704918],0
p9,1,0.048804,3.882095,[337  46] ; [185  40],[328.82565789  54.17434211] ; [193.17434211  31.82565789],0
p6,1,0.049558,3.856364,[153 230] ; [ 73 155],[141.66612111 241.33387889] ; [ 84.33387889 143.66612111],0
n5,1,0.068782,3.311856,[297  90] ; [162  69],[287.43203883  99.56796117] ; [171.56796117  59.43203883],0
u4,1,0.069352,3.298299,[ 12 376] ; [  2 231],[  8.74718196 379.25281804] ; [  5.25281804 227.74718196],0
u2,1,0.102483,2.666466,[51 27] ; [51 45],[45.72413793 32.27586207] ; [56.27586207 39.72413793],0
s5,1,0.103041,2.65783,[131 241] ; [ 65 161],[121.9264214 250.0735786] ; [ 74.0735786 151.9264214],0
p8,1,0.105301,2.623362,[216 166] ; [113 114],[206.36781609 175.63218391] ; [122.63218391 104.36781609],0
s6,1,0.121358,2.399711,[272 110] ; [148  79],[263.44827586 118.55172414] ; [156.55172414  70.44827586],0
v4,1,0.125075,2.352585,[382   6] ; [225   8],[379.25281804   8.74718196] ; [227.74718196   5.25281804],0
a1,1,0.154104,2.031153,[ 19 369] ; [  6 227],[ 15.61996779 372.38003221] ; [  9.38003221 223.61996779],0
u3,1,0.165118,1.926721,[55 23] ; [58 38],[50.65517241 27.34482759] ; [62.34482759 33.65517241],0
p7,1,0.226339,1.463719,[248 129] ; [137  88],[241.10465116 135.89534884] ; [143.89534884  81.10465116],0
b5,1,0.231846,1.429499,[263 125] ; [147  86],[256.16747182 131.83252818] ; [153.83252818  79.16747182],0
n3,1,0.247366,1.338116,[57 20] ; [39  8],[59.61290323 17.38709677] ; [36.38709677 10.61290323],0
p11,1,0.267507,1.229486,[311  77] ; [178  55],[305.52657005  82.47342995] ; [183.47342995  49.52657005],0
n2,1,0.367779,0.811154,[55 22] ; [37 10],[57.12903226 19.87096774] ; [34.87096774 12.12903226],0
b4,1,0.402213,0.7017,[238 150] ; [135  98],[233.04991948 154.95008052] ; [139.95008052  93.04991948],0
p2,1,0.419013,0.653081,[332  54] ; [194  38],[328.53721683  57.46278317] ; [197.46278317  34.53721683],0
s4,1,0.554444,0.349417,[ 58 323] ; [ 39 190],[ 60.5852459 320.4147541] ; [ 36.4147541 192.5852459],0
r3,1,0.58142,0.303945,[381   6] ; [227   5],[380.12277868   6.87722132] ; [227.87722132   4.12277868],0
n1,1,0.604356,0.268476,[30 46] ; [16 30],[28.6557377 47.3442623] ; [17.3442623 28.6557377],0
p5,1,0.698559,0.149976,[ 41 343] ; [ 27 204],[ 42.45853659 341.54146341] ; [ 25.54146341 205.45853659],0
a8,1,0.864894,0.02895,[ 50 285] ; [ 34 186],[ 50.7027027 284.2972973] ; [ 33.2972973 186.7027027],0
p1,1,0.892119,0.018394,[ 34 352] ; [ 21 209],[ 34.46428571 351.53571429] ; [ 20.53571429 209.46428571],0
s1,1,0.968431,0.001566,[ 12 370] ; [  7 220],[ 11.91789819 370.08210181] ; [  7.08210181 219.91789819],0
