Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,8.8e-05,15.370431,[88 11] ; [3 5],[84.19626168 14.80373832] ; [6.80373832 1.19626168],1
r1,1,0.00024,13.485922,[73 25] ; [1 7],[68.41509434 29.58490566] ; [5.58490566 2.41509434],1
r3,1,0.000982,10.861859,[97  2] ; [6 2],[95.29906542  3.70093458] ; [7.70093458 0.29906542],1
d5,1,0.002462,9.168417,[81 17] ; [3 5],[77.66037736 20.33962264] ; [6.33962264 1.66037736],0
p9,1,0.006317,7.45745,[76 19] ; [3 5],[72.86407767 22.13592233] ; [6.13592233 1.86407767],0
v4,1,0.013822,6.060748,[94  4] ; [6 2],[92.45283019  5.54716981] ; [7.54716981 0.45283019],0
a7,1,0.025536,4.987133,[73 25] ; [3 5],[70.26415094 27.73584906] ; [5.73584906 2.26415094],0
a5,1,0.043831,4.063044,[71 28] ; [3 5],[68.46728972 30.53271028] ; [5.53271028 2.46728972],0
s7,1,0.043912,4.059934,[50 43] ; [1 6],[47.43 45.57] ; [3.57 3.43],0
a1,1,0.0501,3.838097,[ 6 93] ; [2 6],[ 7.40186916 91.59813084] ; [0.59813084 7.40186916],0
d2,1,0.055721,3.660369,[47 52] ; [1 7],[44.41121495 54.58878505] ; [3.58878505 4.41121495],0
d1,1,0.074753,3.175446,[57 42] ; [2 6],[54.58878505 44.41121495] ; [4.41121495 3.58878505],0
v2,1,0.111015,2.539716,[50 42] ; [2 6],[47.84 44.16] ; [4.16 3.84],0
p10,1,0.11119,2.537222,[72 23] ; [4 4],[70.09708738 24.90291262] ; [5.90291262 2.09708738],0
s3,1,0.128727,2.307787,[83 16] ; [5 3],[81.42056075 17.57943925] ; [6.57943925 1.42056075],0
a4,1,0.143419,2.140882,[38 61] ; [1 7],[36.08411215 62.91588785] ; [2.91588785 5.08411215],0
b4,1,0.161539,1.959756,[62 37] ; [3 5],[60.14018692 38.85981308] ; [4.85981308 3.14018692],0
s8,1,0.182107,1.780344,[49 50] ; [2 6],[47.18691589 51.81308411] ; [3.81308411 4.18691589],0
p5,1,0.185249,1.755,[ 3 93] ; [1 7],[ 3.69230769 92.30769231] ; [0.30769231 7.69230769],0
p7,1,0.19288,1.695479,[48 46] ; [6 2],[49.76470588 44.23529412] ; [4.23529412 3.76470588],0
a3,1,0.201402,1.632178,[60 39] ; [3 5],[58.28971963 40.71028037] ; [4.71028037 3.28971963],0
p3,1,0.232835,1.42346,[40 58] ; [5 3],[41.60377358 56.39622642] ; [3.39622642 4.60377358],0
b1,1,0.373417,0.792263,[34 65] ; [4 4],[35.1588785 63.8411215] ; [2.8411215 5.1588785],0
u2,1,0.374692,0.788046,[22 15] ; [4 1],[22.9047619 14.0952381] ; [3.0952381 1.9047619],0
n3,1,0.375728,0.784632,[21  6] ; [1 1],[20.48275862  6.51724138] ; [1.51724138 0.48275862],0
p8,1,0.470662,0.52042,[36 61] ; [4 4],[36.95238095 60.04761905] ; [3.04761905 4.95238095],0
p12,1,0.491344,0.473582,[ 6 91] ; [1 7],[ 6.46666667 90.53333333] ; [0.53333333 7.46666667],0
p2,1,0.515477,0.422934,[71 26] ; [5 3],[70.20952381 26.79047619] ; [5.79047619 2.20952381],0
u3,1,0.546711,0.363243,[27 10] ; [3 2],[26.42857143 10.57142857] ; [3.57142857 1.42857143],0
s4,1,0.590578,0.289442,[34 65] ; [2 6],[33.30841121 65.69158879] ; [2.69158879 5.30841121],0
p11,1,0.595714,0.281509,[59 40] ; [4 4],[58.28971963 40.71028037] ; [4.71028037 3.28971963],0
p6,1,0.639438,0.219478,[29 69] ; [3 5],[29.58490566 68.41509434] ; [2.41509434 5.58490566],0
s6,1,0.644773,0.212553,[80 18] ; [6 2],[79.50943396 18.49056604] ; [6.49056604 1.50943396],0
v1,1,0.664636,0.187941,[40 55] ; [4 4],[40.58252427 54.41747573] ; [3.41747573 4.58252427],0
s5,1,0.699393,0.149104,[41 51] ; [3 5],[40.48 51.52] ; [3.52 4.48],0
n1,1,0.715441,0.132903,[10 17] ; [1 1],[10.24137931 16.75862069] ; [0.75862069 1.24137931],0
v3,1,0.80886,0.058514,[27 66] ; [2 6],[26.7029703 66.2970297] ; [2.2970297 5.7029703],0
d4,1,0.839692,0.04092,[84 15] ; [7 1],[84.19626168 14.80373832] ; [6.80373832 1.19626168],0
d3,1,0.876328,0.024219,[71 27] ; [6 2],[71.18867925 26.81132075] ; [5.81132075 2.18867925],0
n4,1,0.902876,0.014891,[35 64] ; [3 5],[35.1588785 63.8411215] ; [2.8411215 5.1588785],0
b5,1,0.915962,0.011135,[60 39] ; [5 3],[60.14018692 38.85981308] ; [4.85981308 3.14018692],0
a6,1,0.948782,0.004126,[63 36] ; [5 3],[62.91588785 36.08411215] ; [5.08411215 2.91588785],0
n6,1,0.965574,0.001863,[62 36] ; [5 3],[61.94339623 36.05660377] ; [5.05660377 2.94339623],0
