Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,25.261887,[ 7 37] ; [32 15],[18.85714286 25.14285714] ; [20.14285714 26.85714286],1
s5,1,0.000176,14.073619,[ 3 40] ; [19 27],[10.62921348 32.37078652] ; [11.37078652 34.62921348],1
r4,1,0.000825,11.184293,[22 22] ; [39  8],[29.49450549 14.50549451] ; [31.50549451 15.49450549],1
s3,1,0.001062,10.71701,[13 31] ; [30 17],[20.79120879 23.20879121] ; [22.20879121 24.79120879],0
d5,1,0.001823,9.720211,[25 18] ; [41  6],[31.53333333 11.46666667] ; [34.46666667 12.53333333],0
r1,1,0.002278,9.311219,[20 24] ; [36 11],[27.07692308 16.92307692] ; [28.92307692 18.07692308],0
s7,1,0.002327,9.271991,[ 5 34] ; [19 25],[11.27710843 27.72289157] ; [12.72289157 31.27710843],0
r2,1,0.002356,9.248813,[32 12] ; [45  2],[37.23076923  6.76923077] ; [39.76923077  7.23076923],0
v1,1,0.007783,7.082675,[ 9 34] ; [22 24],[14.97752809 28.02247191] ; [16.02247191 29.97752809],0
s8,1,0.010287,6.584446,[ 5 39] ; [16 31],[10.15384615 33.84615385] ; [10.84615385 36.15384615],0
r3,1,0.011535,6.380947,[31 13] ; [42  4],[35.68888889  8.31111111] ; [37.31111111  8.68888889],0
p3,1,0.013871,6.054449,[ 7 35] ; [19 28],[12.26966292 29.73033708] ; [13.73033708 33.26966292],0
s4,1,0.016801,5.717009,[ 7 37] ; [18 29],[12.08791209 31.91208791] ; [12.91208791 34.08791209],0
s1,1,0.022091,5.23863,[ 7 37] ; [ 1 45],[ 3.91111111 40.08888889] ; [ 4.08888889 41.91111111],0
a5,1,0.027859,4.83679,[17 27] ; [29 18],[22.24175824 21.75824176] ; [23.75824176 23.24175824],0
n6,1,0.03497,4.44664,[17 27] ; [28 18],[22. 22.] ; [23. 23.],0
v2,1,0.036653,4.366462,[12 31] ; [21 21],[16.69411765 26.30588235] ; [16.30588235 25.69411765],0
