Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,36.353792,[253  32] ; [20 19],[240.13888889  44.86111111] ; [32.86111111  6.13888889],1
p10,1,0.305776,1.048835,[247  34] ; [32  7],[244.996875  36.003125] ; [34.003125  4.996875],0
n2,1,0.319995,0.988968,[42 17] ; [11  2],[43.43055556 15.56944444] ; [9.56944444 3.43055556],0
p5,1,0.331655,0.942425,[ 47 235] ; [ 4 34],[ 44.94375 237.05625] ; [ 6.05625 31.94375],0
d5,1,0.382932,0.761268,[242  43] ; [31  8],[240.13888889  44.86111111] ; [32.86111111  6.13888889],0
p11,1,0.408866,0.682096,[234  52] ; [34  5],[235.84  50.16] ; [32.16  6.84],0
a7,1,0.412717,0.670961,[201  84] ; [25 14],[198.7962963  86.2037037] ; [27.2037037 11.7962963],0
b2,1,0.415282,0.663629,[ 94 108] ; [12 19],[ 91.89699571 110.10300429] ; [14.10300429 16.89699571],0
b3,1,0.415282,0.663629,[ 94 108] ; [12 19],[ 91.89699571 110.10300429] ; [14.10300429 16.89699571],0
d1,1,0.485794,0.485828,[185 101] ; [23 16],[183.04 102.96] ; [24.96 14.04],0
s1,1,0.487732,0.481527,[  9 273] ; [ 2 35],[  9.72413793 272.27586207] ; [ 1.27586207 35.72413793],0
p2,1,0.556932,0.345045,[244  41] ; [32  7],[242.77777778  42.22222222] ; [33.22222222  5.77777778],0
s5,1,0.604581,0.268142,[108 165] ; [13 24],[106.55806452 166.44193548] ; [14.44193548 22.55806452],0
r3,1,0.612215,0.256963,[276  10] ; [37  2],[275.44  10.56] ; [37.56  1.44],0
p7,1,0.627175,0.235911,[192  87] ; [24 13],[190.70886076  88.29113924] ; [25.29113924 11.70886076],0
v4,1,0.644346,0.213103,[274  12] ; [37  1],[274.52469136  11.47530864] ; [36.47530864  1.52469136],0
a6,1,0.685589,0.163902,[188  97] ; [27 12],[189.12037037  95.87962963] ; [25.87962963 13.12037037],0
a8,1,0.689688,0.159423,[ 52 208] ; [ 6 29],[ 51.11864407 208.88135593] ; [ 6.88135593 28.11864407],0
n3,1,0.786032,0.073694,[38 20] ; [8 5],[37.57746479 20.42253521] ; [8.42253521 4.57746479],0
n1,1,0.821752,0.050757,[29 30] ; [5 6],[28.65714286 30.34285714] ; [5.34285714 5.65714286],0
p1,1,0.821942,0.050646,[ 25 260] ; [ 3 36],[ 24.62962963 260.37037037] ; [ 3.37037037 35.62962963],0
a1,1,0.838574,0.041501,[ 17 269] ; [ 2 37],[ 16.72 269.28] ; [ 2.28 36.72],0
d3,1,0.849087,0.036208,[195  91] ; [26 13],[194.48  91.52] ; [26.52 12.48],0
v1,1,0.942441,0.005213,[172 102] ; [23 14],[171.80064309 102.19935691] ; [23.19935691 13.80064309],0
b4,1,0.944768,0.004799,[167 119] ; [23 16],[167.2 118.8] ; [22.8 16.2],0
a5,1,0.972921,0.001152,[228  58] ; [31  8],[227.92  58.08] ; [31.08  7.92],0
b5,1,0.977868,0.00077,[168 118] ; [23 16],[168.08 117.92] ; [22.92 16.08],0
s6,1,0.991189,0.000122,[232  51] ; [32  7],[232.02484472  50.97515528] ; [31.97515528  7.02484472],0
