Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,3.7e-05,17.00966,[49 43] ; [165 365],[31.65273312 60.34726688] ; [182.34726688 347.65273312],1
v1,1,0.541194,0.373332,[56 44] ; [313 215],[58.75796178 41.24203822] ; [310.24203822 217.75796178],0
b5,1,0.565274,0.330655,[58 43] ; [329 215],[60.6 40.4] ; [326.4 217.6],0
r2,1,0.575828,0.313028,[95  6] ; [514  25],[96.1078125  4.8921875] ; [512.8921875  26.1078125],0
n6,1,0.57732,0.310587,[92  8] ; [489  53],[90.49844237  9.50155763] ; [490.50155763  51.49844237],0
b1,1,0.5848,0.298538,[37 64] ; [215 329],[39.46046512 61.53953488] ; [212.53953488 331.46046512],0
r4,1,0.633322,0.227582,[93  8] ; [508  36],[94.11007752  6.88992248] ; [506.88992248  37.11007752],0
p5,1,0.681931,0.16796,[12 89] ; [ 72 466],[13.27699531 87.72300469] ; [ 70.72300469 467.27699531],0
n3,1,0.7464,0.104581,[19  6] ; [75 28],[18.359375  6.640625] ; [75.640625 27.359375],0
p1,1,0.755687,0.096814,[ 8 93] ; [ 48 493],[ 8.80996885 92.19003115] ; [ 47.19003115 493.80996885],0
b4,1,0.810394,0.05756,[57 44] ; [314 230],[58.09457364 42.90542636] ; [312.90542636 231.09457364],0
p2,1,0.828504,0.046924,[85 16] ; [459  81],[85.71606864 15.28393136] ; [458.28393136  81.71606864],0
u1,1,0.908708,0.013149,[19 82] ; [105 439],[19.41705426 81.58294574] ; [104.58294574 439.41705426],0
p10,1,0.97218,0.001216,[87 14] ; [461  75],[86.88854003 14.11145997] ; [461.11145997  74.88854003],0
p12,1,0.992867,8e-05,[ 9 92] ; [ 48 489],[ 9.02351097 91.97648903] ; [ 47.97648903 489.02351097],0
