Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.006014,7.546047,[ 5 38] ; [3 2],[ 7.16666667 35.83333333] ; [0.83333333 4.16666667],0
v1,1,0.061509,3.496224,[ 9 33] ; [3 2],[10.72340426 31.27659574] ; [1.27659574 3.72340426],0
s1,1,0.08888,2.894547,[ 5 38] ; [2 3],[ 6.27083333 36.72916667] ; [0.72916667 4.27083333],0
s8,1,0.1796,1.80093,[ 2 41] ; [1 4],[ 2.6875 40.3125] ; [0.3125 4.6875],0
a6,1,0.186766,1.742948,[22 21] ; [1 4],[20.60416667 22.39583333] ; [2.39583333 2.60416667],0
p4,1,0.198363,1.654383,[ 7 36] ; [2 3],[ 8.0625 34.9375] ; [0.9375 4.0625],0
r3,1,0.203778,1.615091,[21 21] ; [1 4],[19.65957447 22.34042553] ; [2.34042553 2.65957447],0
n2,1,0.238271,1.390797,[12  9] ; [1 3],[10.92 10.08] ; [2.08 1.92],0
a4,1,0.240748,1.376209,[14 28] ; [3 2],[15.19148936 26.80851064] ; [1.80851064 3.19148936],0
b1,1,0.258031,1.279291,[23 20] ; [4 1],[24.1875 18.8125] ; [2.8125 2.1875],0
d3,1,0.379652,0.771827,[17 26] ; [3 2],[17.91666667 25.08333333] ; [2.08333333 2.91666667],0
p7,1,0.413133,0.669767,[10 33] ; [2 3],[10.75 32.25] ; [1.25 3.75],0
d2,1,0.466086,0.53124,[18 24] ; [3 2],[18.76595745 23.23404255] ; [2.23404255 2.76595745],0
r1,1,0.503996,0.446512,[15 28] ; [1 4],[14.33333333 28.66666667] ; [1.66666667 3.33333333],0
s7,1,0.602117,0.271815,[ 6 34] ; [1 3],[ 6.36363636 33.63636364] ; [0.63636364 3.36363636],0
s2,1,0.608114,0.262931,[ 5 37] ; [1 4],[ 5.36170213 36.63829787] ; [0.63829787 4.36170213],0
n4,1,0.65561,0.198901,[30 13] ; [3 2],[29.5625 13.4375] ; [3.4375 1.5625],0
s3,1,0.663898,0.188823,[12 29] ; [1 4],[11.58695652 29.41304348] ; [1.41304348 3.58695652],0
p2,1,0.681606,0.168323,[13 29] ; [2 3],[13.40425532 28.59574468] ; [1.59574468 3.40425532],0
a5,1,0.708116,0.140166,[22 21] ; [3 2],[22.39583333 20.60416667] ; [2.60416667 2.39583333],0
v3,1,0.716919,0.131464,[ 6 37] ; [1 4],[ 6.27083333 36.72916667] ; [0.72916667 4.27083333],0
p8,1,0.734409,0.115102,[ 6 36] ; [1 4],[ 6.25531915 35.74468085] ; [0.74468085 4.25531915],0
d5,1,0.782097,0.0765,[23 20] ; [3 2],[23.29166667 19.70833333] ; [2.70833333 2.29166667],0
b2,1,0.787064,0.072968,[12 17] ; [1 2],[11.78125 17.21875] ; [1.21875 1.78125],0
b3,1,0.787064,0.072968,[12 17] ; [1 2],[11.78125 17.21875] ; [1.21875 1.78125],0
p10,1,0.795284,0.067317,[14 27] ; [2 3],[14.26086957 26.73913043] ; [1.73913043 3.26086957],0
d4,1,0.820885,0.05126,[28 15] ; [3 2],[27.77083333 15.22916667] ; [3.22916667 1.77083333],0
d1,1,0.820885,0.05126,[15 28] ; [2 3],[15.22916667 27.77083333] ; [1.77083333 3.22916667],0
r2,1,0.888662,0.019599,[22 19] ; [2 2],[21.86666667 19.13333333] ; [2.13333333 1.86666667],0
n5,1,0.9029,0.014884,[27 16] ; [3 2],[26.875 16.125] ; [3.125 1.875],0
p9,1,0.91502,0.011387,[17 23] ; [2 3],[16.88888889 23.11111111] ; [2.11111111 2.88888889],0
n1,1,0.930388,0.007631,[11 10] ; [2 2],[10.92 10.08] ; [2.08 1.92],0
b5,1,0.936343,0.006379,[18 25] ; [2 3],[17.91666667 25.08333333] ; [2.08333333 2.91666667],0
v2,1,0.941183,0.005444,[ 9 33] ; [1 4],[ 8.93617021 33.06382979] ; [1.06382979 3.93617021],0
n6,1,0.966339,0.001781,[16 25] ; [2 3],[16.04347826 24.95652174] ; [1.95652174 3.04347826],0
a3,1,0.983636,0.000421,[25 17] ; [3 2],[25.0212766 16.9787234] ; [2.9787234 2.0212766],0
p11,1,0.98394,0.000405,[17 26] ; [2 3],[17.02083333 25.97916667] ; [1.97916667 3.02083333],0
n3,1,1.0,0.0,[10 10] ; [2 2],[10. 10.] ; [2. 2.],0
