Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,37.32937,[165  23] ; [17 21],[151.39823009  36.60176991] ; [30.60176991  7.39823009],1
p10,1,2.8e-05,17.577241,[152  34] ; [19 19],[141.99107143  44.00892857] ; [29.00892857  8.99107143],1
v3,1,0.000132,14.615704,[ 84 102] ; [ 4 32],[ 73.72972973 112.27027027] ; [14.27027027 21.72972973],1
p9,1,0.001826,9.716967,[157  28] ; [24 14],[150.15695067  34.84304933] ; [30.84304933  7.15695067],0
s8,1,0.00623,7.482406,[97 91] ; [10 27],[89.40444444 98.59555556] ; [17.59555556 19.40444444],0
p11,1,0.009925,6.648373,[154  34] ; [24 14],[148.07079646  39.92920354] ; [29.92920354  8.07079646],0
s7,1,0.010498,6.548316,[101  81] ; [12 25],[93.9086758 88.0913242] ; [19.0913242 17.9086758],0
v1,1,0.011641,6.364802,[96 87] ; [11 26],[89.00454545 93.99545455] ; [17.99545455 19.00454545],0
p4,1,0.019324,5.471994,[105  82] ; [13 24],[98.50892857 88.49107143] ; [19.49107143 17.50892857],0
a3,1,0.022697,5.19151,[137  51] ; [20 17],[131.18222222  56.81777778] ; [25.81777778 11.18222222],0
p8,1,0.030628,4.673684,[96 89] ; [12 25],[90. 95.] ; [18. 19.],0
r1,1,0.030878,4.659746,[137  51] ; [21 17],[131.43362832  56.56637168] ; [26.56637168 11.43362832],0
p5,1,0.037662,4.32024,[ 28 158] ; [ 1 37],[ 24.08035714 161.91964286] ; [ 4.91964286 33.08035714],0
s6,1,0.039987,4.218443,[121  61] ; [18 19],[115.51598174  66.48401826] ; [23.48401826 13.51598174],0
a5,1,0.052427,3.762088,[134  54] ; [21 17],[128.9380531  59.0619469] ; [26.0619469 11.9380531],0
p2,1,0.078083,3.104355,[147  39] ; [25 13],[142.82142857  43.17857143] ; [29.17857143  8.82142857],0
r4,1,0.087581,2.918278,[156  32] ; [27 11],[152.2300885  35.7699115] ; [30.7699115  7.2300885],0
b5,1,0.136562,2.216276,[ 84 104] ; [22 16],[88.17699115 99.82300885] ; [17.82300885 20.17699115],0
p6,1,0.146945,2.103681,[ 68 117] ; [ 9 28],[ 64.16666667 120.83333333] ; [12.83333333 24.16666667],0
s3,1,0.156498,2.007739,[102  85] ; [15 21],[98.11210762 88.88789238] ; [18.88789238 17.11210762],0
b1,1,0.171984,1.865568,[ 87 101] ; [13 25],[ 83.18584071 104.81415929] ; [16.81415929 21.18584071],0
b3,1,0.211047,1.564231,[56 70] ; [ 7 16],[53.27516779 72.72483221] ; [ 9.72483221 13.27516779],0
b2,1,0.211047,1.564231,[56 70] ; [ 7 16],[53.27516779 72.72483221] ; [ 9.72483221 13.27516779],0
d2,1,0.21371,1.546111,[94 92] ; [15 23],[90.50892857 95.49107143] ; [18.49107143 19.50892857],0
d5,1,0.219425,1.508129,[141  46] ; [25 13],[137.96444444  49.03555556] ; [28.03555556  9.96444444],0
n1,1,0.228855,1.447964,[21 30] ; [ 3 10],[19.125 31.875] ; [4.875 8.125],0
b4,1,0.235958,1.404582,[99 89] ; [24 14],[102.31858407  85.68141593] ; [20.68141593 17.31858407],0
p3,1,0.248505,1.331689,[93 94] ; [15 23],[89.76 97.24] ; [18.24 19.76],0
d3,1,0.280332,1.165479,[ 81 107] ; [20 18],[ 84.01769912 103.98230088] ; [16.98230088 21.01769912],0
u1,1,0.317786,0.998035,[ 13 175] ; [ 1 37],[ 11.6460177 176.3539823] ; [ 2.3539823 35.6460177],0
p7,1,0.335444,0.927767,[117  67] ; [21 17],[114.37837838  69.62162162] ; [23.62162162 14.37837838],0
v4,1,0.368129,0.809972,[172  16] ; [33  5],[170.53097345  17.46902655] ; [34.46902655  3.53097345],0
u3,1,0.38542,0.753342,[20 31] ; [ 5 13],[18.47826087 32.52173913] ; [ 6.52173913 11.47826087],0
s5,1,0.417649,0.656922,[ 70 111] ; [11 24],[ 67.875 113.125] ; [13.125 21.875],0
a1,1,0.435872,0.607125,[  9 179] ; [ 3 35],[  9.98230088 178.01769912] ; [ 2.01769912 35.98230088],0
d1,1,0.441973,0.591154,[92 96] ; [16 22],[89.84070796 98.15929204] ; [18.15929204 19.84070796],0
a8,1,0.492773,0.470467,[ 22 156] ; [ 3 33],[ 20.79439252 157.20560748] ; [ 4.20560748 31.79439252],0
p1,1,0.495151,0.465314,[ 16 171] ; [ 2 36],[ 14.96 172.04] ; [ 3.04 34.96],0
a2,1,0.500071,0.454786,[ 16 172] ; [ 2 36],[ 14.97345133 173.02654867] ; [ 3.02654867 34.97345133],0
s2,1,0.517893,0.418088,[89 97] ; [16 22],[87.1875 98.8125] ; [17.8125 20.1875],0
n3,1,0.525168,0.403732,[34 16] ; [7 5],[33.06451613 16.93548387] ; [7.93548387 4.06451613],0
r2,1,0.600859,0.273702,[166  19] ; [33  5],[165.0896861  19.9103139] ; [33.9103139  4.0896861],0
u2,1,0.617721,0.249084,[20 30] ; [ 6 12],[19.11764706 30.88235294] ; [ 6.88235294 11.11764706],0
n2,1,0.627006,0.236143,[35 16] ; [8 5],[34.265625 16.734375] ; [8.734375 4.265625],0
s1,1,0.632972,0.228052,[  8 178] ; [ 1 37],[  7.47321429 178.52678571] ; [ 1.52678571 36.47321429],0
a4,1,0.710715,0.137564,[ 82 104] ; [18 20],[ 83.03571429 102.96428571] ; [16.96428571 21.03571429],0
s4,1,0.7251,0.123658,[ 34 153] ; [ 6 32],[ 33.24444444 153.75555556] ; [ 6.75555556 31.24444444],0
a6,1,0.817865,0.053034,[ 78 110] ; [15 23],[ 77.36283186 110.63716814] ; [15.63716814 22.36283186],0
v2,1,0.828889,0.046711,[85 97] ; [18 19],[85.59817352 96.40182648] ; [17.40182648 19.59817352],0
d4,1,0.8786,0.023331,[140  47] ; [28 10],[139.62666667  47.37333333] ; [28.37333333  9.62666667],0
r3,1,0.983696,0.000418,[168  20] ; [34  4],[168.03539823  19.96460177] ; [33.96460177  4.03539823],0
