Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000294,13.107789,[152  12] ; [3 3],[149.52941176  14.47058824] ; [5.47058824 0.52941176],1
r2,1,0.000818,11.2,[156   6] ; [4 2],[154.28571429   7.71428571] ; [5.71428571 0.28571429],1
r1,1,0.042494,4.115428,[134  28] ; [3 3],[132.10714286  29.89285714] ; [4.89285714 1.10714286],0
v3,1,0.043661,4.069633,[63 88] ; [5 1],[65.40127389 85.59872611] ; [2.59872611 3.40127389],0
d3,1,0.109469,2.561868,[107  57] ; [2 4],[105.15294118  58.84705882] ; [3.84705882 2.15294118],0
d2,1,0.144548,2.12886,[103  61] ; [2 4],[101.29411765  62.70588235] ; [3.70588235 2.29411765],0
p9,1,0.15404,2.031784,[141  21] ; [4 2],[139.82142857  22.17857143] ; [5.17857143 0.82142857],0
d1,1,0.154212,2.03008,[102  62] ; [2 4],[100.32941176  63.67058824] ; [3.67058824 2.32941176],0
b4,1,0.20438,1.610795,[94 70] ; [5 1],[95.50588235 68.49411765] ; [3.49411765 2.50588235],0
s2,1,0.20576,1.601014,[119  43] ; [3 3],[117.64285714  44.35714286] ; [4.35714286 1.64285714],0
b1,1,0.207938,1.585724,[67 97] ; [4 2],[68.49411765 95.50588235] ; [2.50588235 3.49411765],0
s3,1,0.225329,1.470105,[117  44] ; [3 3],[115.68862275  45.31137725] ; [4.31137725 1.68862275],0
a8,1,0.229176,1.445967,[ 22 124] ; [2 4],[ 23.05263158 122.94736842] ; [0.94736842 5.05263158],0
p2,1,0.259801,1.269817,[117  47] ; [3 3],[115.76470588  48.23529412] ; [4.23529412 1.76470588],0
u3,1,0.28902,1.124183,[30  7] ; [1 1],[29.41025641  7.58974359] ; [1.58974359 0.41025641],0
p6,1,0.293429,1.103822,[ 49 115] ; [3 3],[ 50.16470588 113.83529412] ; [1.83529412 4.16470588],0
a6,1,0.310851,1.027057,[114  50] ; [3 3],[112.87058824  51.12941176] ; [4.12941176 1.87058824],0
p7,1,0.326248,0.963732,[75 87] ; [4 2],[76.17857143 85.82142857] ; [2.82142857 3.17857143],0
p4,1,0.327237,0.959801,[88 76] ; [2 4],[86.82352941 77.17647059] ; [3.17647059 2.82352941],0
b3,1,0.341159,0.906073,[50 71] ; [1 4],[48.97619048 72.02380952] ; [2.02380952 2.97619048],0
b2,1,0.341159,0.906073,[50 71] ; [1 4],[48.97619048 72.02380952] ; [2.02380952 2.97619048],0
d4,1,0.38005,0.770541,[133  31] ; [4 2],[132.16470588  31.83529412] ; [4.83529412 1.16470588],0
p1,1,0.397311,0.716451,[ 12 152] ; [1 5],[ 12.54117647 151.45882353] ; [0.45882353 5.54117647],0
a3,1,0.537628,0.379953,[127  37] ; [4 2],[126.37647059  37.62352941] ; [4.62352941 1.37647059],0
a5,1,0.537628,0.379953,[127  37] ; [4 2],[126.37647059  37.62352941] ; [4.62352941 1.37647059],0
u1,1,0.540359,0.374875,[ 46 118] ; [1 5],[ 45.34117647 118.65882353] ; [1.65882353 4.34117647],0
p3,1,0.628338,0.234321,[71 93] ; [2 4],[70.42352941 93.57647059] ; [2.57647059 3.42352941],0
v2,1,0.72464,0.124091,[91 62] ; [4 2],[91.41509434 61.58490566] ; [3.58490566 2.41509434],0
d5,1,0.743708,0.106894,[144  20] ; [5 1],[143.74117647  20.25882353] ; [5.25882353 0.74117647],0
b5,1,0.751191,0.100533,[119  45] ; [4 2],[118.65882353  45.34117647] ; [4.34117647 1.65882353],0
s6,1,0.776455,0.080623,[138  25] ; [4 1],[137.77380952  25.22619048] ; [4.22619048 0.77380952],0
v1,1,0.812946,0.055992,[84 69] ; [3 3],[83.71698113 69.28301887] ; [3.28301887 2.71698113],0
a7,1,0.830048,0.04607,[116  48] ; [4 2],[115.76470588  48.23529412] ; [4.23529412 1.76470588],0
s7,1,0.847181,0.03714,[119  37] ; [4 1],[119.18012422  36.81987578] ; [3.81987578 1.18012422],0
p11,1,0.88189,0.022074,[114  50] ; [4 2],[113.83529412  50.16470588] ; [4.16470588 1.83529412],0
a4,1,0.929817,0.007757,[85 79] ; [3 3],[84.89411765 79.10588235] ; [3.10588235 2.89411765],0
a2,1,0.933035,0.007061,[ 52 112] ; [2 4],[ 52.09411765 111.90588235] ; [1.90588235 4.09411765],0
p10,1,0.994682,4.4e-05,[134  27] ; [5 1],[134.00598802  26.99401198] ; [4.99401198 1.00598802],0
