Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,74.324217,[ 39 103] ; [216  89],[81.00671141 60.99328859] ; [173.99328859 131.00671141],1
p6,1,0.0,38.220951,[ 32 111] ; [163 142],[62.24330357 80.75669643] ; [132.75669643 172.24330357],1
p4,1,0.0,30.242855,[74 69] ; [237  69],[99.04899777 43.95100223] ; [211.95100223  94.04899777],1
p3,1,0.0,28.31397,[57 86] ; [204 103],[82.94 60.06] ; [178.06 128.94],1
p2,1,1e-06,23.620896,[108  35] ; [282  24],[124.20935412  18.79064588] ; [265.79064588  40.20935412],1
r4,1,0.000546,11.951675,[125  18] ; [297  12],[133.50884956   9.49115044] ; [288.49115044  20.50884956],1
v1,1,0.002339,9.262729,[65 72] ; [190 112],[79.5785877 57.4214123] ; [175.4214123 126.5785877],0
a8,1,0.002832,8.912869,[  9 122] ; [ 49 223],[ 18.85359801 112.14640199] ; [ 39.14640199 232.85359801],0
s5,1,0.003753,8.3997,[39 94] ; [131 166],[52.58139535 80.41860465] ; [117.41860465 179.58139535],0
p11,1,0.007095,7.248823,[109  34] ; [267  42],[118.95575221  24.04424779] ; [257.04424779  51.95575221],0
r1,1,0.007191,7.224643,[111  31] ; [270  37],[120.49443207  21.50556793] ; [260.50556793  46.49443207],0
p10,1,0.00736,7.182996,[124  19] ; [290  18],[131.26829268  11.73170732] ; [282.73170732  25.26829268],0
n1,1,0.012057,6.302498,[24 21] ; [13 34],[18.09782609 26.90217391] ; [18.90217391 28.09782609],0
a5,1,0.020044,5.408101,[114  29] ; [272  37],[122.11946903  20.88053097] ; [263.88053097  45.11946903],0
d3,1,0.030032,4.707452,[120  23] ; [279  28],[126.79333333  16.20666667] ; [272.20666667  34.79333333],0
v3,1,0.03123,4.640248,[50 83] ; [143 150],[60.25586854 72.74413146] ; [132.74413146 160.25586854],0
a3,1,0.035625,4.414968,[110  33] ; [261  46],[117.89555556  25.10444444] ; [253.10444444  53.89555556],0
n4,1,0.041357,4.161344,[111  32] ; [263  45],[118.58536585  24.41463415] ; [255.41463415  52.58536585],0
a2,1,0.059123,3.561826,[ 42 101] ; [119 190],[50.93584071 92.06415929] ; [110.06415929 198.93584071],0
p5,1,0.059866,3.541088,[ 13 127] ; [ 49 259],[ 19.375 120.625] ; [ 42.625 265.375],0
v4,1,0.084059,2.98462,[136   7] ; [300   6],[138.8596882   4.1403118] ; [297.1403118   8.8596882],0
r3,1,0.084059,2.98462,[136   7] ; [300   6],[138.8596882   4.1403118] ; [297.1403118   8.8596882],0
s7,1,0.091833,2.841937,[68 70] ; [172 125],[76.13793103 61.86206897] ; [163.86206897 133.13793103],0
a1,1,0.1051,2.626401,[  4 139] ; [ 20 289],[  7.59292035 135.40707965] ; [ 16.40707965 292.59292035],0
n6,1,0.110723,2.543872,[121  22] ; [274  31],[126.08258929  16.91741071] ; [268.91741071  36.08258929],0
v2,1,0.137474,2.206007,[78 57] ; [195 104],[84.91935484 50.08064516] ; [188.08064516 110.91935484],0
s8,1,0.147486,2.098064,[68 74] ; [169 137],[75.12053571 66.87946429] ; [161.87946429 144.12053571],0
b5,1,0.156697,2.005812,[96 47] ; [186 123],[89.21681416 53.78318584] ; [192.78318584 116.21681416],0
a6,1,0.161104,1.963835,[100  43] ; [233  73],[106.05567929  36.94432071] ; [226.94432071  79.05567929],0
n5,1,0.162748,1.948503,[106  36] ; [247  60],[111.63919822  30.36080178] ; [241.36080178  65.63919822],0
n3,1,0.175185,1.838007,[32 13] ; [39  8],[34.72826087 10.27173913] ; [36.27173913 10.72826087],0
u4,1,0.291861,1.111015,[  7 136] ; [  9 299],[  5.07317073 137.92682927] ; [ 10.92682927 297.07317073],0
s4,1,0.326606,0.962307,[ 21 120] ; [ 57 248],[ 24.65919283 116.34080717] ; [ 53.34080717 251.65919283],0
r2,1,0.329135,0.9523,[137   5] ; [297   6],[138.48988764   3.51011236] ; [295.51011236   7.48988764],0
b2,1,0.371987,0.797016,[34 54] ; [ 89 112],[37.4532872 50.5467128] ; [ 85.5467128 115.4532872],0
b3,1,0.371987,0.797016,[34 54] ; [ 89 112],[37.4532872 50.5467128] ; [ 85.5467128 115.4532872],0
d2,1,0.40946,0.680367,[106  37] ; [216  91],[102.32444444  40.67555556] ; [219.67555556  87.32444444],0
d4,1,0.421628,0.645774,[142   1] ; [301   5],[141.08908686   1.91091314] ; [301.91091314   4.08908686],0
p12,1,0.429855,0.623215,[ 18 125] ; [ 31 276],[ 15.57111111 127.42888889] ; [ 33.42888889 273.57111111],0
u3,1,0.448343,0.574839,[22 11] ; [28 20],[20.37037037 12.62962963] ; [29.62962963 18.37037037],0
u1,1,0.464049,0.53611,[ 36 107] ; [ 88 221],[ 39.2300885 103.7699115] ; [ 84.7699115 224.2300885],0
s6,1,0.471458,0.518558,[98 44] ; [217  83],[101.19909502  40.80090498] ; [213.80090498  86.19909502],0
u2,1,0.63144,0.230114,[21 12] ; [28 20],[19.96296296 13.03703704] ; [29.03703704 18.96296296],0
n2,1,0.672488,0.178706,[32 13] ; [36 12],[32.90322581 12.09677419] ; [35.09677419 12.90322581],0
d5,1,0.674827,0.176007,[141   2] ; [300   6],[140.45211581   2.54788419] ; [300.54788419   5.45211581],0
b4,1,0.704525,0.143807,[86 57] ; [180 129],[84.15486726 58.84513274] ; [181.84513274 127.15486726],0
s1,1,0.75698,0.095759,[  5 138] ; [  9 296],[  4.46875 138.53125] ; [  9.53125 295.46875],0
s2,1,0.785194,0.074287,[84 59] ; [175 130],[82.671875 60.328125] ; [176.328125 128.671875],0
p1,1,0.819003,0.052362,[ 13 130] ; [ 30 277],[ 13.66444444 129.33555556] ; [ 29.33555556 277.66444444],0
b1,1,0.829826,0.046192,[51 92] ; [107 202],[49.98672566 93.01327434] ; [108.01327434 200.98672566],0
a4,1,0.840659,0.040421,[84 59] ; [184 124],[84.97560976 58.02439024] ; [183.02439024 124.97560976],0
s3,1,0.88695,0.020211,[87 56] ; [181 120],[86.31531532 56.68468468] ; [181.68468468 119.31531532],0
a7,1,0.887583,0.019984,[111  32] ; [238  71],[110.41371681  32.58628319] ; [238.58628319  70.41371681],0
