Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,30.708255,[ 29 427] ; [17 44],[ 40.57253385 415.42746615] ; [ 5.42746615 55.57253385],1
p1,1,0.0,29.705821,[ 30 428] ; [17 44],[ 41.47591522 416.52408478] ; [ 5.52408478 55.47591522],1
s5,1,1e-06,23.309704,[154 290] ; [37 17],[170.28915663 273.71084337] ; [20.71084337 33.28915663],1
p8,1,2e-06,22.917862,[230 220] ; [51 10],[247.45596869 202.54403131] ; [33.54403131 27.45596869],1
p4,1,9e-06,19.637043,[278 179] ; [54  6],[293.47001934 163.52998066] ; [38.52998066 21.47001934],1
p3,1,1e-05,19.460915,[228 230] ; [48 12],[244.03088803 213.96911197] ; [31.96911197 28.03088803],1
a1,1,8.7e-05,15.408356,[ 19 441] ; [10 51],[ 25.60460653 434.39539347] ; [ 3.39539347 57.60460653],1
s7,1,0.00031,13.006611,[220 218] ; [45 15],[233.07228916 204.92771084] ; [31.92771084 28.07228916],1
p6,1,0.001374,10.240291,[170 282] ; [35 24],[181.33072407 270.66927593] ; [23.66927593 35.33072407],0
s8,1,0.001464,10.123651,[217 240] ; [41 18],[228.5 228.5] ; [29.5 29.5],0
v1,1,0.002103,9.457129,[241 210] ; [44 15],[252.02941176 198.97058824] ; [32.97058824 26.02941176],0
n5,1,0.002379,9.231559,[339 118] ; [56  5],[348.48455598 108.51544402] ; [46.51544402 14.48455598],0
p7,1,0.005339,7.761014,[281 169] ; [47 11],[290.5511811 159.4488189] ; [37.4488189 20.5511811],0
n4,1,0.006263,7.473165,[361  98] ; [57  4],[368.96538462  90.03461538] ; [49.03461538 11.96538462],0
v3,1,0.006775,7.331571,[178 259] ; [35 24],[187.66330645 249.33669355] ; [25.33669355 33.66330645],0
s3,1,0.007964,7.041479,[258 194] ; [45 15],[267.4921875 184.5078125] ; [35.5078125 24.4921875],0
b5,1,0.014684,5.954051,[293 167] ; [29 32],[284.29942418 175.70057582] ; [37.70057582 23.29942418],0
s1,1,0.014873,5.931471,[ 11 442] ; [ 5 56],[ 14.10116732 438.89883268] ; [ 1.89883268 59.10116732],0
u4,1,0.020986,5.327982,[ 12 448] ; [ 5 56],[ 15.00959693 444.99040307] ; [ 1.99040307 59.00959693],0
s6,1,0.021574,5.279814,[306 147] ; [47 10],[313.54705882 139.45294118] ; [39.45294118 17.54705882],0
p9,1,0.025011,5.023098,[383  71] ; [58  3],[388.76504854  65.23495146] ; [52.23495146  8.76504854],0
s2,1,0.034992,4.445559,[246 210] ; [41 19],[253.62790698 202.37209302] ; [33.37209302 26.62790698],0
n3,1,0.038574,4.279529,[76 31] ; [5 7],[72.83193277 34.16806723] ; [8.16806723 3.83193277],0
p10,1,0.040002,4.217812,[370  86] ; [56  5],[375.73694391  80.26305609] ; [50.26305609 10.73694391],0
n1,1,0.049905,3.844661,[40 67] ; [8 4],[43.15966387 63.84033613] ; [4.84033613 7.15966387],0
b2,1,0.070238,3.277452,[107 173] ; [25 23],[112.68292683 167.31707317] ; [19.31707317 28.68292683],0
b3,1,0.070238,3.277452,[107 173] ; [25 23],[112.68292683 167.31707317] ; [19.31707317 28.68292683],0
p11,1,0.083754,2.990505,[355 105] ; [53  8],[360.2303263  99.7696737] ; [47.7696737 13.2303263],0
a3,1,0.093557,2.812086,[364  94] ; [54  7],[368.87090559  89.12909441] ; [49.12909441 11.87090559],0
r3,1,0.151104,2.061075,[444  14] ; [56  4],[442.08494208  15.91505792] ; [57.91505792  2.08494208],0
n6,1,0.171895,1.866338,[388  69] ; [54  5],[391.46124031  65.53875969] ; [50.53875969  8.46124031],0
a2,1,0.174244,1.846044,[169 291] ; [17 44],[164.22264875 295.77735125] ; [21.77735125 39.22264875],0
b1,1,0.240459,1.377899,[168 292] ; [27 34],[172.16890595 287.83109405] ; [22.83109405 38.16890595],0
