Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,141.91147,[ 18 143] ; [195  83],[78.11617312 82.88382688] ; [134.88382688 143.11617312],1
d3,1,0.0,130.951083,[64 97] ; [252  26],[115.89066059  45.10933941] ; [200.10933941  77.89066059],1
d5,1,0.0,125.971484,[89 72] ; [271   6],[132.32876712  28.67123288] ; [227.67123288  49.32876712],1
d4,1,0.0,108.162722,[98 63] ; [272   5],[136.00456621  24.99543379] ; [233.99543379  43.00456621],1
a2,1,0.0,35.475977,[ 10 151] ; [ 85 194],[ 34.76136364 126.23863636] ; [ 60.23863636 218.76136364],1
a3,1,0.0,33.22687,[88 72] ; [224  53],[114.23340961  45.76659039] ; [197.76659039  79.23340961],1
a5,1,0.0,31.75261,[101  60] ; [240  39],[124.775  36.225] ; [216.225  62.775],1
a4,1,0.0,31.563588,[ 41 119] ; [148 130],[69.04109589 90.95890411] ; [119.95890411 158.04109589],1
u1,1,0.0,30.36382,[  6 155] ; [ 67 212],[ 26.71136364 134.28863636] ; [ 46.28863636 232.71136364],1
s8,1,0.000241,13.481287,[62 99] ; [156 119],[80.5 80.5] ; [137.5 137.5],1
r1,1,0.001896,9.64717,[130  31] ; [253  25],[140.46241458  20.53758542] ; [242.53758542  35.46241458],0
p4,1,0.00294,8.844467,[104  56] ; [217  61],[117.26027397  42.73972603] ; [203.73972603  74.26027397],0
v1,1,0.003536,8.507835,[81 78] ; [178  95],[95.32638889 63.67361111] ; [163.67361111 109.32638889],0
p2,1,0.014146,6.019826,[141  20] ; [262  16],[147.79726651  13.20273349] ; [255.20273349  22.79726651],0
s2,1,0.016073,5.794825,[71 89] ; [156 121],[83.11212815 76.88787185] ; [143.88787185 133.11212815],0
p3,1,0.021308,5.301464,[91 70] ; [187  90],[102.18721461  58.81278539] ; [175.81278539 101.18721461],0
r2,1,0.029869,4.716825,[153   8] ; [272   4],[156.57894737   4.42105263] ; [268.42105263   7.57894737],0
n4,1,0.030556,4.677722,[120  40] ; [233  46],[128.65603645  31.34396355] ; [224.34396355  54.65603645],0
u4,1,0.039353,4.245562,[  1 160] ; [ 11 268],[  4.39090909 156.60909091] ; [  7.60909091 271.39090909],0
p6,1,0.053395,3.731504,[69 91] ; [145 130],[78.71264368 81.28735632] ; [135.28735632 139.71264368],0
u3,1,0.05818,3.588507,[35 37] ; [36 19],[40.2519685 31.7480315] ; [30.7480315 24.2519685],0
v4,1,0.058409,3.582006,[155   6] ; [276   3],[157.70681818   3.29318182] ; [273.29318182   5.70681818],0
v3,1,0.093962,2.805153,[63 96] ; [129 140],[71.3271028 87.6728972] ; [120.6728972 148.3271028],0
a6,1,0.104858,2.630059,[100  61] ; [193  84],[107.70091324  53.29908676] ; [185.29908676  91.70091324],0
a7,1,0.113864,2.49975,[113  47] ; [216  63],[119.90888383  40.09111617] ; [209.09111617  69.90888383],0
n6,1,0.128138,2.314921,[136  24] ; [249  28],[140.9610984  19.0389016] ; [244.0389016  32.9610984],0
s3,1,0.148048,2.092248,[84 74] ; [167 110],[91.16781609 66.83218391] ; [159.83218391 117.16781609],0
s5,1,0.160792,1.966761,[ 55 101] ; [113 155],[61.81132075 94.18867925] ; [106.18867925 161.81132075],0
a1,1,0.166038,1.918354,[  5 156] ; [ 17 262],[  8.05 152.95] ; [ 13.95 265.05],0
v2,1,0.174918,1.840284,[85 68] ; [170 103],[91.58450704 61.41549296] ; [163.41549296 109.58450704],0
s7,1,0.308589,1.036706,[75 77] ; [145 121],[80. 72.] ; [140. 126.],0
s4,1,0.315782,1.006339,[ 22 137] ; [ 48 226],[ 25.70438799 133.29561201] ; [ 44.29561201 229.70438799],0
p7,1,0.337967,0.918127,[128  32] ; [230  45],[131.67816092  28.32183908] ; [226.32183908  48.67816092],0
p12,1,0.36416,0.823497,[ 14 146] ; [ 32 246],[ 16.80365297 143.19634703] ; [ 29.19634703 248.80365297],0
u2,1,0.370607,0.801627,[38 35] ; [33 22],[40.4921875 32.5078125] ; [30.5078125 24.4921875],0
b3,1,0.396036,0.720328,[29 56] ; [ 70 107],[32.11832061 52.88167939] ; [ 66.88167939 110.11832061],0
b2,1,0.396036,0.720328,[29 56] ; [ 70 107],[32.11832061 52.88167939] ; [ 66.88167939 110.11832061],0
n5,1,0.4321,0.617173,[124  36] ; [225  54],[127.19817768  32.80182232] ; [221.80182232  57.19817768],0
n2,1,0.515774,0.422336,[19  4] ; [31 10],[17.96875  5.03125] ; [32.03125  8.96875],0
r3,1,0.540544,0.374532,[156   5] ; [272   6],[156.96583144   4.03416856] ; [271.03416856   6.96583144],0
n1,1,0.545623,0.365217,[11 12] ; [16 24],[ 9.85714286 13.14285714] ; [17.14285714 22.85714286],0
n3,1,0.613026,0.255792,[18  5] ; [29 11],[17.15873016  5.84126984] ; [29.84126984 10.15873016],0
p10,1,0.690469,0.158578,[139  21] ; [246  33],[140.31890661  19.68109339] ; [244.68109339  34.31890661],0
p11,1,0.690543,0.158498,[139  22] ; [237  42],[137.58181818  23.41818182] ; [238.41818182  40.58181818],0
b1,1,0.739733,0.110362,[62 99] ; [103 176],[ 60.375 100.625] ; [104.625 174.375],0
a8,1,0.754349,0.097913,[ 22 127] ; [ 40 211],[ 23.095 125.905] ; [ 38.905 212.095],0
p1,1,0.768183,0.086879,[ 20 140] ; [ 32 245],[ 19.0389016 140.9610984] ; [ 32.9610984 244.0389016],0
b5,1,0.783199,0.075709,[89 72] ; [158 121],[90.37954545 70.62045455] ; [156.62045455 122.37954545],0
s6,1,0.805183,0.060834,[111  42] ; [195  78],[109.90140845  43.09859155] ; [196.09859155  76.90140845],0
p5,1,0.832233,0.044875,[ 27 134] ; [ 49 230],[ 27.80909091 133.19090909] ; [ 48.19090909 230.80909091],0
b4,1,0.850476,0.035537,[92 69] ; [162 117],[92.94090909 68.05909091] ; [161.05909091 117.94090909],0
s1,1,0.986112,0.000303,[  4 156] ; [  7 270],[  4.02745995 155.97254005] ; [  6.97254005 270.02745995],0
p9,1,0.997587,9e-06,[143  16] ; [250  28],[142.99084668  16.00915332] ; [250.00915332  27.99084668],0
