Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,24.290986,[56 38] ; [19 64],[39.83050847 54.16949153] ; [35.16949153 47.83050847],1
p3,1,0.000104,15.070527,[55 40] ; [24 59],[42.16292135 52.83707865] ; [36.83707865 46.16292135],1
p6,1,0.000594,11.795048,[41 50] ; [17 66],[30.33333333 60.66666667] ; [27.66666667 55.33333333],1
p4,1,0.000956,10.910841,[58 36] ; [31 53],[47. 47.] ; [42. 42.],1
p2,1,0.004455,8.088236,[78 16] ; [54 30],[69.70786517 24.29213483] ; [62.29213483 21.70786517],0
s8,1,0.006607,7.376783,[40 56] ; [19 65],[31.46666667 64.53333333] ; [27.53333333 56.46666667],0
s7,1,0.019316,5.472663,[42 49] ; [23 57],[34.59064327 56.40935673] ; [30.40935673 49.59064327],0
s6,1,0.021955,5.249339,[58 34] ; [38 45],[50.46857143 41.53142857] ; [45.53142857 37.46857143],0
s3,1,0.077395,3.118779,[51 44] ; [34 50],[45.11173184 49.88826816] ; [39.88826816 44.11173184],0
v2,1,0.084152,2.98283,[48 47] ; [30 50],[42.34285714 52.65714286] ; [35.65714286 44.34285714],0
b4,1,0.087669,2.916667,[52 44] ; [56 28],[57.6 38.4] ; [50.4 33.6],0
v4,1,0.093575,2.811769,[87  8] ; [70 14],[83.32402235 11.67597765] ; [73.67597765 10.32402235],0
v3,1,0.102095,2.672505,[33 62] ; [19 62],[28.06818182 66.93181818] ; [23.93181818 57.06818182],0
a4,1,0.11628,2.466724,[25 71] ; [31 53],[29.86666667 66.13333333] ; [26.13333333 57.86666667],0
b5,1,0.12088,2.405881,[58 38] ; [60 24],[62.93333333 33.06666667] ; [55.06666667 28.93333333],0
d2,1,0.126563,2.334169,[31 65] ; [36 47],[35.93296089 60.06703911] ; [31.06703911 51.93296089],0
u1,1,0.128034,2.316176,[ 3 93] ; [ 7 77],[ 5.33333333 90.66666667] ; [ 4.66666667 79.33333333],0
p12,1,0.131981,2.269042,[ 7 88] ; [ 2 81],[ 4.80337079 90.19662921] ; [ 4.19662921 78.80337079],0
r4,1,0.155122,2.021141,[69 27] ; [52 32],[64.53333333 31.46666667] ; [56.46666667 27.53333333],0
p5,1,0.171512,1.869675,[13 83] ; [ 6 77],[10.18994413 85.81005587] ; [ 8.81005587 74.18994413],0
b2,1,0.174045,1.84775,[17 46] ; [17 26],[20.20754717 42.79245283] ; [13.79245283 29.20754717],0
b3,1,0.174045,1.84775,[17 46] ; [17 26],[20.20754717 42.79245283] ; [13.79245283 29.20754717],0
a1,1,0.183316,1.770537,[ 8 88] ; [ 3 81],[ 5.86666667 90.13333333] ; [ 5.13333333 78.86666667],0
r2,1,0.194999,1.679442,[78 14] ; [64 19],[74.65142857 17.34857143] ; [67.34857143 15.65142857],0
a6,1,0.213353,1.548529,[58 38] ; [43 41],[53.86666667 42.13333333] ; [47.13333333 36.86666667],0
a8,1,0.278092,1.17639,[ 8 84] ; [11 68],[10.22222222 81.77777778] ; [ 8.77777778 70.22222222],0
n3,1,0.31216,1.021514,[25  7] ; [20 10],[23.22580645  8.77419355] ; [21.77419355  8.22580645],0
p10,1,0.312637,1.019503,[72 22] ; [58 25],[69.03954802 24.96045198] ; [60.96045198 22.03954802],0
d4,1,0.335936,0.925879,[67 29] ; [64 20],[69.86666667 26.13333333] ; [61.13333333 22.86666667],0
b1,1,0.350748,0.87075,[42 54] ; [31 53],[38.93333333 57.06666667] ; [34.06666667 49.93333333],0
v1,1,0.356457,0.850336,[41 53] ; [29 50],[38.03468208 55.96531792] ; [31.96531792 47.03468208],0
a2,1,0.364072,0.823799,[12 84] ; [ 7 77],[10.13333333 85.86666667] ; [ 8.86666667 75.13333333],0
s4,1,0.37841,0.775862,[21 75] ; [14 70],[18.66666667 77.33333333] ; [16.33333333 67.66666667],0
d3,1,0.419661,0.651265,[56 38] ; [45 39],[53.33707865 40.66292135] ; [47.66292135 36.33707865],0
u2,1,0.453162,0.562731,[20 19] ; [14 19],[18.41666667 20.58333333] ; [15.58333333 17.41666667],0
s2,1,0.469313,0.523594,[44 52] ; [34 50],[41.6 54.4] ; [36.4 47.6],0
n6,1,0.476156,0.507655,[76 20] ; [70 14],[77.86666667 18.13333333] ; [68.13333333 15.86666667],0
s5,1,0.488782,0.479207,[24 67] ; [17 61],[22.07692308 68.92307692] ; [18.92307692 59.07692308],0
