Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,75.700768,[ 37 113] ; [172  75],[78.96725441 71.03274559] ; [130.03274559 116.96725441],1
p3,1,0.0,46.06944,[ 39 112] ; [153  99],[71.94044665 79.05955335] ; [120.05955335 131.94044665],1
p6,1,0.0,39.276934,[ 18 133] ; [103 144],[ 45.90703518 105.09296482] ; [ 75.09296482 171.90703518],1
p2,1,0.0,31.750948,[102  49] ; [226  25],[123.2039801  27.7960199] ; [204.7960199  46.2039801],1
p4,1,0.0,30.77851,[54 96] ; [162  89],[80.79800499 69.20199501] ; [135.20199501 115.79800499],1
p10,1,0.000774,11.302017,[98 51] ; [202  48],[112.03007519  36.96992481] ; [187.96992481  62.03007519],1
v1,1,0.001114,10.627586,[57 93] ; [135 111],[72.72727273 77.27272727] ; [119.27272727 126.72727273],0
s8,1,0.006371,7.442378,[ 28 123] ; [ 77 172],[ 39.6375 111.3625] ; [ 65.3625 183.6375],0
p9,1,0.010404,6.564354,[110  40] ; [209  40],[119.92481203  30.07518797] ; [199.07518797  49.92481203],0
s7,1,0.010645,6.523557,[ 28 117] ; [ 74 163],[ 38.71727749 106.28272251] ; [ 63.28272251 173.71727749],0
s5,1,0.011302,6.417264,[ 19 125] ; [ 59 189],[ 28.65306122 115.34693878] ; [ 49.34693878 198.65306122],0
v3,1,0.014466,5.980349,[ 41 103] ; [100 145],[52.19537275 91.80462725] ; [ 88.80462725 156.19537275],0
d1,1,0.021095,5.318965,[69 82] ; [145 107],[80.18362283 70.81637717] ; [133.81637717 118.18362283],0
p5,1,0.021343,5.298537,[  8 143] ; [ 31 221],[ 14.61290323 136.38709677] ; [ 24.38709677 227.61290323],0
v2,1,0.024987,5.024805,[68 77] ; [143 101],[78.6503856 66.3496144] ; [132.3496144 111.6503856],0
a5,1,0.046908,3.948685,[98 53] ; [187  65],[106.7866005  44.2133995] ; [178.2133995  73.7866005],0
a6,1,0.054371,3.701273,[116  35] ; [171  81],[107.53598015  43.46401985] ; [179.46401985  72.53598015],0
s1,1,0.06224,3.476657,[  5 145] ; [  2 247],[  2.63157895 147.36842105] ; [  4.36842105 244.63157895],0
n3,1,0.062699,3.464513,[30 14] ; [39  7],[33.73333333 10.26666667] ; [35.26666667 10.73333333],0
s6,1,0.065972,3.380511,[63 88] ; [125 119],[71.86835443 79.13164557] ; [116.13164557 127.86835443],0
d2,1,0.071461,3.249136,[57 93] ; [119 133],[65.67164179 84.32835821] ; [110.32835821 141.67164179],0
n4,1,0.130632,2.284976,[106  45] ; [194  58],[112.40694789  38.59305211] ; [187.59305211  64.40694789],0
d5,1,0.133194,2.254879,[114  37] ; [206  46],[119.90074442  31.09925558] ; [200.09925558  51.90074442],0
s3,1,0.140854,2.168608,[ 30 120] ; [ 66 183],[ 36.09022556 113.90977444] ; [ 59.90977444 189.09022556],0
n6,1,0.144871,2.125444,[119  32] ; [213  39],[124.39702233  26.60297767] ; [207.60297767  44.39702233],0
p11,1,0.14679,2.105294,[115  36] ; [207  45],[120.65012407  30.34987593] ; [201.34987593  50.65012407],0
v4,1,0.176157,1.829748,[141   9] ; [243   8],[143.64089776   6.35910224] ; [240.35910224  10.64089776],0
a8,1,0.218494,1.514236,[ 14 129] ; [ 31 188],[ 17.77624309 125.22375691] ; [ 27.22375691 191.77624309],0
n5,1,0.253319,1.304907,[99 51] ; [180  72],[104.10447761  45.89552239] ; [174.89552239  77.10447761],0
r3,1,0.277999,1.176848,[147   4] ; [249   3],[148.37717122   2.62282878] ; [247.62282878   4.37717122],0
b1,1,0.287252,1.132456,[ 49 102] ; [ 95 157],[53.95533499 97.04466501] ; [ 90.04466501 161.95533499],0
p1,1,0.315796,1.006277,[  9 141] ; [ 22 229],[ 11.59600998 138.40399002] ; [ 19.40399002 231.59600998],0
r1,1,0.351249,0.868941,[122  29] ; [211  39],[125.39401496  25.60598504] ; [207.60598504  42.39401496],0
r2,1,0.366747,0.814657,[147   4] ; [238  11],[145.3375   5.6625] ; [239.6625   9.3375],0
d4,1,0.375905,0.784052,[114  37] ; [199  52],[117.56965174  33.43034826] ; [195.43034826  55.56965174],0
b2,1,0.391529,0.734188,[33 49] ; [ 54 102],[29.97478992 52.02521008] ; [57.02521008 98.97478992],0
b3,1,0.391529,0.734188,[33 49] ; [ 54 102],[29.97478992 52.02521008] ; [57.02521008 98.97478992],0
n1,1,0.45993,0.546066,[17 28] ; [14 32],[15.32967033 29.67032967] ; [15.67032967 30.32967033],0
b5,1,0.53489,0.385092,[94 57] ; [149 103],[91.04962779 59.95037221] ; [151.95037221 100.04962779],0
b4,1,0.538352,0.378602,[91 60] ; [144 108],[88.05210918 62.94789082] ; [146.94789082 105.05210918],0
s4,1,0.594349,0.283603,[ 13 136] ; [ 26 225],[ 14.5275 134.4725] ; [ 24.4725 226.5275],0
n2,1,0.598375,0.277454,[32 14] ; [35 12],[33.13978495 12.86021505] ; [33.86021505 13.13978495],0
a4,1,0.599602,0.275596,[64 86] ; [100 150],[61.5 88.5] ; [102.5 147.5],0
u4,1,0.602817,0.270768,[  2 149] ; [  2 250],[  1.49875931 149.50124069] ; [  2.50124069 249.49875931],0
a3,1,0.621968,0.243112,[98 52] ; [170  81],[100.24937656  49.75062344] ; [167.75062344  83.24937656],0
u1,1,0.648733,0.207501,[ 18 133] ; [ 34 218],[ 19.48387097 131.51612903] ; [ 32.51612903 219.48387097],0
p12,1,0.708663,0.139616,[  6 144] ; [ 12 238],[  6.75 143.25] ; [ 11.25 238.75],0
u3,1,0.737039,0.112746,[30 23] ; [44 38],[29.05185185 23.94814815] ; [44.94814815 37.05185185],0
a1,1,0.760376,0.093017,[  5 146] ; [  7 245],[  4.49627792 146.50372208] ; [  7.50372208 244.49627792],0
d3,1,0.820561,0.051449,[99 52] ; [168  84],[100.04218362  50.95781638] ; [166.95781638  85.04218362],0
a2,1,0.823696,0.049637,[ 28 123] ; [ 49 203],[ 28.85111663 122.14888337] ; [ 48.14888337 203.85111663],0
u2,1,0.85315,0.034262,[29 24] ; [43 38],[28.47761194 24.52238806] ; [43.52238806 37.47761194],0
a7,1,0.948013,0.004251,[108  43] ; [181  71],[108.2853598  42.7146402] ; [180.7146402  71.2853598],0
