Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,29.273588,[92 23] ; [23 36],[76.00574713 38.99425287] ; [38.99425287 20.00574713],1
d3,1,0.0,29.018095,[102  14] ; [30 29],[87.49714286 28.50285714] ; [44.50285714 14.49714286],1
u1,1,1e-06,24.081052,[44 72] ; [ 2 57],[30.49142857 85.50857143] ; [15.50857143 43.49142857],1
a2,1,2.7e-05,17.615064,[45 71] ; [ 5 54],[33.14285714 82.85714286] ; [16.85714286 42.14285714],1
b5,1,0.000119,14.809509,[73 43] ; [19 40],[60.98285714 55.01714286] ; [31.01714286 27.98285714],1
p10,1,0.01061,6.529517,[110   6] ; [49 10],[105.39428571  10.60571429] ; [53.60571429  5.39428571],0
b1,1,0.016572,5.741192,[41 75] ; [32 27],[48.38857143 67.61142857] ; [24.61142857 34.38857143],0
n6,1,0.01998,5.41368,[108   7] ; [48 10],[103.69942197  11.30057803] ; [52.30057803  5.69942197],0
r2,1,0.031218,4.640926,[114   2] ; [54  5],[111.36   4.64] ; [56.64  2.36],0
p12,1,0.036006,4.39683,[19 97] ; [ 3 55],[ 14.66666667 101.33333333] ; [ 7.33333333 50.66666667],0
d1,1,0.055688,3.661369,[87 29] ; [36 23],[81.53142857 34.46857143] ; [41.46857143 17.53142857],0
p9,1,0.063976,3.43118,[110   5] ; [52  7],[107.06896552   7.93103448] ; [54.93103448  4.06896552],0
p4,1,0.069359,3.298117,[101  15] ; [45 14],[96.77714286 19.22285714] ; [49.22285714  9.77714286],0
s2,1,0.074155,3.188576,[87 28] ; [37 22],[81.95402299 33.04597701] ; [42.04597701 16.95402299],0
v4,1,0.082302,3.018855,[114   2] ; [55  4],[112.02285714   3.97714286] ; [56.97714286  2.02285714],0
b2,1,0.114756,2.487473,[24 41] ; [22 20],[27.94392523 37.05607477] ; [18.05607477 23.94392523],0
b3,1,0.114756,2.487473,[24 41] ; [22 20],[27.94392523 37.05607477] ; [18.05607477 23.94392523],0
p2,1,0.122805,2.381171,[107   9] ; [50  9],[104.06857143  11.93142857] ; [52.93142857  6.06857143],0
s4,1,0.137876,2.201508,[23 90] ; [18 41],[26.93604651 86.06395349] ; [14.06395349 44.93604651],0
v2,1,0.153399,2.038121,[77 38] ; [33 26],[72.70114943 42.29885057] ; [37.29885057 21.70114943],0
r4,1,0.154696,2.025323,[112   4] ; [54  5],[110.03428571   5.96571429] ; [55.96571429  3.03428571],0
p6,1,0.210215,1.569946,[69 46] ; [29 29],[65.14450867 49.85549133] ; [32.85549133 25.14450867],0
n3,1,0.243751,1.358766,[15  5] ; [6 5],[13.5483871  6.4516129] ; [7.4516129 3.5483871],0
p11,1,0.285781,1.139393,[98 18] ; [46 13],[95.45142857 20.54857143] ; [48.54857143 10.45142857],0
n4,1,0.332751,0.93816,[97 19] ; [45 13],[94.66666667 21.33333333] ; [47.33333333 10.66666667],0
n5,1,0.332751,0.93816,[97 19] ; [45 13],[94.66666667 21.33333333] ; [47.33333333 10.66666667],0
s7,1,0.39121,0.735177,[75 30] ; [37 20],[72.59259259 32.40740741] ; [39.40740741 17.59259259],0
a1,1,0.450574,0.569207,[  8 108] ; [ 6 53],[  9.28 106.72] ; [ 4.72 54.28],0
r1,1,0.486857,0.483465,[100  15] ; [49 10],[98.47701149 16.52298851] ; [50.52298851  8.47701149],0
p5,1,0.510945,0.43213,[35 81] ; [15 44],[33.14285714 82.85714286] ; [16.85714286 42.14285714],0
u3,1,0.554563,0.349206,[16  5] ; [8 4],[15.27272727  5.72727273] ; [8.72727273 3.27272727],0
d4,1,0.597458,0.278846,[103  13] ; [53  5],[104.  12.] ; [52.  6.],0
p1,1,0.609405,0.261042,[19 96] ; [ 8 51],[17.84482759 97.15517241] ; [ 9.15517241 49.84482759],0
r3,1,0.609682,0.260638,[111   4] ; [56  3],[110.37356322   4.62643678] ; [56.62643678  2.37356322],0
s1,1,0.617984,0.248711,[  4 110] ; [ 3 56],[  4.61271676 109.38728324] ; [ 2.38728324 56.61271676],0
p8,1,0.632284,0.228976,[82 33] ; [40 19],[80.63218391 34.36781609] ; [41.36781609 17.63218391],0
a3,1,0.634696,0.225747,[95 20] ; [47 12],[93.85057471 21.14942529] ; [48.14942529 10.85057471],0
d5,1,0.640951,0.2175,[99 17] ; [51  7],[100.  16.] ; [50.  8.],0
n1,1,0.641039,0.217385,[11  9] ; [7 4],[11.61290323  8.38709677] ; [6.38709677 4.61290323],0
b4,1,0.679695,0.170469,[71 45] ; [38 21],[72.25142857 43.74857143] ; [36.74857143 22.25142857],0
v1,1,0.683507,0.166205,[75 40] ; [36 22],[73.78612717 41.21387283] ; [37.21387283 20.78612717],0
a5,1,0.691259,0.157725,[99 17] ; [49 10],[98.10285714 17.89714286] ; [49.89714286  9.10285714],0
s3,1,0.728803,0.120214,[79 36] ; [39 20],[77.98850575 37.01149425] ; [40.01149425 18.98850575],0
s6,1,0.730833,0.118348,[101  14] ; [49  8],[100.29069767  14.70930233] ; [49.70930233  7.29069767],0
a4,1,0.752955,0.099065,[60 56] ; [32 27],[60.98285714 55.01714286] ; [31.01714286 27.98285714],0
d2,1,0.755176,0.097233,[62 54] ; [33 26],[62.97142857 53.02857143] ; [32.02857143 26.97142857],0
p7,1,0.76084,0.092646,[93 21] ; [47 12],[92.25433526 21.74566474] ; [47.74566474 11.25433526],0
s8,1,0.763038,0.090898,[69 46] ; [34 25],[68.07471264 46.92528736] ; [34.92528736 24.07471264],0
v3,1,0.789883,0.071002,[56 59] ; [27 31],[55.1734104 59.8265896] ; [27.8265896 30.1734104],0
u2,1,0.839931,0.040797,[13  8] ; [7 5],[12.72727273  8.27272727] ; [7.27272727 4.72727273],0
a8,1,0.916491,0.010995,[12 94] ; [ 7 52],[12.20606061 93.79393939] ; [ 6.79393939 52.20606061],0
n2,1,0.934715,0.00671,[18  2] ; [10  1],[18.06451613  1.93548387] ; [9.93548387 1.06451613],0
