Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,40.485849,[ 2 48] ; [59 43],[20.06578947 29.93421053] ; [40.93421053 61.06578947],1
d3,1,0.0,27.56248,[ 9 41] ; [64 37],[24.17218543 25.82781457] ; [48.82781457 52.17218543],1
d4,1,1e-06,24.151253,[19 31] ; [80 22],[32.56578947 17.43421053] ; [66.43421053 35.56578947],1
a5,1,3e-06,21.646375,[16 34] ; [73 29],[29.27631579 20.72368421] ; [59.72368421 42.27631579],1
a3,1,4.6e-05,16.620205,[18 32] ; [72 30],[29.60526316 20.39473684] ; [60.39473684 41.60526316],1
a4,1,0.0002,13.828621,[ 7 43] ; [45 56],[17.21854305 32.78145695] ; [34.78145695 66.21854305],1
a7,1,0.002778,8.947893,[18 32] ; [63 39],[26.64473684 23.35526316] ; [54.35526316 47.64473684],0
a6,1,0.003727,8.412094,[21 29] ; [68 34],[29.27631579 20.72368421] ; [59.72368421 42.27631579],0
v2,1,0.005667,7.653393,[12 36] ; [48 50],[19.7260274 28.2739726] ; [40.2739726 57.7260274],0
n6,1,0.006734,7.34246,[33 17] ; [86 15],[39.40397351 10.59602649] ; [79.59602649 21.40397351],0
p3,1,0.008127,7.005269,[13 37] ; [49 52],[20.52980132 29.47019868] ; [41.47019868 59.52980132],0
d2,1,0.009101,6.802849,[12 38] ; [46 54],[19.33333333 30.66666667] ; [38.66666667 61.33333333],0
a2,1,0.011891,6.327054,[ 1 49] ; [16 86],[ 5.59210526 44.40789474] ; [11.40789474 90.59210526],0
p11,1,0.016963,5.700161,[30 20] ; [80 22],[36.18421053 13.81578947] ; [73.81578947 28.18421053],0
r2,1,0.021818,5.260202,[33 16] ; [83 16],[38.40540541 10.59459459] ; [77.59459459 21.40540541],0
u2,1,0.027795,4.840763,[ 8 23] ; [16 14],[12.19672131 18.80327869] ; [11.80327869 18.19672131],0
v3,1,0.028335,4.807568,[ 9 41] ; [35 64],[14.76510067 35.23489933] ; [29.23489933 69.76510067],0
r4,1,0.028477,4.798956,[22 28] ; [64 38],[28.28947368 21.71052632] ; [57.71052632 44.28947368],0
p6,1,0.036939,4.353223,[10 39] ; [37 62],[15.56081081 33.43918919] ; [31.43918919 67.56081081],0
p9,1,0.039166,4.253666,[34 14] ; [86 15],[38.65771812  9.34228188] ; [81.34228188 19.65771812],0
n4,1,0.039617,4.234207,[35 15] ; [86 16],[39.80263158 10.19736842] ; [81.19736842 20.80263158],0
p4,1,0.043611,4.071576,[19 31] ; [56 45],[24.83443709 25.16556291] ; [50.16556291 50.83443709],0
p10,1,0.052114,3.772112,[31 18] ; [79 22],[35.93333333 13.06666667] ; [74.06666667 26.93333333],0
p2,1,0.058782,3.571429,[30 20] ; [75 25],[35. 15.] ; [70. 30.],0
v4,1,0.089952,2.875224,[35 14] ; [85 17],[38.94039735 10.05960265] ; [81.05960265 20.94039735],0
r3,1,0.124068,2.365206,[35 14] ; [84 18],[38.61589404 10.38410596] ; [80.38410596 21.61589404],0
v1,1,0.157299,2.0,[17 32] ; [46 52],[21. 28.] ; [42. 56.],0
s1,1,0.193874,1.687931,[ 3 47] ; [ 2 99],[ 1.65562914 48.34437086] ; [ 3.34437086 97.65562914],0
b4,1,0.205339,1.603985,[26 24] ; [64 38],[29.60526316 20.39473684] ; [60.39473684 41.60526316],0
s2,1,0.227334,1.457464,[16 34] ; [43 59],[19.40789474 30.59210526] ; [39.59210526 62.40789474],0
s8,1,0.239265,1.384917,[12 38] ; [34 68],[15.13157895 34.86842105] ; [30.86842105 71.13157895],0
s3,1,0.245639,1.347939,[20 30] ; [51 51],[23.35526316 26.64473684] ; [47.64473684 54.35526316],0
p7,1,0.26915,1.221075,[21 28] ; [53 48],[24.17333333 24.82666667] ; [49.82666667 51.17333333],0
s4,1,0.355188,0.854835,[12 38] ; [18 84],[ 9.86842105 40.13157895] ; [20.13157895 81.86842105],0
b5,1,0.360088,0.837586,[27 23] ; [63 39],[29.60526316 20.39473684] ; [60.39473684 41.60526316],0
b3,1,0.445626,0.581753,[ 9 21] ; [24 39],[10.64516129 19.35483871] ; [22.35483871 40.64516129],0
b2,1,0.445626,0.581753,[ 9 21] ; [24 39],[10.64516129 19.35483871] ; [22.35483871 40.64516129],0
a8,1,0.465228,0.533287,[ 4 44] ; [12 85],[ 5.29655172 42.70344828] ; [10.70344828 86.29655172],0
s7,1,0.511569,0.430857,[16 32] ; [37 58],[17.79020979 30.20979021] ; [35.20979021 59.79020979],0
p1,1,0.537272,0.38062,[ 6 44] ; [ 9 93],[ 4.93421053 45.06578947] ; [10.06578947 91.93421053],0
a1,1,0.54417,0.367866,[ 3 47] ; [ 9 93],[ 3.94736842 46.05263158] ; [ 8.05263158 93.94736842],0
p12,1,0.556008,0.346663,[ 3 46] ; [ 4 97],[ 2.28666667 46.71333333] ; [ 4.71333333 96.28666667],0
s5,1,0.579712,0.306701,[ 9 40] ; [21 73],[10.27972028 38.72027972] ; [19.72027972 74.27972028],0
s6,1,0.641891,0.216278,[24 26] ; [51 47],[25.33783784 24.66216216] ; [49.66216216 48.33783784],0
b1,1,0.654678,0.200054,[22 28] ; [41 61],[20.72368421 29.27631579] ; [42.27631579 59.72368421],0
u3,1,0.656646,0.197623,[ 9 23] ; [10 20],[ 9.80645161 22.19354839] ; [ 9.19354839 20.80645161],0
n3,1,0.657959,0.196013,[15  6] ; [21 11],[14.26415094  6.73584906] ; [21.73584906 10.26415094],0
n1,1,0.787867,0.072405,[ 9 12] ; [14 16],[ 9.47058824 11.52941176] ; [13.52941176 16.47058824],0
p5,1,0.806218,0.060176,[ 6 43] ; [11 90],[ 5.55333333 43.44666667] ; [11.44666667 89.55333333],0
p8,1,0.923956,0.009111,[20 29] ; [40 60],[19.73154362 29.26845638] ; [40.26845638 59.73154362],0
n2,1,0.971849,0.001245,[15  6] ; [23  9],[15.05660377  5.94339623] ; [22.94339623  9.05660377],0
