Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000104,15.067293,[145 116] ; [21 50],[130.5 130.5] ; [35.5 35.5],1
a5,1,0.000342,12.825429,[172 104] ; [28 44],[158.62068966 117.37931034] ; [41.37931034 30.62068966],1
a3,1,0.005876,7.588033,[168 107] ; [31 41],[157.70893372 117.29106628] ; [41.29106628 30.70893372],0
s6,1,0.008049,7.022539,[181  88] ; [34 34],[171.61721068  97.38278932] ; [43.38278932 24.61721068],0
u3,1,0.009649,6.698589,[67 40] ; [16 25],[60.00675676 46.99324324] ; [22.99324324 18.00675676],0
v3,1,0.016809,5.716235,[104 164] ; [17 55],[ 95.37647059 172.62352941] ; [25.62352941 46.37647059],0
v1,1,0.017914,5.604585,[142 129] ; [26 45],[133.12280702 137.87719298] ; [34.87719298 36.12280702],0
s8,1,0.02656,4.919171,[103 171] ; [17 55],[ 95.02890173 178.97109827] ; [24.97109827 47.02890173],0
b5,1,0.033639,4.512969,[154 123] ; [50 22],[161.91404011 115.08595989] ; [42.08595989 29.91404011],0
n4,1,0.038346,4.289595,[203  73] ; [44 28],[195.89655172  80.10344828] ; [51.10344828 20.89655172],0
r2,1,0.105394,2.621969,[269   8] ; [67  5],[266.68194842  10.31805158] ; [69.31805158  2.68194842],0
b1,1,0.112007,2.525673,[113 164] ; [22 50],[107.14899713 169.85100287] ; [27.85100287 44.14899713],0
n6,1,0.113299,2.507588,[218  57] ; [63  9],[222.6945245  52.3054755] ; [58.3054755 13.6945245],0
p7,1,0.129748,2.295516,[165 101] ; [37 34],[159.4421365 106.5578635] ; [42.5578635 28.4421365],0
s7,1,0.175008,1.83951,[114 146] ; [24 45],[109.05775076 150.94224924] ; [28.94224924 40.05775076],0
p11,1,0.241906,1.369454,[218  59] ; [52 20],[214.29799427  62.70200573] ; [55.70200573 16.29799427],0
n5,1,0.253522,1.303792,[197  76] ; [47 25],[193.07826087  79.92173913] ; [50.92173913 21.07826087],0
a1,1,0.268443,1.224687,[  8 269] ; [ 4 68],[  9.5243553 267.4756447] ; [ 2.4756447 69.5243553],0
s3,1,0.300853,1.070412,[146 124] ; [34 38],[142.10526316 127.89473684] ; [37.89473684 34.10526316],0
s5,1,0.306945,1.043775,[ 82 183] ; [17 52],[ 78.54790419 186.45209581] ; [20.45209581 48.54790419],0
d4,1,0.329608,0.950437,[167 109] ; [39 33],[163.37931034 112.62068966] ; [42.62068966 29.37931034],0
