Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,23.42458,[63 48] ; [108  19],[79.75210084 31.24789916] ; [91.24789916 35.75210084],1
p7,1,1.8e-05,18.360502,[68 40] ; [108  16],[81.93103448 26.06896552] ; [94.06896552 29.93103448],1
p8,1,0.000406,12.503936,[57 54] ; [92 33],[70.08050847 40.91949153] ; [78.91949153 46.08050847],1
p3,1,0.008441,6.937427,[59 53] ; [88 39],[68.88702929 43.11297071] ; [78.11297071 48.88702929],0
p5,1,0.009676,6.693515,[13 96] ; [32 95],[20.78389831 88.21610169] ; [ 24.21610169 102.78389831],0
n6,1,0.029307,4.749512,[91 19] ; [116  10],[96.48305085 13.51694915] ; [110.51694915  15.48305085],0
a7,1,0.031273,4.637932,[70 42] ; [95 31],[77.64705882 34.35294118] ; [87.35294118 38.64705882],0
s5,1,0.035879,4.402866,[48 59] ; [70 49],[55.86725664 51.13274336] ; [62.13274336 56.86725664],0
d3,1,0.040353,4.203001,[74 38] ; [99 28],[81.07112971 30.92887029] ; [91.92887029 35.07112971],0
d1,1,0.054463,3.698462,[68 44] ; [92 35],[74.9790795 37.0209205] ; [85.0209205 41.9790795],0
n4,1,0.054845,3.68679,[88 22] ; [113  14],[93.29113924 16.70886076] ; [107.70886076  19.29113924],0
a1,1,0.069649,3.291273,[  4 108] ; [ 12 115],[  7.49790795 104.50209205] ; [  8.50209205 118.49790795],0
n5,1,0.080849,3.047757,[89 21] ; [113  14],[93.75527426 16.24472574] ; [108.24472574  18.75527426],0
b4,1,0.111881,2.527449,[61 51] ; [82 45],[67.0125523 44.9874477] ; [75.9874477 51.0125523],0
p12,1,0.112781,2.514813,[ 10 101] ; [ 20 106],[14.05063291 96.94936709] ; [ 15.94936709 110.05063291],0
r3,1,0.133436,2.252064,[108   4] ; [126   1],[109.65690377   2.34309623] ; [124.34309623   2.65690377],0
d5,1,0.133527,2.251007,[93 19] ; [113  13],[96.94117647 15.05882353] ; [109.05882353  16.94117647],0
p10,1,0.148666,2.08589,[94 15] ; [116  10],[97.40425532 11.59574468] ; [112.59574468  13.40425532],0
u1,1,0.151851,2.053557,[22 90] ; [35 92],[26.71129707 85.28870293] ; [30.28870293 96.71129707],0
b3,1,0.155582,2.016655,[33 51] ; [45 45],[37.65517241 46.34482759] ; [40.34482759 49.65517241],0
b2,1,0.155582,2.016655,[33 51] ; [45 45],[37.65517241 46.34482759] ; [40.34482759 49.65517241],0
p9,1,0.171647,1.868502,[101   9] ; [121   5],[103.47457627   6.52542373] ; [118.52542373   7.47457627],0
n3,1,0.171857,1.866667,[20  7] ; [8 7],[18.  9.] ; [10.  5.],0
n1,1,0.174144,1.846902,[14 13] ; [11  4],[16.07142857 10.92857143] ; [8.92857143 6.07142857],0
s3,1,0.183394,1.769902,[83 24] ; [88 38],[78.527897 28.472103] ; [92.472103 33.527897],0
p2,1,0.18402,1.764853,[93 19] ; [113  14],[96.53556485 15.46443515] ; [109.46443515  17.53556485],0
d4,1,0.188044,1.73288,[94 18] ; [113  13],[97.41176471 14.58823529] ; [109.58823529  16.41176471],0
a5,1,0.192915,1.695213,[89 23] ; [109  18],[92.78661088 19.21338912] ; [105.21338912  21.78661088],0
s7,1,0.230165,1.439839,[80 26] ; [100  22],[83.68421053 22.31578947] ; [96.31578947 25.68421053],0
p1,1,0.267843,1.227761,[ 10 102] ; [ 17 109],[12.70588235 99.29411765] ; [ 14.29411765 111.70588235],0
r4,1,0.275491,1.189198,[104   8] ; [122   5],[105.90794979   6.09205021] ; [120.09205021   6.90794979],0
r1,1,0.328214,0.955934,[99 11] ; [109  18],[96.54008439 13.45991561] ; [111.45991561  15.54008439],0
p11,1,0.336275,0.924583,[89 23] ; [107  20],[91.84937238 20.15062762] ; [104.15062762  22.84937238],0
v2,1,0.360053,0.837708,[72 35] ; [91 34],[75.17672414 31.82327586] ; [87.82327586 37.17672414],0
a3,1,0.36535,0.819418,[94 18] ; [100  26],[91.29411765 20.70588235] ; [102.70588235  23.29411765],0
b1,1,0.51105,0.431916,[47 65] ; [48 79],[44.51882845 67.48117155] ; [50.48117155 76.51882845],0
v4,1,0.515215,0.423462,[108   2] ; [123   4],[107.21518987   2.78481013] ; [123.78481013   3.21518987],0
a2,1,0.548187,0.360576,[33 79] ; [33 94],[30.92887029 81.07112971] ; [35.07112971 91.92887029],0
s6,1,0.564048,0.332743,[91 19] ; [106  18],[92.60683761 17.39316239] ; [104.39316239  19.60683761],0
r2,1,0.579054,0.307766,[107   4] ; [123   3],[107.72151899   3.27848101] ; [122.27848101   3.72151899],0
u2,1,0.598469,0.277311,[10  7] ; [18  9],[10.81818182  6.18181818] ; [17.18181818  9.81818182],0
v3,1,0.715158,0.133179,[62 44] ; [69 54],[60.63755459 45.36244541] ; [70.36244541 52.63755459],0
d2,1,0.740002,0.110125,[65 47] ; [71 56],[63.73221757 48.26778243] ; [72.26778243 54.73221757],0
b5,1,0.763613,0.090444,[72 40] ; [84 43],[73.10460251 38.89539749] ; [82.89539749 44.10460251],0
a8,1,0.772791,0.083363,[21 77] ; [23 93],[20.14953271 77.85046729] ; [23.85046729 92.14953271],0
s4,1,0.796318,0.066624,[21 91] ; [ 22 104],[20.23529412 91.76470588] ; [ 22.76470588 103.23529412],0
s1,1,0.81542,0.054494,[  4 104] ; [  4 123],[  3.67659574 104.32340426] ; [  4.32340426 122.67659574],0
s2,1,0.842303,0.03958,[82 26] ; [95 32],[81.34468085 26.65531915] ; [95.65531915 31.34468085],0
a4,1,0.86813,0.027567,[57 55] ; [66 61],[57.64016736 54.35983264] ; [65.35983264 61.64016736],0
a6,1,0.87229,0.025841,[74 38] ; [82 44],[73.41176471 38.58823529] ; [82.58823529 43.41176471],0
u3,1,0.893188,0.018029,[13  5] ; [19  8],[12.8  5.2] ; [19.2  7.8],0
n2,1,0.895405,0.017284,[23  4] ; [13  2],[23.14285714  3.85714286] ; [12.85714286  2.14285714],0
u4,1,0.923704,0.009172,[  5 107] ; [  6 121],[  5.15481172 106.84518828] ; [  5.84518828 121.15481172],0
