Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.001136,10.592341,[4 7] ; [51 11],[8.28767123 2.71232877] ; [46.71232877 15.28767123],0
r3,1,0.002251,9.332749,[7 6] ; [56  7],[10.77631579  2.22368421] ; [52.22368421 10.77631579],0
r4,1,0.003135,8.726957,[ 2 11] ; [38 25],[6.84210526 6.15789474] ; [33.15789474 29.84210526],0
p2,1,0.003464,8.545521,[4 9] ; [46 17],[8.55263158 4.44736842] ; [41.44736842 21.55263158],0
n6,1,0.007838,7.070178,[4 9] ; [44 19],[8.21052632 4.78947368] ; [39.78947368 23.21052632],0
b4,1,0.067936,3.332188,[10  3] ; [31 32],[7.01315789 5.98684211] ; [33.98684211 29.01315789],0
p10,1,0.081055,3.043623,[4 9] ; [35 26],[6.85135135 6.14864865] ; [32.14864865 28.85135135],0
p9,1,0.093804,2.807847,[5 7] ; [41 20],[7.56164384 4.43835616] ; [38.43835616 22.56164384],0
p7,1,0.114511,2.490832,[4 9] ; [34 28],[6.58666667 6.41333333] ; [31.41333333 30.58666667],0
b3,1,0.130102,2.291283,[6 5] ; [10 24],[3.91111111 7.08888889] ; [12.08888889 21.91111111],0
b2,1,0.130102,2.291283,[6 5] ; [10 24],[3.91111111 7.08888889] ; [12.08888889 21.91111111],0
u2,1,0.143391,2.14119,[1 3] ; [19 11],[2.35294118 1.64705882] ; [17.64705882 12.35294118],0
s2,1,0.153493,2.03719,[ 3 10] ; [28 35],[5.30263158 7.69736842] ; [25.69736842 37.30263158],0
p11,1,0.180843,1.790679,[5 8] ; [37 26],[7.18421053 5.81578947] ; [34.81578947 28.18421053],0
p4,1,0.204267,1.611601,[ 3 10] ; [26 36],[5.02666667 7.97333333] ; [23.97333333 38.02666667],0
d1,1,0.24425,1.355899,[7 6] ; [23 40],[5.13157895 7.86842105] ; [24.86842105 38.13157895],0
d2,1,0.24425,1.355899,[7 6] ; [23 40],[5.13157895 7.86842105] ; [24.86842105 38.13157895],0
s6,1,0.245981,1.345985,[4 9] ; [30 32],[5.89333333 7.10666667] ; [28.10666667 33.89333333],0
a2,1,0.271355,1.209884,[ 2 11] ; [ 4 59],[ 1.02631579 11.97368421] ; [ 4.97368421 58.02631579],0
a4,1,0.274707,1.193093,[5 8] ; [15 48],[3.42105263 9.57894737] ; [16.57894737 46.42105263],0
p3,1,0.285676,1.139888,[ 3 10] ; [24 38],[4.68 8.32] ; [22.32 39.68],0
a3,1,0.290516,1.11723,[9 4] ; [33 29],[7.28 5.72] ; [34.72 27.28],0
b1,1,0.308469,1.03722,[8 5] ; [29 34],[6.32894737 6.67105263] ; [30.67105263 32.32894737],0
p6,1,0.319995,0.988968,[ 2 11] ; [17 42],[3.43055556 9.56944444] ; [15.56944444 43.43055556],0
s5,1,0.361895,0.831307,[ 2 10] ; [18 43],[3.28767123 8.71232877] ; [16.71232877 44.28767123],0
p1,1,0.397824,0.714895,[ 2 11] ; [ 5 58],[ 1.19736842 11.80263158] ; [ 5.80263158 57.19736842],0
a7,1,0.401541,0.703707,[7 6] ; [41 21],[8.32 4.68] ; [39.68 22.32],0
p8,1,0.421709,0.645549,[3 9] ; [23 39],[4.21621622 7.78378378] ; [21.78378378 40.21621622],0
a6,1,0.479924,0.499037,[5 8] ; [31 32],[6.15789474 6.84210526] ; [29.84210526 33.15789474],0
n2,1,0.519536,0.414815,[2 2] ; [16  8],[2.57142857 1.42857143] ; [15.42857143  8.57142857],0
n3,1,0.527458,0.399287,[3 1] ; [14 10],[2.42857143 1.57142857] ; [14.57142857  9.42857143],0
n4,1,0.557632,0.343821,[5 8] ; [19 44],[4.10526316 8.89473684] ; [19.89473684 43.10526316],0
d5,1,0.582797,0.301735,[8 5] ; [43 19],[8.84 4.16] ; [42.16 19.84],0
v1,1,0.619013,0.247257,[3 9] ; [20 42],[3.72972973 8.27027027] ; [19.27027027 42.72972973],0
d3,1,0.665635,0.18675,[9 4] ; [39 23],[8.32 4.68] ; [39.68 22.32],0
u1,1,0.666611,0.185592,[ 1 12] ; [ 3 60],[ 0.68421053 12.31578947] ; [ 3.31578947 59.68421053],0
s3,1,0.695467,0.153231,[4 8] ; [24 37],[4.60273973 7.39726027] ; [23.39726027 37.60273973],0
a8,1,0.698975,0.14954,[ 1 12] ; [ 3 57],[ 0.71232877 12.28767123] ; [ 3.28767123 56.71232877],0
b5,1,0.722703,0.125917,[8 5] ; [42 21],[8.55263158 4.44736842] ; [41.44736842 21.55263158],0
a5,1,0.745385,0.10545,[6 7] ; [26 37],[5.47368421 7.52631579] ; [26.52631579 36.47368421],0
s7,1,0.765415,0.089029,[4 8] ; [18 44],[3.56756757 8.43243243] ; [18.43243243 43.56756757],0
v2,1,0.808102,0.058988,[5 8] ; [22 41],[4.61842105 8.38157895] ; [22.38157895 40.61842105],0
v3,1,0.833165,0.044371,[3 9] ; [14 49],[2.72 9.28] ; [14.28 48.72],0
s4,1,0.844114,0.038665,[ 3 10] ; [13 50],[ 2.73684211 10.26315789] ; [13.26315789 49.73684211],0
n1,1,0.850857,0.035354,[1 3] ; [ 5 19],[0.85714286 3.14285714] ; [ 5.14285714 18.85714286],0
s1,1,0.858844,0.031629,[ 1 12] ; [ 4 59],[ 0.85526316 12.14473684] ; [ 4.14473684 58.85526316],0
d4,1,0.860392,0.030932,[10  3] ; [47 16],[9.75 3.25] ; [47.25 15.75],0
