Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,82.958246,[ 7 48] ; [255  84],[36.57360406 18.42639594] ; [225.42639594 113.57360406],1
d4,1,0.0,37.368533,[33 22] ; [307  32],[47.46192893  7.53807107] ; [292.53807107  46.46192893],1
d3,1,2e-06,22.404834,[28 27] ; [272  67],[41.87817259 13.12182741] ; [258.12182741  80.87817259],1
a4,1,9e-06,19.7976,[11 43] ; [179 159],[26.17346939 27.82653061] ; [163.82653061 174.17346939],1
d2,1,4.7e-05,16.585342,[16 39] ; [198 140],[29.94910941 25.05089059] ; [184.05089059 153.94910941],1
a3,1,0.00024,13.486527,[29 26] ; [259  80],[40.20304569 14.79695431] ; [247.79695431  91.20304569],1
u1,1,0.000928,10.96578,[ 3 52] ; [ 87 252],[12.56345178 42.43654822] ; [ 77.43654822 261.56345178],1
a5,1,0.000996,10.835026,[34 21] ; [276  63],[43.27411168 11.72588832] ; [266.72588832  72.27411168],1
r1,1,0.001232,10.442044,[38 17] ; [291  46],[46.16071429  8.83928571] ; [282.83928571  54.16071429],0
v2,1,0.006029,7.541491,[22 31] ; [203 127],[31.13577023 21.86422977] ; [193.86422977 136.13577023],0
u3,1,0.020324,5.383842,[12 13] ; [57 21],[16.74757282  8.25242718] ; [52.25242718 25.74757282],0
n4,1,0.021933,5.251061,[39 16] ; [283  55],[45.06361323  9.93638677] ; [276.93638677  61.06361323],0
n2,1,0.026951,4.893939,[3 5] ; [51 17],[5.68421053 2.31578947] ; [48.31578947 19.68421053],0
a2,1,0.028606,4.791189,[ 8 47] ; [ 97 242],[14.65736041 40.34263959] ; [ 90.34263959 248.65736041],0
v4,1,0.037793,4.31432,[49  5] ; [328  11],[51.80152672  2.19847328] ; [325.19847328  13.80152672],0
r2,1,0.044581,4.034415,[48  6] ; [321  15],[51.09230769  2.90769231] ; [317.90769231  18.09230769],0
v1,1,0.048345,3.897938,[26 29] ; [202 127],[32.65625 22.34375] ; [195.34375 133.65625],0
p5,1,0.057102,3.619631,[15 40] ; [ 56 281],[ 9.96173469 45.03826531] ; [ 61.03826531 275.96173469],0
a7,1,0.057583,3.605662,[35 20] ; [256  82],[40.72519084 14.27480916] ; [250.27480916  87.72519084],0
p1,1,0.105406,2.621786,[ 9 46] ; [ 31 305],[ 5.62659847 49.37340153] ; [ 34.37340153 301.62659847],0
s4,1,0.184594,1.760241,[ 8 47] ; [ 75 259],[11.73521851 43.26478149] ; [ 71.26478149 262.73521851],0
v3,1,0.1924,1.699144,[18 36] ; [139 186],[22.36939314 31.63060686] ; [134.63060686 190.36939314],0
r3,1,0.197927,1.657604,[52  3] ; [330   8],[53.4605598  1.5394402] ; [328.5394402   9.4605598],0
p8,1,0.199353,1.647108,[39 16] ; [208 128],[34.74424552 20.25575448] ; [212.25575448 123.74424552],0
p12,1,0.217235,1.522546,[ 9 46] ; [ 36 302],[ 6.29770992 48.70229008] ; [ 38.70229008 299.29770992],0
p3,1,0.248029,1.334373,[34 21] ; [236 103],[37.69035533 17.30964467] ; [232.30964467 106.69035533],0
n5,1,0.251258,1.316296,[42 13] ; [279  58],[45.03826531  9.96173469] ; [275.96173469  61.03826531],0
p2,1,0.285514,1.140655,[47  8] ; [304  33],[49.24744898  5.75255102] ; [301.75255102  35.24744898],0
p6,1,0.309942,1.030922,[25 30] ; [177 158],[28.48717949 26.51282051] ; [173.51282051 161.48717949],0
n6,1,0.314904,1.009996,[46  9] ; [298  39],[48.26530612  6.73469388] ; [295.73469388  41.26530612],0
n1,1,0.336699,0.92296,[2 6] ; [29 39],[3.26315789 4.73684211] ; [27.73684211 40.26315789],0
s8,1,0.355699,0.853021,[29 26] ; [200 137],[32.13010204 22.86989796] ; [196.86989796 140.13010204],0
r4,1,0.367835,0.810964,[50  5] ; [319  20],[51.51015228  3.48984772] ; [317.48984772  21.51015228],0
a1,1,0.374311,0.789303,[ 2 53] ; [ 23 316],[ 3.48984772 51.51015228] ; [ 21.51015228 317.48984772],0
u4,1,0.453631,0.561562,[ 1 54] ; [ 13 326],[ 1.95431472 53.04568528] ; [ 12.04568528 326.95431472],0
s5,1,0.510211,0.433634,[22 31] ; [153 177],[24.21671018 28.78328982] ; [150.78328982 179.21671018],0
p10,1,0.517939,0.417995,[45  9] ; [291  45],[46.52307692  7.47692308] ; [289.47692308  46.52307692],0
s3,1,0.535518,0.38391,[40 15] ; [229 105],[38.03341902 16.96658098] ; [230.96658098 103.03341902],0
b4,1,0.542013,0.371822,[35 20] ; [201 138],[32.94416244 22.05583756] ; [203.05583756 135.94416244],0
a8,1,0.587519,0.294236,[ 8 43] ; [ 40 270],[ 6.78116343 44.21883657] ; [ 41.21883657 268.78116343],0
b5,1,0.633437,0.227429,[34 21] ; [198 141],[32.3857868 22.6142132] ; [199.6142132 139.3857868],0
p9,1,0.652765,0.202431,[48  7] ; [301  36],[48.96683673  6.03316327] ; [300.03316327  36.96683673],0
n3,1,0.657424,0.196668,[5 3] ; [47 20],[5.54666667 2.45333333] ; [46.45333333 20.54666667],0
s7,1,0.660341,0.193109,[32 20] ; [207 113],[33.40860215 18.59139785] ; [205.59139785 114.40860215],0
b1,1,0.716132,0.132229,[23 32] ; [133 206],[21.77664975 33.22335025] ; [134.22335025 204.77664975],0
a6,1,0.725316,0.123456,[36 19] ; [230 109],[37.1319797 17.8680203] ; [228.8680203 110.1319797],0
p7,1,0.772112,0.083876,[41 14] ; [242  91],[40.11597938 14.88402062] ; [242.88402062  90.11597938],0
b3,1,0.844704,0.038369,[12 22] ; [ 80 136],[12.512 21.488] ; [ 79.488 136.512],0
b2,1,0.844704,0.038369,[12 22] ; [ 80 136],[12.512 21.488] ; [ 79.488 136.512],0
s2,1,0.900959,0.015488,[38 17] ; [230 107],[37.60204082 17.39795918] ; [230.39795918 106.60204082],0
u2,1,0.927207,0.008347,[16  9] ; [52 28],[16.19047619  8.80952381] ; [51.80952381 28.19047619],0
s1,1,0.964486,0.001982,[ 2 52] ; [ 12 323],[ 1.94344473 52.05655527] ; [ 12.05655527 322.94344473],0
p11,1,0.967503,0.00166,[44 11] ; [272  67],[44.11167513 10.88832487] ; [271.88832487  67.11167513],0
