Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,49.801258,[ 27 480] ; [22 52],[ 42.75903614 464.24096386] ; [ 6.24096386 67.75903614],1
s5,1,0.0,48.589437,[152 348] ; [50 18],[177.81690141 322.18309859] ; [24.18309859 43.81690141],1
p12,1,0.0,37.913017,[ 35 471] ; [22 52],[ 49.72758621 456.27241379] ; [ 7.27241379 66.72758621],1
p3,1,0.0,29.858199,[245 265] ; [60 13],[266.80960549 243.19039451] ; [38.19039451 34.80960549],1
p6,1,0.0,28.615196,[168 336] ; [48 25],[188.67244367 315.32755633] ; [27.32755633 45.67244367],1
s7,1,7e-06,20.23841,[229 264] ; [52 17],[246.5 246.5] ; [34.5 34.5],1
p4,1,1e-05,19.454647,[303 205] ; [63 10],[320.01376936 187.98623064] ; [45.98623064 27.01376936],1
p8,1,1e-05,19.429813,[276 226] ; [60 13],[293.3426087 208.6573913] ; [42.6573913 30.3426087],1
v3,1,4.8e-05,16.543013,[194 300] ; [46 25],[209.84070796 284.15929204] ; [30.15929204 40.84070796],1
s8,1,0.000899,11.025345,[223 286] ; [46 25],[236.07068966 272.92931034] ; [32.92931034 38.07068966],1
p7,1,0.001102,10.647972,[332 165] ; [61 10],[343.875 153.125] ; [49.125 21.875],0
a1,1,0.001853,9.689969,[ 16 495] ; [ 8 66],[ 20.96410256 490.03589744] ; [ 3.03589744 70.96410256],0
r3,1,0.002084,9.473886,[502   7] ; [68  5],[498.50515464  10.49484536] ; [71.49484536  1.50515464],0
a3,1,0.002469,9.163632,[363 147] ; [65  9],[373.76712329 136.23287671] ; [54.23287671 19.76712329],0
s6,1,0.002805,8.930447,[333 173] ; [57 11],[343.79790941 162.20209059] ; [46.20209059 21.79790941],0
u4,1,0.004634,8.016863,[  8 503] ; [ 5 69],[ 11.35555556 499.64444444] ; [ 1.64444444 72.35555556],0
p9,1,0.009512,6.724098,[438  67] ; [71  2],[444.71453287  60.28546713] ; [64.28546713  8.71453287],0
p10,1,0.01035,6.573682,[431  76] ; [71  3],[438.06196213  68.93803787] ; [63.93803787 10.06196213],0
n5,1,0.012667,6.215025,[387 120] ; [66  8],[395.30292599 111.69707401] ; [57.69707401 16.30292599],0
s1,1,0.016471,5.751863,[ 10 491] ; [ 5 69],[ 13.06956522 487.93043478] ; [ 1.93043478 72.06956522],0
b5,1,0.025223,5.008489,[305 206] ; [34 40],[296.11794872 214.88205128] ; [42.88205128 31.11794872],0
v1,1,0.028839,4.777219,[278 220] ; [50 22],[286.56842105 211.43157895] ; [41.43157895 30.56842105],0
n6,1,0.047228,3.937265,[439  70] ; [69  4],[444.28178694  64.71821306] ; [63.71821306  9.28178694],0
b3,1,0.061075,3.507943,[116 192] ; [29 28],[122.35616438 185.64383562] ; [22.64383562 34.35616438],0
b2,1,0.061075,3.507943,[116 192] ; [29 28],[122.35616438 185.64383562] ; [22.64383562 34.35616438],0
n4,1,0.063527,3.442822,[409 101] ; [66  8],[414.81164384  95.18835616] ; [60.18835616 13.81164384],0
r4,1,0.06847,3.319317,[497  14] ; [69  5],[494.4034188  16.5965812] ; [71.5965812  2.4034188],0
b1,1,0.07065,3.267855,[173 338] ; [33 41],[179.94188034 331.05811966] ; [26.05811966 47.94188034],0
s2,1,0.074496,3.181071,[247 256] ; [44 29],[254.11979167 248.88020833] ; [36.88020833 36.11979167],0
d2,1,0.079647,3.072088,[244 265] ; [43 30],[251.00171821 257.99828179] ; [35.99828179 37.00171821],0
a5,1,0.118328,2.439308,[394 117] ; [63 11],[399.19145299 111.80854701] ; [57.80854701 16.19145299],0
n2,1,0.155218,2.020202,[64 24] ; [11  1],[66. 22.] ; [9. 3.],0
r2,1,0.176682,1.825314,[493  13] ; [70  4],[491.16896552  14.83103448] ; [71.83103448  2.16896552],0
s3,1,0.229653,1.443011,[282 218] ; [46 26],[286.71328671 213.28671329] ; [41.28671329 30.71328671],0
n1,1,0.234009,1.416329,[29 60] ; [6 6],[30.84158416 58.15841584] ; [4.15841584 7.84158416],0
d3,1,0.367297,0.812788,[369 142] ; [49 24],[365.75 145.25] ; [52.25 20.75],0
d1,1,0.393461,0.72822,[312 199] ; [49 25],[315.33504274 195.66495726] ; [45.66495726 28.33504274],0
v4,1,0.449068,0.573003,[495  13] ; [70  3],[494.01032702  13.98967298] ; [70.98967298  2.01032702],0
a6,1,0.563082,0.334395,[366 144] ; [50 23],[363.91080617 146.08919383] ; [52.08919383 20.91080617],0
p2,1,0.572266,0.318905,[442  67] ; [66  8],[443.51972556  65.48027444] ; [64.48027444  9.51972556],0
a2,1,0.597831,0.27828,[132 379] ; [17 57],[130.15213675 380.84786325] ; [18.84786325 55.15213675],0
n3,1,0.598339,0.277509,[65 23] ; [8 4],[64.24 23.76] ; [8.76 3.24],0
d5,1,0.651335,0.204221,[415  95] ; [61 12],[416.39794168  93.60205832] ; [59.60205832 13.39794168],0
v2,1,0.654996,0.19966,[297 193] ; [45 26],[298.71657754 191.28342246] ; [43.28342246 27.71657754],0
a4,1,0.712971,0.135328,[236 273] ; [36 38],[237.47512864 271.52487136] ; [34.52487136 39.47512864],0
u2,1,0.747429,0.103704,[89 57] ; [5 4],[88.54193548 57.45806452] ; [5.45806452 3.54193548],0
s4,1,0.753275,0.098799,[ 77 426] ; [10 62],[ 76.10608696 426.89391304] ; [10.89391304 61.10608696],0
a8,1,0.757016,0.09573,[ 69 392] ; [11 56],[ 69.84848485 391.15151515] ; [10.15151515 56.84848485],0
u1,1,0.769817,0.085623,[103 408] ; [16 58],[103.94700855 407.05299145] ; [15.05299145 58.94700855],0
u3,1,0.817263,0.053392,[93 55] ; [6 3],[93.32484076 54.67515924] ; [5.67515924 3.32484076],0
b4,1,0.877173,0.023887,[299 212] ; [44 30],[299.61196581 211.38803419] ; [43.38803419 30.61196581],0
a7,1,0.89832,0.016329,[375 134] ; [54 20],[374.54716981 134.45283019] ; [54.45283019 19.54716981],0
d4,1,0.943167,0.005082,[427  82] ; [61 12],[426.79037801  82.20962199] ; [61.20962199 11.79037801],0
