Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.003827,8.364055,[23  8] ; [ 4 10],[18.6 12.4] ; [8.4 5.6],0
p4,1,0.014362,5.993088,[21 10] ; [ 4 10],[17.22222222 13.77777778] ; [7.77777778 6.22222222],0
a3,1,0.036792,4.360023,[17 14] ; [ 3 11],[13.77777778 17.22222222] ; [6.22222222 7.77777778],0
d5,1,0.042051,4.133164,[23  8] ; [6 8],[19.97777778 11.02222222] ; [9.02222222 4.97777778],0
a8,1,0.045136,4.013542,[ 1 28] ; [ 3 10],[ 2.76190476 26.23809524] ; [ 1.23809524 11.76190476],0
v1,1,0.068526,3.317972,[13 18] ; [ 2 12],[10.33333333 20.66666667] ; [4.66666667 9.33333333],0
p10,1,0.071766,3.242168,[22  9] ; [6 8],[19.28888889 11.71111111] ; [8.71111111 5.28888889],0
v2,1,0.081244,3.039833,[16 15] ; [ 3 10],[13.38636364 17.61363636] ; [5.61363636 7.38636364],0
n3,1,0.095437,2.780183,[6 8] ; [5 1],[7.7 6.3] ; [3.3 2.7],0
a7,1,0.111363,2.534768,[19 12] ; [5 9],[16.53333333 14.46666667] ; [7.46666667 6.53333333],0
u3,1,0.135305,2.230562,[8 6] ; [3 8],[6.16 7.84] ; [4.84 6.16],0
s5,1,0.147332,2.099654,[ 8 23] ; [ 1 13],[ 6.2 24.8] ; [ 2.8 11.2],0
s7,1,0.228328,1.451247,[10 18] ; [ 2 10],[ 8.4 19.6] ; [3.6 8.4],0
s6,1,0.234782,1.411655,[17 14] ; [5 9],[15.15555556 15.84444444] ; [6.84444444 7.15555556],0
v3,1,0.286592,1.135563,[ 9 22] ; [ 2 12],[ 7.57777778 23.42222222] ; [ 3.42222222 10.57777778],0
s8,1,0.286592,1.135563,[ 9 22] ; [ 2 12],[ 7.57777778 23.42222222] ; [ 3.42222222 10.57777778],0
n5,1,0.292955,1.105991,[17 14] ; [10  4],[18.6 12.4] ; [8.4 5.6],0
b4,1,0.343816,0.896149,[13 18] ; [8 6],[14.46666667 16.53333333] ; [6.53333333 7.46666667],0
a6,1,0.343816,0.896149,[18 13] ; [6 8],[16.53333333 14.46666667] ; [7.46666667 6.53333333],0
p6,1,0.361359,0.833165,[ 8 22] ; [ 2 12],[ 6.81818182 23.18181818] ; [ 3.18181818 10.81818182],0
a4,1,0.389463,0.740619,[ 8 23] ; [ 2 12],[ 6.88888889 24.11111111] ; [ 3.11111111 10.88888889],0
s4,1,0.389463,0.740619,[ 8 23] ; [ 2 12],[ 6.88888889 24.11111111] ; [ 3.11111111 10.88888889],0
s3,1,0.458078,0.550586,[10 21] ; [ 3 11],[ 8.95555556 22.04444444] ; [4.04444444 9.95555556],0
p3,1,0.462941,0.538776,[12 18] ; [ 4 10],[10.90909091 19.09090909] ; [5.09090909 8.90909091],0
b1,1,0.510704,0.432624,[19 12] ; [10  4],[19.97777778 11.02222222] ; [9.02222222 4.97777778],0
r1,1,0.510704,0.432624,[12 19] ; [ 4 10],[11.02222222 19.97777778] ; [4.97777778 9.02222222],0
r3,1,0.51957,0.414747,[24  7] ; [12  2],[24.8  6.2] ; [11.2  2.8],0
a5,1,0.552516,0.352828,[14 17] ; [5 9],[13.08888889 17.91111111] ; [5.91111111 8.08888889],0
p7,1,0.61425,0.254032,[18 13] ; [7 7],[17.22222222 13.77777778] ; [7.77777778 6.22222222],0
p2,1,0.665079,0.187412,[24  7] ; [10  4],[23.42222222  7.57777778] ; [10.57777778  3.42222222],0
n2,1,0.690328,0.15873,[8 6] ; [4 2],[8.4 5.6] ; [3.6 2.4],0
p9,1,0.704656,0.143673,[21  9] ; [9 5],[20.45454545  9.54545455] ; [9.54545455 4.45454545],0
b5,1,0.763256,0.090726,[17 14] ; [7 7],[16.53333333 14.46666667] ; [7.46666667 6.53333333],0
r4,1,0.792616,0.069124,[12 19] ; [6 8],[12.4 18.6] ; [5.6 8.4],0
p11,1,0.804671,0.061161,[21 10] ; [10  4],[21.35555556  9.64444444] ; [9.64444444 4.35555556],0
n1,1,0.80725,0.059524,[ 3 11] ; [1 5],[ 2.8 11.2] ; [1.2 4.8],0
b2,1,0.818733,0.052521,[ 6 12] ; [2 5],[ 5.76 12.24] ; [2.24 4.76],0
b3,1,0.818733,0.052521,[ 6 12] ; [2 5],[ 5.76 12.24] ; [2.24 4.76],0
d2,1,0.846038,0.037704,[ 8 23] ; [ 4 10],[ 8.26666667 22.73333333] ; [ 3.73333333 10.26666667],0
p5,1,0.874499,0.024947,[ 5 26] ; [ 2 12],[ 4.82222222 26.17777778] ; [ 2.17777778 11.82222222],0
p8,1,0.885497,0.020737,[14 17] ; [6 8],[13.77777778 17.22222222] ; [6.22222222 7.77777778],0
n4,1,0.920183,0.010041,[16 15] ; [7 7],[15.84444444 15.15555556] ; [7.15555556 6.84444444],0
u2,1,0.94277,0.005154,[10  4] ; [8 3],[10.08  3.92] ; [7.92 3.08],0
n6,1,0.988073,0.000223,[20 11] ; [9 5],[19.97777778 11.02222222] ; [9.02222222 4.97777778],0
