Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1.5e-05,18.700547,[12 55] ; [22 15],[21.90384615 45.09615385] ; [12.09615385 24.90384615],1
s4,1,0.000304,13.047729,[ 3 64] ; [11 26],[ 9.01923077 57.98076923] ; [ 4.98076923 32.01923077],1
s6,1,0.000944,10.93459,[31 34] ; [30  7],[38.87254902 26.12745098] ; [22.12745098 14.87254902],1
s2,1,0.001302,10.340371,[18 48] ; [22 15],[25.63106796 40.36893204] ; [14.36893204 22.63106796],0
s3,1,0.004081,8.247399,[23 42] ; [24 13],[29.95098039 35.04901961] ; [17.04901961 19.95098039],0
p2,1,0.006521,7.400462,[50 15] ; [36  1],[54.80392157 10.19607843] ; [31.19607843  5.80392157],0
n4,1,0.01974,5.434743,[19 48] ; [19 18],[24.48076923 42.51923077] ; [13.51923077 23.48076923],0
a3,1,0.026919,4.895977,[32 35] ; [26 11],[37.36538462 29.63461538] ; [20.63461538 16.36538462],0
a8,1,0.029033,4.76567,[ 1 59] ; [ 4 28],[ 3.26086957 56.73913043] ; [ 1.73913043 30.26086957],0
s5,1,0.04986,3.846154,[14 51] ; [14 21],[18.2 46.8] ; [ 9.8 25.2],0
p10,1,0.051732,3.784429,[43 23] ; [30  6],[47.23529412 18.76470588] ; [25.76470588 10.23529412],0
p9,1,0.061958,3.484173,[47 20] ; [32  5],[50.89423077 16.10576923] ; [28.10576923  8.89423077],0
b5,1,0.090297,2.869067,[44 23] ; [18 19],[39.94230769 27.05769231] ; [22.05769231 14.94230769],0
u3,1,0.098947,2.722438,[15 19] ; [8 3],[17.37777778 16.62222222] ; [5.62222222 5.37777778],0
u2,1,0.160622,1.968356,[17 18] ; [8 3],[19.02173913 15.97826087] ; [5.97826087 5.02173913],0
a2,1,0.16464,1.931082,[ 5 62] ; [ 6 31],[ 7.08653846 59.91346154] ; [ 3.91346154 33.08653846],0
d3,1,0.171453,1.870194,[46 21] ; [30  7],[48.96153846 18.03846154] ; [27.03846154  9.96153846],0
p7,1,0.197814,1.658443,[46 18] ; [30  6],[48.64 15.36] ; [27.36  8.64],0
u1,1,0.217173,1.522952,[ 3 64] ; [ 4 33],[ 4.50961538 62.49038462] ; [ 2.49038462 34.50961538],0
d5,1,0.217185,1.522872,[49 18] ; [31  6],[51.53846154 15.46153846] ; [28.46153846  8.53846154],0
p12,1,0.223088,1.484398,[ 6 61] ; [ 1 36],[ 4.50961538 62.49038462] ; [ 2.49038462 34.50961538],0
r1,1,0.223466,1.481975,[47 20] ; [30  7],[49.60576923 17.39423077] ; [27.39423077  9.60576923],0
b3,1,0.255461,1.293187,[ 5 27] ; [ 7 18],[ 6.73684211 25.26315789] ; [ 5.26315789 19.73684211],0
