Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,48.862196,[27 66] ; [209  91],[55.84732824 37.15267176] ; [180.15267176 119.84732824],1
a3,1,0.0,39.119136,[46 47] ; [245  54],[69.03826531 23.96173469] ; [221.96173469  77.03826531],1
d2,1,0.0,38.949821,[18 75] ; [168 130],[44.24040921 48.75959079] ; [141.75959079 156.24040921],1
a4,1,0.0,34.327726,[18 75] ; [161 137],[42.57544757 50.42455243] ; [136.42455243 161.57544757],1
d5,1,1e-06,23.383597,[63 30] ; [264  33],[77.97692308 15.02307692] ; [249.02307692  47.97692308],1
u1,1,2e-06,22.957757,[ 3 90] ; [ 79 221],[19.40458015 73.59541985] ; [ 62.59541985 237.40458015],1
a6,1,4.1e-05,16.819534,[46 47] ; [215  82],[62.23846154 30.76153846] ; [198.76153846  98.23846154],1
d4,1,0.000191,13.913451,[68 25] ; [264  33],[79.16923077 13.83076923] ; [252.83076923  44.16923077],1
p9,1,0.000273,13.246946,[73 19] ; [277  22],[82.35294118  9.64705882] ; [267.64705882  31.35294118],1
d3,1,0.000633,11.675267,[55 38] ; [230  68],[67.78772379 25.21227621] ; [217.21227621  80.78772379],1
b3,1,0.000701,11.485844,[11 49] ; [ 80 108],[22.01612903 37.98387097] ; [ 68.98387097 119.01612903],1
b2,1,0.000701,11.485844,[11 49] ; [ 80 108],[22.01612903 37.98387097] ; [ 68.98387097 119.01612903],1
p10,1,0.001823,9.720046,[73 19] ; [271  26],[81.35732648 10.64267352] ; [262.64267352  34.35732648],0
s5,1,0.00206,9.495634,[30 60] ; [153 142],[42.77922078 47.22077922] ; [140.22077922 154.77922078],0
r1,1,0.003962,8.301047,[68 24] ; [259  40],[76.94117647 15.05882353] ; [250.05882353  48.94117647],0
p4,1,0.005818,7.605919,[57 36] ; [227  72],[67.37755102 25.62244898] ; [216.62244898  82.37755102],0
s7,1,0.008209,6.987351,[46 42] ; [197  94],[56.42216359 31.57783641] ; [186.57783641 104.42216359],0
s8,1,0.0116,6.371043,[44 49] ; [185 113],[54.46803069 38.53196931] ; [174.53196931 123.46803069],0
n6,1,0.019436,5.461829,[73 19] ; [263  33],[79.67010309 12.32989691] ; [256.32989691  39.67010309],0
r4,1,0.019686,5.439533,[81 12] ; [283  17],[86.13740458  6.86259542] ; [277.86259542  22.13740458],0
n3,1,0.03831,4.291186,[11  9] ; [42 11],[14.52054795  5.47945205] ; [38.47945205 14.52054795],0
