Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,44.46822,[41 59] ; [58  4],[61.11111111 38.88888889] ; [37.88888889 24.11111111],1
a7,1,0.008943,6.83409,[61 42] ; [49 13],[68.66666667 34.33333333] ; [41.33333333 20.66666667],0
s4,1,0.008957,6.831422,[13 90] ; [18 44],[19.35151515 83.64848485] ; [11.64848485 50.35151515],0
d3,1,0.009917,6.649753,[60 44] ; [48 14],[67.6626506 36.3373494] ; [40.3373494 21.6626506],0
d1,1,0.015887,5.815309,[47 57] ; [40 22],[54.5060241 49.4939759] ; [32.4939759 29.5060241],0
d5,1,0.019342,5.470324,[70 34] ; [52 10],[76.43373494 27.56626506] ; [45.56626506 16.43373494],0
s2,1,0.020628,5.357938,[34 68] ; [32 30],[41.04878049 60.95121951] ; [24.95121951 37.04878049],0
d4,1,0.021714,5.268544,[76 27] ; [55  7],[81.77575758 21.22424242] ; [49.22424242 12.77575758],0
s6,1,0.031319,4.635393,[49 54] ; [39 21],[55.60736196 47.39263804] ; [32.39263804 27.60736196],0
a2,1,0.068683,3.314208,[15 89] ; [16 46],[19.42168675 84.57831325] ; [11.57831325 50.42168675],0
s8,1,0.092383,2.832351,[30 73] ; [26 36],[34.95757576 68.04242424] ; [21.04242424 40.95757576],0
p5,1,0.126649,2.333104,[  4 100] ; [ 6 56],[ 6.26506024 97.73493976] ; [ 3.73493976 58.26506024],0
s5,1,0.136877,2.212727,[24 76] ; [20 37],[28.02547771 71.97452229] ; [15.97452229 41.02547771],0
v3,1,0.138662,2.192747,[29 74] ; [24 37],[33.28658537 69.71341463] ; [19.71341463 41.28658537],0
u1,1,0.146486,2.108468,[13 91] ; [13 49],[16.28915663 87.71084337] ; [ 9.71084337 52.28915663],0
v2,1,0.175736,1.833316,[47 54] ; [34 25],[51.13125 49.86875] ; [29.86875 29.13125],0
n5,1,0.178102,1.813388,[56 48] ; [40 22],[60.14457831 43.85542169] ; [35.85542169 26.14457831],0
r4,1,0.179927,1.798227,[84 20] ; [55  7],[87.08433735 16.91566265] ; [51.91566265 10.08433735],0
a5,1,0.188167,1.731913,[58 46] ; [41 21],[62.02409639 41.97590361] ; [36.97590361 25.02409639],0
s7,1,0.203693,1.615699,[32 68] ; [24 33],[35.66878981 64.33121019] ; [20.33121019 36.66878981],0
a6,1,0.208014,1.585197,[62 42] ; [43 19],[65.78313253 38.21686747] ; [39.21686747 22.78313253],0
b4,1,0.307378,1.041907,[67 37] ; [35 27],[63.90361446 40.09638554] ; [38.09638554 23.90361446],0
a8,1,0.351981,0.866301,[14 79] ; [ 5 47],[12.1862069 80.8137931] ; [ 6.8137931 45.1862069],0
v4,1,0.369833,0.804226,[93 11] ; [58  4],[94.60240964  9.39759036] ; [56.39759036  5.60240964],0
n6,1,0.370796,0.800996,[75 28] ; [49 13],[77.40606061 25.59393939] ; [46.59393939 15.40606061],0
r1,1,0.389432,0.740716,[76 28] ; [49 13],[78.31325301 25.68674699] ; [46.68674699 15.31325301],0
s3,1,0.392307,0.731779,[44 58] ; [31 31],[46.64634146 55.35365854] ; [28.35365854 33.64634146],0
b5,1,0.420951,0.647658,[64 40] ; [42 20],[66.40963855 37.59036145] ; [39.59036145 22.40963855],0
n1,1,0.445983,0.58084,[10 24] ; [ 4 16],[ 8.81481481 25.18518519] ; [ 5.18518519 14.81481481],0
v1,1,0.453606,0.561626,[40 62] ; [28 34],[42.29268293 59.70731707] ; [25.70731707 36.29268293],0
s1,1,0.465785,0.531958,[ 4 98] ; [ 4 58],[ 4.97560976 97.02439024] ; [ 3.02439024 58.97560976],0
u3,1,0.479167,0.50076,[23 19] ; [10 12],[21.65625 20.34375] ; [11.34375 10.65625],0
p6,1,0.499005,0.457051,[31 71] ; [22 40],[32.96341463 69.03658537] ; [20.03658537 41.96341463],0
p8,1,0.518244,0.417387,[36 66] ; [25 37],[37.93902439 64.06097561] ; [23.06097561 38.93902439],0
a4,1,0.54661,0.363425,[42 62] ; [28 34],[43.85542169 60.14457831] ; [26.14457831 35.85542169],0
u2,1,0.576863,0.311333,[19 22] ; [ 9 14],[17.9375 23.0625] ; [10.0625 12.9375],0
a3,1,0.582582,0.302079,[62 42] ; [39 22],[63.66060606 40.33939394] ; [37.33939394 23.66060606],0
b2,1,0.613364,0.255305,[21 48] ; [10 18],[22.05154639 46.94845361] ; [ 8.94845361 19.05154639],0
b3,1,0.613364,0.255305,[21 48] ; [10 18],[22.05154639 46.94845361] ; [ 8.94845361 19.05154639],0
p7,1,0.6381,0.221236,[51 52] ; [32 28],[52.44785276 50.55214724] ; [30.55214724 29.44785276],0
p4,1,0.686196,0.163235,[41 63] ; [26 35],[42.23030303 61.76969697] ; [24.76969697 36.23030303],0
p3,1,0.704324,0.144012,[29 75] ; [19 43],[30.07228916 73.92771084] ; [17.92771084 44.07228916],0
n3,1,0.73137,0.117857,[26  9] ; [14  6],[25.45454545  9.54545455] ; [14.54545455  5.45454545],0
n2,1,0.763218,0.090756,[26  8] ; [16  4],[26.44444444  7.55555556] ; [15.55555556  4.44444444],0
n4,1,0.853373,0.034157,[69 35] ; [42 20],[69.54216867 34.45783133] ; [41.45783133 20.54216867],0
r3,1,0.904587,0.014369,[94  9] ; [56  5],[94.20731707  8.79268293] ; [55.79268293  5.20731707],0
p12,1,0.909506,0.012919,[  3 100] ; [ 2 60],[ 3.12121212 99.87878788] ; [ 1.87878788 60.12121212],0
p2,1,0.944527,0.004842,[76 28] ; [45 17],[75.80722892 28.19277108] ; [45.19277108 16.80722892],0
d2,1,0.984448,0.00038,[50 53] ; [30 32],[49.93939394 53.06060606] ; [30.06060606 31.93939394],0
p1,1,0.985452,0.000332,[ 5 97] ; [ 3 59],[ 4.97560976 97.02439024] ; [ 3.02439024 58.97560976],0
