Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,56.415629,[157  58] ; [161 230],[112.82178218 102.17821782] ; [205.17821782 185.82178218],1
s6,1,0.0,52.18856,[187  25] ; [235 157],[148.1192053  63.8807947] ; [273.8807947 118.1192053],1
p5,1,0.0,45.720774,[ 56 160] ; [ 25 365],[ 28.87128713 187.12871287] ; [ 52.12871287 337.87128713],1
s7,1,0.0,33.625736,[145  61] ; [170 205],[111.68674699  94.31325301] ; [203.31325301 171.68674699],1
s3,1,2e-06,22.247339,[148  64] ; [194 195],[120.63893511  91.36106489] ; [221.36106489 167.63893511],1
s8,1,7e-06,20.165786,[129  85] ; [162 231],[102.59308072 111.40691928] ; [188.40691928 204.59308072],1
p6,1,2e-05,18.181429,[112 101] ; [135 254],[ 87.39368771 125.60631229] ; [159.60631229 229.39368771],1
r4,1,6.5e-05,15.954327,[211   5] ; [348  46],[197.94098361  18.05901639] ; [361.05901639  32.94098361],1
p7,1,8.5e-05,15.44765,[161  50] ; [233 153],[139.25293132  71.74706868] ; [254.74706868 131.25293132],1
s4,1,0.000125,14.710808,[ 45 166] ; [ 39 352],[ 29.44186047 181.55813953] ; [ 54.55813953 336.44186047],1
p10,1,0.000304,13.047743,[197  18] ; [314  76],[181.59504132  33.40495868] ; [329.40495868  60.59504132],1
a3,1,0.000421,12.436094,[176  39] ; [269 123],[157.61943987  57.38056013] ; [287.38056013 104.61943987],1
a5,1,0.000675,11.557187,[183  33] ; [286 108],[166.07213115  49.92786885] ; [302.92786885  91.07213115],1
p9,1,0.000791,11.261573,[196  16] ; [321  68],[182.36938436  29.63061564] ; [334.63061564  54.36938436],1
p3,1,0.000931,10.960624,[136  80] ; [192 200],[116.52631579  99.47368421] ; [211.47368421 180.52631579],1
p4,1,0.000957,10.908156,[156  58] ; [233 159],[137.36963696  76.63036304] ; [251.63036304 140.36963696],1
r1,1,0.002431,9.191477,[191  25] ; [308  84],[177.27631579  38.72368421] ; [321.72368421  70.27631579],0
p12,1,0.002974,8.823552,[ 30 185] ; [ 26 365],[ 19.8679868 195.1320132] ; [ 36.1320132 354.8679868],0
p8,1,0.003456,8.549525,[134  78] ; [196 190],[116.98996656  95.01003344] ; [213.01003344 172.98996656],0
v1,1,0.013652,6.082583,[135  80] ; [200 182],[120.64489112  94.35510888] ; [214.35510888 167.64489112],0
n5,1,0.015848,5.819706,[202  14] ; [342  50],[193.26315789  22.73684211] ; [350.73684211  41.26315789],0
b5,1,0.017926,5.603354,[113 103] ; [245 149],[126.76721311  89.23278689] ; [231.23278689 162.76721311],0
p1,1,0.019718,5.436658,[ 29 186] ; [ 30 363],[ 20.86348684 194.13651316] ; [ 38.13651316 354.86348684],0
d4,1,0.021033,5.324048,[187  27] ; [315  79],[176.69078947  37.30921053] ; [325.30921053  68.69078947],0
n2,1,0.021187,5.311309,[33  5] ; [52 26],[27.84482759 10.15517241] ; [57.15517241 20.84482759],0
u1,1,0.02431,5.072367,[ 55 161] ; [ 70 324],[ 44.26229508 171.73770492] ; [ 80.73770492 313.26229508],0
a4,1,0.032968,4.547451,[117  99] ; [176 214],[104.43564356 111.56435644] ; [188.56435644 201.43564356],0
d1,1,0.039495,4.239464,[146  70] ; [233 161],[134.20327869  81.79672131] ; [244.79672131 149.20327869],0
p2,1,0.049109,3.871632,[191  25] ; [323  69],[182.60526316  33.39473684] ; [331.39473684  60.60526316],0
v3,1,0.056624,3.633607,[105 109] ; [157 226],[ 93.91624791 120.08375209] ; [168.08375209 214.91624791],0
a2,1,0.068517,3.318204,[ 65 151] ; [ 92 302],[ 55.59344262 160.40655738] ; [101.40655738 292.59344262],0
u3,1,0.100704,2.694364,[25 15] ; [59 65],[20.48780488 19.51219512] ; [63.51219512 60.48780488],0
d2,1,0.102816,2.661313,[121  93] ; [195 198],[111.40691928 102.59308072] ; [204.59308072 188.40691928],0
v4,1,0.113253,2.508231,[210   6] ; [372  22],[206.0852459   9.9147541] ; [375.9147541  18.0852459],0
r2,1,0.114427,2.491984,[209   7] ; [363  24],[204.89552239  11.10447761] ; [367.10447761  19.89552239],0
d3,1,0.163496,1.941594,[156  60] ; [263 131],[148.36721311  67.63278689] ; [270.63278689 123.36721311],0
d5,1,0.173113,1.855781,[184  31] ; [320  74],[177.93103448  37.06896552] ; [326.06896552  67.93103448],0
n1,1,0.209778,1.572959,[20 17] ; [32 45],[16.87719298 20.12280702] ; [35.12280702 41.87719298],0
s1,1,0.230169,1.439819,[ 10 203] ; [ 11 379],[  7.41791045 205.58208955] ; [ 13.58208955 376.41791045],0
