Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,76.378427,[ 2 57] ; [157  78],[31.90816327 27.09183673] ; [127.09183673 107.90816327],1
d3,1,0.0,58.572571,[13 46] ; [177  58],[38.1292517 20.8707483] ; [151.8707483  83.1292517],1
d5,1,0.0,44.244236,[27 32] ; [202  33],[45.95578231 13.04421769] ; [183.04421769  51.95578231],1
a4,1,1e-06,24.387349,[ 9 49] ; [121 114],[25.7337884 32.2662116] ; [104.2662116 130.7337884],1
d2,1,2.4e-05,17.85932,[14 45] ; [127 106],[28.48972603 30.51027397] ; [112.51027397 120.48972603],1
a7,1,0.000477,12.203391,[33 26] ; [184  51],[43.54761905 15.45238095] ; [173.45238095  61.54761905],1
a5,1,0.000772,11.307875,[31 28] ; [176  59],[41.54081633 17.45918367] ; [165.45918367  69.54081633],1
u2,1,0.002592,9.074525,[11 19] ; [47 21],[17.75510204 12.24489796] ; [40.24489796 27.75510204],0
a3,1,0.00285,8.901241,[29 29] ; [166  69],[38.60068259 19.39931741] ; [156.39931741  78.60068259],0
a2,1,0.00367,8.44025,[ 4 55] ; [ 56 179],[12.04081633 46.95918367] ; [ 47.95918367 187.04081633],0
s2,1,0.022765,5.18638,[19 37] ; [118 114],[26.63888889 29.36111111] ; [110.36111111 121.63888889],0
s5,1,0.029052,4.764532,[ 8 48] ; [ 62 155],[14.35897436 41.64102564] ; [ 55.64102564 161.35897436],0
v2,1,0.030127,4.702052,[20 35] ; [118 106],[27.20430108 27.79569892] ; [110.79569892 113.20430108],0
b2,1,0.057733,3.601344,[ 7 25] ; [53 80],[11.63636364 20.36363636] ; [48.36363636 84.63636364],0
b3,1,0.057733,3.601344,[ 7 25] ; [53 80],[11.63636364 20.36363636] ; [48.36363636 84.63636364],0
r3,1,0.063666,3.439217,[55  4] ; [230   5],[57.19387755  1.80612245] ; [227.80612245   7.19387755],0
s1,1,0.088624,2.899195,[ 5 53] ; [  8 224],[ 2.6 55.4] ; [ 10.4 221.6],0
n3,1,0.116778,2.460012,[13  2] ; [47 24],[10.46511628  4.53488372] ; [49.53488372 21.46511628],0
u3,1,0.120529,2.410435,[16 14] ; [48 21],[19.39393939 10.60606061] ; [44.60606061 24.39393939],0
b1,1,0.15403,2.031879,[16 43] ; [ 87 148],[20.67006803 38.32993197] ; [ 82.32993197 152.67006803],0
n2,1,0.160605,1.968517,[15  2] ; [51 20],[12.75  4.25] ; [53.25 17.75],0
r1,1,0.207889,1.586068,[45 14] ; [195  39],[48.32764505 10.67235495] ; [191.67235495  42.32764505],0
s8,1,0.225316,1.470189,[18 41] ; [ 91 142],[22.0239726 36.9760274] ; [ 86.9760274 146.0239726],0
r2,1,0.261693,1.25978,[57  2] ; [232   3],[57.99659864  1.00340136] ; [231.00340136   3.99659864],0
a6,1,0.266609,1.234113,[37 22] ; [165  70],[40.53741497 18.46258503] ; [161.46258503  73.53741497],0
v4,1,0.308901,1.035367,[57  1] ; [224  11],[55.62457338  2.37542662] ; [225.37542662   9.62457338],0
s7,1,0.319823,0.989671,[19 38] ; [ 90 132],[22.2688172 34.7311828] ; [ 86.7311828 135.2688172],0
b4,1,0.31984,0.9896,[33 26] ; [148  87],[36.32312925 22.67687075] ; [144.67687075  90.32312925],0
p12,1,0.326438,0.962978,[ 3 56] ; [ 21 212],[ 4.84931507 54.15068493] ; [ 19.15068493 213.84931507],0
p2,1,0.353138,0.862149,[38 21] ; [166  69],[40.93877551 18.06122449] ; [163.06122449  71.93877551],0
p11,1,0.357068,0.848179,[45 14] ; [165  70],[42.14285714 16.85714286] ; [167.85714286  67.14285714],0
p6,1,0.358649,0.84262,[ 7 52] ; [ 39 194],[ 9.29452055 49.70547945] ; [ 36.70547945 196.29452055],0
a8,1,0.388928,0.74229,[ 7 44] ; [ 21 197],[ 5.30855019 45.69144981] ; [ 22.69144981 195.30855019],0
p5,1,0.413682,0.668195,[ 5 54] ; [ 13 219],[ 3.64948454 55.35051546] ; [ 14.35051546 217.64948454],0
n6,1,0.460902,0.543704,[49 10] ; [185  50],[46.95918367 12.04081633] ; [187.04081633  47.95918367],0
n5,1,0.507451,0.439319,[42 17] ; [156  78],[39.87030717 19.12969283] ; [158.12969283  75.87030717],0
n4,1,0.524394,0.405243,[41 18] ; [173  62],[42.94557823 16.05442177] ; [171.05442177  63.94557823],0
p1,1,0.535208,0.384493,[ 6 53] ; [ 18 216],[ 4.83276451 54.16723549] ; [ 19.16723549 214.83276451],0
n1,1,0.657941,0.196034,[ 7 10] ; [33 37],[7.81609195 9.18390805] ; [32.18390805 37.81609195],0
v3,1,0.718491,0.129943,[18 38] ; [ 76 143],[19.14181818 36.85818182] ; [ 74.85818182 144.14181818],0
s3,1,0.726652,0.122208,[27 28] ; [121 113],[28.16608997 26.83391003] ; [119.83391003 114.16608997],0
p3,1,0.755561,0.096917,[20 38] ; [ 76 159],[19.00341297 38.99658703] ; [ 76.99658703 158.00341297],0
s6,1,0.77704,0.08019,[36 22] ; [148  83],[36.92733564 21.07266436] ; [147.07266436  83.92733564],0
v1,1,0.783123,0.075763,[28 30] ; [105 122],[27.06666667 30.93333333] ; [105.93333333 121.06666667],0
p9,1,0.842014,0.039728,[45 13] ; [182  49],[45.55709343 12.44290657] ; [181.44290657  49.55709343],0
p8,1,0.935666,0.006515,[15 43] ; [ 62 173],[15.24232082 42.75767918] ; [ 61.75767918 173.24232082],0
p10,1,0.947822,0.004283,[42 16] ; [167  65],[41.8 16.2] ; [167.2  64.8],0
p4,1,0.958497,0.002708,[26 33] ; [104 130],[26.1774744 32.8225256] ; [103.8225256 130.1774744],0
b5,1,0.967397,0.001671,[39 20] ; [156  79],[39.13265306 19.86734694] ; [155.86734694  79.13265306],0
s4,1,0.990361,0.000146,[10 49] ; [ 39 192],[ 9.96896552 49.03103448] ; [ 39.03103448 191.96896552],0
