Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,67.076953,[317  15] ; [68 35],[293.83908046  38.16091954] ; [91.16091954 11.83908046],1
r2,1,0.0,33.512171,[322   9] ; [81 19],[309.49651972  21.50348028] ; [93.50348028  6.49651972],1
v4,1,1.2e-05,19.129265,[316  13] ; [86 17],[306.15277778  22.84722222] ; [95.84722222  7.15277778],1
a5,1,0.000217,13.67982,[239  93] ; [54 49],[223.62298851 108.37701149] ; [69.37701149 33.62298851],1
u1,1,0.000343,12.819578,[ 75 257] ; [ 7 96],[ 62.58390805 269.41609195] ; [19.41609195 83.58390805],1
a2,1,0.001235,10.436567,[ 94 238] ; [13 90],[ 81.66436782 250.33563218] ; [25.33563218 77.66436782],0
s6,1,0.001705,9.842732,[218 111] ; [50 52],[204.57540603 124.42459397] ; [63.42459397 38.57540603],0
n4,1,0.005811,7.6081,[246  85] ; [62 41],[234.90322581  96.09677419] ; [73.09677419 29.90322581],0
v2,1,0.007929,7.04954,[178 136] ; [41 58],[166.50363196 147.49636804] ; [52.49636804 46.50363196],0
s7,1,0.013348,6.122425,[148 168] ; [32 66],[137.39130435 178.60869565] ; [42.60869565 55.39130435],0
u3,1,0.017038,5.692492,[64 33] ; [14 19],[58.2 38.8] ; [19.8 13.2],0
s8,1,0.017097,5.686427,[133 198] ; [28 75],[122.79032258 208.20967742] ; [38.20967742 64.79032258],0
v3,1,0.021874,5.255756,[115 198] ; [24 75],[105.59951456 207.40048544] ; [33.40048544 65.59951456],0
d3,1,0.028487,4.798335,[229 102] ; [58 43],[219.90046296 111.09953704] ; [67.09953704 33.90046296],0
d1,1,0.029078,4.762994,[189 143] ; [46 57],[179.35632184 152.64367816] ; [55.64367816 47.35632184],0
p12,1,0.029578,4.733661,[ 21 309] ; [  1 102],[ 16.76674365 313.23325635] ; [ 5.23325635 97.76674365],0
a6,1,0.034198,4.484799,[233  98] ; [61 42],[224.22580645 106.77419355] ; [69.77419355 33.22580645],0
v1,1,0.035933,4.400292,[159 164] ; [36 61],[149.96428571 173.03571429] ; [45.03571429 51.96428571],0
d4,1,0.037465,4.329153,[274  56] ; [76 27],[266.74364896  63.25635104] ; [83.25635104 19.74364896],0
a4,1,0.041688,4.147839,[160 171] ; [38 65],[151.00921659 179.99078341] ; [46.99078341 56.00921659],0
a7,1,0.042852,4.101219,[240  92] ; [63 39],[231.78801843 100.21198157] ; [71.21198157 30.78801843],0
u2,1,0.06929,3.299757,[59 36] ; [14 18],[54.60629921 40.39370079] ; [18.39370079 13.60629921],0
s3,1,0.091884,2.841051,[186 140] ; [49 54],[178.57808858 147.42191142] ; [56.42191142 46.57808858],0
b1,1,0.094389,2.797881,[121 211] ; [47 56],[128.22068966 203.77931034] ; [39.77931034 63.22068966],0
d5,1,0.105558,2.619489,[268  63] ; [75 27],[262.20092379  68.79907621] ; [80.79907621 21.20092379],0
n2,1,0.119965,2.417778,[64 32] ; [32  8],[67.76470588 28.23529412] ; [28.23529412 11.76470588],0
s2,1,0.125371,2.348909,[168 159] ; [44 59],[161.21860465 165.78139535] ; [50.78139535 52.21860465],0
p1,1,0.152941,2.042675,[ 14 317] ; [ 8 95],[ 16.77880184 314.22119816] ; [ 5.22119816 97.77880184],0
d2,1,0.205678,1.601592,[166 164] ; [44 58],[160.41666667 169.58333333] ; [49.58333333 52.41666667],0
p7,1,0.208898,1.57905,[144 181] ; [38 64],[138.52459016 186.47540984] ; [43.47540984 58.52459016],0
n5,1,0.22274,1.486631,[222 106] ; [63 40],[216.89095128 111.10904872] ; [68.10904872 34.89095128],0
n1,1,0.232913,1.422983,[30 66] ; [16 22],[32.95522388 63.04477612] ; [13.04477612 24.95522388],0
p2,1,0.247883,1.335195,[241  91] ; [68 34],[236.37788018  95.62211982] ; [72.62211982 29.37788018],0
b5,1,0.292381,1.108627,[210 122] ; [71 32],[214.46436782 117.53563218] ; [66.53563218 36.46436782],0
p10,1,0.339143,0.913669,[241  87] ; [70 32],[237.22790698  90.77209302] ; [73.77209302 28.22790698],0
s5,1,0.351802,0.866945,[ 91 228] ; [23 74],[ 87.41826923 231.58173077] ; [26.58173077 70.41826923],0
s1,1,0.399961,0.708442,[ 16 310] ; [ 3 99],[ 14.47196262 311.52803738] ; [ 4.52803738 97.47196262],0
p9,1,0.439223,0.598311,[251  78] ; [80 20],[253.84382284  75.15617716] ; [77.15617716 22.84382284],0
p11,1,0.505249,0.443894,[237  95] ; [70 33],[234.30804598  97.69195402] ; [72.69195402 30.30804598],0
u4,1,0.555646,0.3473,[  6 326] ; [  1 102],[  5.34252874 326.65747126] ; [  1.65747126 101.34252874],0
n6,1,0.562083,0.33611,[265  65] ; [80 23],[262.9330254  67.0669746] ; [82.0669746 20.9330254],0
p4,1,0.580037,0.306175,[148 182] ; [43 60],[145.56581986 184.43418014] ; [45.43418014 57.56581986],0
a1,1,0.676031,0.174629,[ 13 319] ; [ 5 98],[ 13.73793103 318.26206897] ; [ 4.26206897 98.73793103],0
p3,1,0.677587,0.172854,[113 219] ; [37 65],[114.74654378 217.25345622] ; [35.25345622 66.74654378],0
p6,1,0.683982,0.165678,[ 75 254] ; [25 76],[ 76.51162791 252.48837209] ; [23.48837209 77.51162791],0
n3,1,0.687644,0.161648,[72 23] ; [29 11],[71.07407407 23.92592593] ; [29.92592593 10.07407407],0
a3,1,0.720625,0.127895,[234  98] ; [70 32],[232.55299539  99.44700461] ; [71.44700461 30.55299539],0
b3,1,0.740415,0.109762,[ 76 125] ; [22 40],[ 74.8973384 126.1026616] ; [23.1026616 38.8973384],0
b2,1,0.740415,0.109762,[ 76 125] ; [22 40],[ 74.8973384 126.1026616] ; [23.1026616 38.8973384],0
s4,1,0.810123,0.057729,[ 54 274] ; [18 85],[ 54.79350348 273.20649652] ; [17.20649652 85.79350348],0
b4,1,0.909977,0.012784,[201 131] ; [63 40],[201.48965517 130.51034483] ; [62.51034483 40.48965517],0
a8,1,0.92145,0.009723,[ 38 263] ; [12 86],[ 37.71929825 263.28070175] ; [12.28070175 85.71929825],0
p5,1,0.992192,9.6e-05,[ 16 312] ; [ 5 97],[ 16.01860465 311.98139535] ; [ 4.98139535 97.01860465],0
