Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,65.649383,[32 48] ; [80  1],[55.65217391 24.34782609] ; [56.34782609 24.65217391],1
d2,1,0.0,55.326984,[15 64] ; [63 18],[38.5125 40.4875] ; [39.4875 41.5125],1
d3,1,0.0,47.548988,[23 57] ; [67 14],[44.72049689 35.27950311] ; [45.27950311 35.72049689],1
a2,1,0.0,30.787796,[ 1 79] ; [29 54],[14.72392638 65.27607362] ; [15.27607362 67.72392638],1
a4,1,0.0,30.178971,[17 63] ; [53 30],[34.35582822 45.64417178] ; [35.64417178 47.35582822],1
u1,1,1e-06,24.01147,[ 1 79] ; [24 59],[12.26993865 67.73006135] ; [12.73006135 70.26993865],1
a3,1,3e-06,22.112288,[35 45] ; [66 17],[49.57055215 30.42944785] ; [51.42944785 31.57055215],1
a5,1,9e-06,19.616126,[38 42] ; [67 16],[51.53374233 28.46625767] ; [53.46625767 29.53374233],1
s7,1,7.8e-05,15.602644,[18 56] ; [44 35],[29.9869281 44.0130719] ; [32.0130719 46.9869281],1
a7,1,0.00201,9.54016,[40 40] ; [61 22],[49.57055215 30.42944785] ; [51.42944785 31.57055215],0
r2,1,0.01368,6.078955,[68 12] ; [78  3],[72.54658385  7.45341615] ; [73.45341615  7.54658385],0
a6,1,0.013706,6.075636,[39 41] ; [55 26],[46.70807453 33.29192547] ; [47.29192547 33.70807453],0
n2,1,0.018341,5.563261,[21  2] ; [23 13],[17.15254237  5.84745763] ; [26.84745763  9.15254237],0
s8,1,0.024282,5.074386,[23 56] ; [38 44],[29.93167702 49.06832298] ; [31.06832298 50.93167702],0
n4,1,0.049708,3.851265,[44 36] ; [58 25],[50.06134969 29.93865031] ; [51.93865031 31.06134969],0
p9,1,0.06635,3.371087,[45 33] ; [58 23],[50.52830189 27.47169811] ; [52.47169811 28.52830189],0
n3,1,0.110945,2.540712,[18  4] ; [21 13],[15.32142857  6.67857143] ; [23.67857143 10.32142857],0
v2,1,0.124968,2.353922,[36 40] ; [46 31],[40.73202614 35.26797386] ; [41.26797386 35.73202614],0
u3,1,0.131478,2.274968,[25 20] ; [13  4],[27.58064516 17.41935484] ; [10.41935484  6.58064516],0
b4,1,0.141564,2.160878,[41 39] ; [52 31],[45.64417178 34.35582822] ; [47.35582822 35.64417178],0
s1,1,0.204935,1.60685,[ 8 71] ; [ 4 78],[ 5.88819876 73.11180124] ; [ 6.11180124 75.88819876],0
b2,1,0.21055,1.567641,[12 30] ; [24 35],[14.97029703 27.02970297] ; [21.02970297 37.97029703],0
b3,1,0.21055,1.567641,[12 30] ; [24 35],[14.97029703 27.02970297] ; [21.02970297 37.97029703],0
a1,1,0.212863,1.551847,[ 3 77] ; [ 7 76],[ 4.90797546 75.09202454] ; [ 5.09202454 77.90797546],0
a8,1,0.229758,1.442361,[11 69] ; [ 6 71],[ 8.66242038 71.33757962] ; [ 8.33757962 68.66242038],0
n6,1,0.242502,1.365993,[56 24] ; [64 18],[59.25925926 20.74074074] ; [60.74074074 21.25925926],0
s3,1,0.267698,1.228505,[35 44] ; [44 39],[38.52469136 40.47530864] ; [40.47530864 42.52469136],0
u2,1,0.284157,1.147102,[24 21] ; [11  5],[25.81967213 19.18032787] ; [9.18032787 6.81967213],0
s2,1,0.291682,1.111839,[33 45] ; [42 41],[36.33540373 41.66459627] ; [38.66459627 44.33540373],0
n1,1,0.305609,1.049558,[ 7 14] ; [17 19],[ 8.84210526 12.15789474] ; [15.15789474 20.84210526],0
p8,1,0.383925,0.758095,[21 59] ; [17 66],[18.65030675 61.34969325] ; [19.34969325 63.65030675],0
r1,1,0.398895,0.711656,[55 25] ; [62 21],[57.42331288 22.57668712] ; [59.57668712 23.42331288],0
n5,1,0.462694,0.53937,[46 33] ; [53 30],[48.27777778 30.72222222] ; [50.72222222 32.27777778],0
p6,1,0.475029,0.510253,[16 64] ; [20 61],[17.88819876 62.11180124] ; [18.11180124 62.88819876],0
s5,1,0.485877,0.485643,[19 55] ; [24 54],[20.93421053 53.06578947] ; [22.06578947 55.93421053],0
p7,1,0.500256,0.454394,[30 48] ; [27 54],[27.96226415 50.03773585] ; [29.03773585 51.96226415],0
p5,1,0.50038,0.454131,[ 6 73] ; [ 4 76],[ 4.96855346 74.03144654] ; [ 5.03144654 74.96855346],0
p1,1,0.505279,0.443832,[ 7 73] ; [ 5 78],[ 5.88957055 74.11042945] ; [ 6.11042945 76.88957055],0
p11,1,0.523438,0.407114,[53 27] ; [51 32],[51.04294479 28.95705521] ; [52.95705521 30.04294479],0
p4,1,0.546129,0.364297,[25 53] ; [30 52],[26.8125 51.1875] ; [28.1875 53.8125],0
s6,1,0.557644,0.3438,[44 34] ; [50 32],[45.825 32.175] ; [48.175 33.825],0
r4,1,0.562029,0.336204,[70 10] ; [70 13],[68.71165644 11.28834356] ; [71.28834356 11.71165644],0
b1,1,0.593527,0.28487,[39 41] ; [37 46],[37.3006135 42.6993865] ; [38.6993865 44.3006135],0
p10,1,0.68098,0.169024,[47 31] ; [52 30],[48.2625 29.7375] ; [50.7375 31.2625],0
v3,1,0.726254,0.122579,[26 51] ; [27 47],[27.02649007 49.97350993] ; [25.97350993 48.02649007],0
b5,1,0.761201,0.092358,[51 29] ; [51 32],[50.06134969 29.93865031] ; [51.93865031 31.06134969],0
v1,1,0.796144,0.06674,[31 48] ; [33 47],[31.79874214 47.20125786] ; [32.20125786 47.79874214],0
s4,1,0.814012,0.055344,[17 63] ; [16 65],[16.39751553 63.60248447] ; [16.60248447 64.39751553],0
v4,1,0.873862,0.025203,[71  9] ; [73 10],[70.67484663  9.32515337] ; [73.32515337  9.67484663],0
p3,1,0.955351,0.003135,[27 53] ; [27 54],[26.83229814 53.16770186] ; [27.16770186 53.83229814],0
p12,1,0.964547,0.001976,[ 6 74] ; [ 6 76],[ 5.92592593 74.07407407] ; [ 6.07407407 75.92592593],0
