Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.13057,2.285714,[3 6] ; [5 2],[4.5 4.5] ; [3.5 3.5],0
p4,1,0.13057,2.285714,[3 6] ; [5 2],[4.5 4.5] ; [3.5 3.5],0
a5,1,0.196667,1.666955,[5 4] ; [6 1],[6.1875 2.8125] ; [4.8125 2.1875],0
s8,1,0.204894,1.607143,[6 3] ; [2 4],[4.8 4.2] ; [3.2 2.8],0
v2,1,0.204894,1.607143,[2 6] ; [4 3],[3.2 4.8] ; [2.8 4.2],0
p11,1,0.280425,1.165029,[4 5] ; [5 2],[5.0625 3.9375] ; [3.9375 3.0625],0
p3,1,0.280425,1.165029,[4 5] ; [5 2],[5.0625 3.9375] ; [3.9375 3.0625],0
s6,1,0.291841,1.111111,[8 1] ; [4 2],[7.2 1.8] ; [4.8 1.2],0
a3,1,0.310437,1.028815,[5 3] ; [6 1],[5.86666667 2.13333333] ; [5.13333333 1.86666667],0
r1,1,0.37472,0.787953,[8 1] ; [5 2],[7.3125 1.6875] ; [5.6875 1.3125],0
b4,1,0.37472,0.787953,[8 1] ; [5 2],[7.3125 1.6875] ; [5.6875 1.3125],0
a4,1,0.437558,0.602679,[1 7] ; [2 5],[1.6 6.4] ; [1.4 5.6],0
b3,1,0.504985,0.444444,[1 5] ; [2 4],[1.5 4.5] ; [1.5 4.5],0
b2,1,0.504985,0.444444,[1 5] ; [2 4],[1.5 4.5] ; [1.5 4.5],0
d4,1,0.515305,0.42328,[5 4] ; [5 2],[5.625 3.375] ; [4.375 2.625],0
p2,1,0.515305,0.42328,[5 4] ; [5 2],[5.625 3.375] ; [4.375 2.625],0
d2,1,0.515305,0.42328,[4 5] ; [2 5],[3.375 5.625] ; [2.625 4.375],0
s3,1,0.59298,0.285714,[4 3] ; [3 4],[3.5 3.5] ; [3.5 3.5],0
d1,1,0.614295,0.253968,[4 5] ; [4 3],[4.5 4.5] ; [3.5 3.5],0
a6,1,0.614295,0.253968,[5 4] ; [3 4],[4.5 4.5] ; [3.5 3.5],0
p5,1,0.686591,0.1628,[2 7] ; [1 6],[1.6875 7.3125] ; [1.3125 5.6875],0
s4,1,0.686591,0.1628,[2 7] ; [1 6],[1.6875 7.3125] ; [1.3125 5.6875],0
p6,1,0.69627,0.152381,[3 6] ; [3 4],[3.375 5.625] ; [2.625 4.375],0
v3,1,0.714393,0.133929,[3 5] ; [2 5],[2.66666667 5.33333333] ; [2.33333333 4.66666667],0
p9,1,0.792147,0.069444,[7 2] ; [5 1],[7.2 1.8] ; [4.8 1.2],0
b5,1,0.838464,0.041558,[6 3] ; [5 2],[6.1875 2.8125] ; [4.8125 2.1875],0
a7,1,0.838464,0.041558,[6 3] ; [5 2],[6.1875 2.8125] ; [4.8125 2.1875],0
p10,1,0.838464,0.041558,[6 3] ; [5 2],[6.1875 2.8125] ; [4.8125 2.1875],0
n5,1,0.848936,0.036281,[8 1] ; [6 1],[7.875 1.125] ; [6.125 0.875],0
n4,1,0.848936,0.036281,[8 1] ; [6 1],[7.875 1.125] ; [6.125 0.875],0
s7,1,0.872081,0.025926,[4 5] ; [2 3],[3.85714286 5.14285714] ; [2.14285714 2.85714286],0
s2,1,0.949375,0.004031,[5 4] ; [4 3],[5.0625 3.9375] ; [3.9375 3.0625],0
s5,1,0.949375,0.004031,[5 4] ; [4 3],[5.0625 3.9375] ; [3.9375 3.0625],0
v1,1,0.949375,0.004031,[4 5] ; [3 4],[3.9375 5.0625] ; [3.0625 3.9375],0
d5,1,0.949375,0.004031,[5 4] ; [4 3],[5.0625 3.9375] ; [3.9375 3.0625],0
b1,1,0.949375,0.004031,[5 4] ; [4 3],[5.0625 3.9375] ; [3.9375 3.0625],0
