Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,91.933225,[ 1 69] ; [189 101],[36.94444444 33.05555556] ; [153.05555556 136.94444444],1
d3,1,0.0,61.402102,[19 49] ; [224  66],[46.15642458 21.84357542] ; [196.84357542  93.15642458],1
d5,1,0.0,40.566094,[33 36] ; [243  47],[53.04735376 15.95264624] ; [222.95264624  67.04735376],1
d2,1,2e-06,22.440871,[11 59] ; [135 154],[28.46796657 41.53203343] ; [117.53203343 171.46796657],1
a4,1,1.2e-05,19.219895,[11 59] ; [128 162],[27.02777778 42.97222222] ; [111.97222222 178.02777778],1
a3,1,3.4e-05,17.166502,[32 38] ; [208  82],[46.66666667 23.33333333] ; [193.33333333  96.66666667],1
a5,1,0.000391,12.575193,[35 35] ; [209  81],[47.44444444 22.55555556] ; [196.55555556  93.44444444],1
a2,1,0.001003,10.821628,[ 3 67] ; [ 61 229],[12.44444444 57.55555556] ; [ 51.55555556 238.44444444],0
r3,1,0.002684,9.01091,[60  9] ; [278  11],[65.1452514  3.8547486] ; [272.8547486  16.1452514],0
r1,1,0.005342,7.759948,[45 25] ; [231  58],[53.81615599 16.18384401] ; [222.18384401  66.81615599],0
u1,1,0.014354,5.994089,[ 2 68] ; [ 38 252],[ 7.77777778 62.22222222] ; [ 32.22222222 257.77777778],0
v2,1,0.014531,5.972489,[25 40] ; [151 122],[33.84615385 31.15384615] ; [142.15384615 130.84615385],0
a7,1,0.016876,5.709237,[42 27] ; [218  72],[49.97214485 19.02785515] ; [210.02785515  79.97214485],0
r4,1,0.020169,5.397169,[54 16] ; [255  35],[60.08333333  9.91666667] ; [248.91666667  41.08333333],0
b4,1,0.05062,3.820811,[34 36] ; [178 112],[41.22222222 28.77777778] ; [170.77777778 119.22222222],0
b3,1,0.055623,3.663318,[ 7 26] ; [62 98],[11.79792746 21.20207254] ; [ 57.20207254 102.79792746],0
b2,1,0.055623,3.663318,[ 7 26] ; [62 98],[11.79792746 21.20207254] ; [ 57.20207254 102.79792746],0
n2,1,0.063743,3.437206,[22  2] ; [56 20],[18.72  5.28] ; [59.28 16.72],0
p1,1,0.090718,2.861587,[ 6 64] ; [ 11 279],[ 3.30555556 66.69444444] ; [ 13.69444444 276.30555556],0
n3,1,0.094901,2.789217,[20  4] ; [49 26],[16.72727273  7.27272727] ; [52.27272727 22.72727273],0
s1,1,0.117927,2.444637,[ 5 64] ; [  9 276],[ 2.72881356 66.27118644] ; [ 11.27118644 273.72881356],0
u2,1,0.120123,2.415712,[18 20] ; [50 30],[21.89830508 16.10169492] ; [46.10169492 33.89830508],0
b5,1,0.127023,2.328518,[38 32] ; [186 104],[43.55555556 26.44444444] ; [180.44444444 109.55555556],0
a6,1,0.139242,2.186319,[40 30] ; [193  97],[45.30555556 24.69444444] ; [187.69444444 102.30555556],0
n1,1,0.192143,1.701107,[11 12] ; [25 51],[ 8.36363636 14.63636364] ; [27.63636364 48.36363636],0
n4,1,0.199737,1.6443,[45 25] ; [209  81],[49.38888889 20.61111111] ; [204.61111111  85.38888889],0
s4,1,0.204615,1.609122,[16 53] ; [ 48 240],[12.3697479 56.6302521] ; [ 51.6302521 236.3697479],0
v3,1,0.212522,1.554161,[18 51] ; [ 94 183],[22.33526012 46.66473988] ; [ 89.66473988 187.33526012],0
s5,1,0.242989,1.363167,[16 52] ; [ 86 194],[19.93103448 48.06896552] ; [ 82.06896552 197.93103448],0
a8,1,0.264333,1.245919,[ 6 59] ; [ 39 230],[ 8.75748503 56.24251497] ; [ 36.24251497 232.75748503],0
b1,1,0.272469,1.204272,[26 44] ; [ 88 202],[22.16666667 47.83333333] ; [ 91.83333333 198.16666667],0
p9,1,0.334629,0.930899,[61  8] ; [266  23],[63.02513966  5.97486034] ; [263.97486034  25.02513966],0
p2,1,0.351417,0.868334,[54 16] ; [237  52],[56.74094708 13.25905292] ; [234.25905292  54.74094708],0
p12,1,0.356745,0.849318,[ 2 68] ; [ 16 273],[ 3.5097493 66.4902507] ; [ 14.4902507 274.5097493],0
p11,1,0.389534,0.740397,[53 17] ; [233  57],[55.61111111 14.38888889] ; [230.38888889  59.61111111],0
p7,1,0.405187,0.692877,[33 35] ; [150 127],[36.06956522 31.93043478] ; [146.93043478 130.06956522],0
s7,1,0.440254,0.59562,[31 35] ; [119 166],[28.20512821 37.79487179] ; [121.79487179 163.20512821],0
p4,1,0.503366,0.447834,[25 45] ; [115 172],[27.45098039 42.54901961] ; [112.54901961 174.45098039],0
s3,1,0.590506,0.289554,[35 33] ; [157 128],[36.98583569 31.01416431] ; [155.01416431 129.98583569],0
s2,1,0.671396,0.179973,[33 35] ; [148 140],[34.57303371 33.42696629] ; [146.42696629 141.57303371],0
p6,1,0.687789,0.161489,[16 53] ; [ 73 213],[17.29859155 51.70140845] ; [ 71.70140845 214.29859155],0
n5,1,0.704643,0.143687,[52 18] ; [206  80],[50.73033708 19.26966292] ; [207.26966292  78.73033708],0
r2,1,0.715262,0.133078,[63  6] ; [263  21],[63.7223796  5.2776204] ; [262.2776204  21.7223796],0
n6,1,0.776061,0.080916,[57 13] ; [237  49],[57.80898876 12.19101124] ; [236.19101124  49.80898876],0
s6,1,0.795003,0.067506,[43 25] ; [185 100],[43.92067989 24.07932011] ; [184.07932011 100.92067989],0
v4,1,0.828938,0.046684,[64  4] ; [272  15],[64.36056338  3.63943662] ; [271.63943662  15.36056338],0
p5,1,0.86706,0.028021,[ 4 66] ; [ 18 270],[ 4.30167598 65.69832402] ; [ 17.69832402 270.30167598],0
v1,1,0.902528,0.014998,[33 35] ; [135 148],[32.54700855 35.45299145] ; [135.45299145 147.54700855],0
u3,1,0.919637,0.010179,[21 17] ; [45 35],[21.25423729 16.74576271] ; [44.74576271 35.25423729],0
s8,1,0.983087,0.000449,[28 42] ; [116 173],[28.07799443 41.92200557] ; [115.92200557 173.07799443],0
p8,1,0.985119,0.000348,[28 40] ; [117 168],[27.93201133 40.06798867] ; [117.06798867 167.93201133],0
