Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,5.3e-05,16.354183,[23 13] ; [22 65],[13.17073171 22.82926829] ; [31.82926829 55.17073171],1
p7,1,0.005939,7.568802,[23 13] ; [32 55],[16.09756098 19.90243902] ; [38.90243902 48.09756098],0
r4,1,0.007944,7.045973,[30  6] ; [52 37],[23.616 12.384] ; [58.384 30.616],0
s6,1,0.010043,6.627175,[19 17] ; [25 63],[12.77419355 23.22580645] ; [31.22580645 56.77419355],0
p8,1,0.033431,4.523566,[15 21] ; [20 68],[10.16129032 25.83870968] ; [24.83870968 63.16129032],0
s3,1,0.035262,4.432463,[16 19] ; [23 65],[11.09756098 23.90243902] ; [27.90243902 60.09756098],0
r3,1,0.036156,4.389708,[32  4] ; [62 25],[27.51219512  8.48780488] ; [66.48780488 20.51219512],0
a3,1,0.040707,4.188172,[14 22] ; [52 36],[19.16129032 16.83870968] ; [46.83870968 41.16129032],0
s4,1,0.108528,2.575529,[ 7 29] ; [ 8 80],[ 4.35483871 31.64516129] ; [10.64516129 77.35483871],0
s2,1,0.109272,2.564719,[11 24] ; [16 72],[ 7.68292683 27.31707317] ; [19.31707317 68.68292683],0
n2,1,0.118299,2.439699,[8 2] ; [20 18],[5.83333333 4.16666667] ; [22.16666667 15.83333333],0
p5,1,0.146013,2.113421,[ 2 34] ; [ 1 87],[ 0.87096774 35.12903226] ; [ 2.12903226 85.87096774],0
n3,1,0.154664,2.025638,[8 2] ; [21 17],[6.04166667 3.95833333] ; [22.95833333 15.04166667],0
p2,1,0.158569,1.987822,[22 14] ; [42 47],[18.432 17.568] ; [45.568 43.432],0
b2,1,0.173745,1.850328,[ 4 18] ; [17 33],[ 6.41666667 15.58333333] ; [14.58333333 35.41666667],0
b3,1,0.173745,1.850328,[ 4 18] ; [17 33],[ 6.41666667 15.58333333] ; [14.58333333 35.41666667],0
a4,1,0.221495,1.494657,[ 8 28] ; [29 58],[10.82926829 25.17073171] ; [26.17073171 60.82926829],0
r2,1,0.248023,1.334405,[32  4] ; [69 17],[29.80327869  6.19672131] ; [71.19672131 14.80327869],0
a8,1,0.300115,1.073682,[ 1 32] ; [ 7 76],[ 2.27586207 30.72413793] ; [ 5.72413793 77.27586207],0
d2,1,0.368244,0.80958,[15 21] ; [44 43],[17.26829268 18.73170732] ; [41.73170732 45.26829268],0
v4,1,0.378088,0.77691,[30  6] ; [67 21],[28.16129032  7.83870968] ; [68.83870968 19.16129032],0
p6,1,0.378248,0.776389,[ 7 28] ; [12 76],[ 5.40650407 29.59349593] ; [13.59349593 74.40650407],0
