Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,64.509265,[191  92] ; [26 87],[155.07828283 127.92171717] ; [61.92171717 51.07828283],1
s3,1,0.0,59.58621,[193  86] ; [30 83],[158.71683673 120.28316327] ; [64.28316327 48.71683673],1
s7,1,0.0,53.110517,[183  92] ; [27 80],[151.17801047 123.82198953] ; [58.82198953 48.17801047],1
s8,1,0.0,36.000016,[175 108] ; [33 82],[147.89949749 135.10050251] ; [60.10050251 54.89949749],1
s5,1,0.0,31.387157,[135 145] ; [20 93],[110.43256997 169.56743003] ; [44.56743003 68.43256997],1
s4,1,0.00269,9.006452,[ 50 232] ; [  7 108],[ 40.48866499 241.51133501] ; [16.51133501 98.48866499],0
p9,1,0.004641,8.014445,[257  26] ; [91 22],[248.6969697  34.3030303] ; [99.3030303 13.6969697],0
p10,1,0.014475,5.979281,[248  35] ; [88 25],[240.12121212  42.87878788] ; [95.87878788 17.12121212],0
p6,1,0.015802,5.824805,[132 147] ; [38 74],[121.30434783 157.69565217] ; [48.69565217 63.30434783],0
u1,1,0.016474,5.751579,[ 74 212] ; [17 98],[ 64.90274314 221.09725686] ; [26.09725686 88.90274314],0
n5,1,0.022872,5.178181,[240  44] ; [86 29],[232.04010025  51.95989975] ; [93.95989975 21.04010025],0
a2,1,0.044101,4.052702,[ 91 195] ; [25 90],[ 82.73316708 203.26683292] ; [33.26683292 81.73316708],0
p11,1,0.055792,3.658242,[228  58] ; [101  14],[234.64837905  51.35162095] ; [94.35162095 20.64837905],0
n6,1,0.059234,3.55871,[249  34] ; [92 22],[243.08060453  39.91939547] ; [97.91939547 16.08060453],0
d5,1,0.060741,3.517037,[244  40] ; [90 25],[237.73433584  46.26566416] ; [96.26566416 18.73433584],0
p4,1,0.0702,3.278335,[194  90] ; [67 47],[186.24120603  97.75879397] ; [74.75879397 39.24120603],0
r2,1,0.070858,3.263036,[280   4] ; [109   5],[277.57788945   6.42211055] ; [111.42211055   2.57788945],0
p5,1,0.073063,3.212825,[ 45 239] ; [ 10 102],[ 39.44444444 244.55555556] ; [15.55555556 96.44444444],0
n2,1,0.092887,2.823616,[45  8] ; [12  6],[42.54929577 10.45070423] ; [14.45070423  3.54929577],0
v4,1,0.095227,2.783721,[279   6] ; [108   6],[276.42857143   8.57142857] ; [110.57142857   3.42857143],0
p12,1,0.105139,2.625809,[ 33 251] ; [  7 106],[ 28.61460957 255.38539043] ; [ 11.38539043 101.61460957],0
u4,1,0.113607,2.503312,[ 11 275] ; [  1 114],[  8.55860349 277.44139651] ; [  3.44139651 111.55860349],0
p2,1,0.126376,2.336463,[243  41] ; [104  10],[247.6080402  36.3919598] ; [99.3919598 14.6080402],0
b5,1,0.151984,2.052222,[186 100] ; [66 49],[179.73067332 106.26932668] ; [72.26932668 42.73067332],0
u3,1,0.169911,1.883726,[44 19] ; [16 13],[41.08695652 21.91304348] ; [18.91304348 10.08695652],0
p1,1,0.194052,1.686582,[ 32 252] ; [  8 107],[ 28.47117794 255.52882206] ; [ 11.52882206 103.47117794],0
n1,1,0.246722,1.341769,[26 27] ; [ 6 12],[23.88732394 29.11267606] ; [8.11267606 9.88732394],0
r4,1,0.323051,0.976554,[277   9] ; [109   6],[275.30174564  10.69825436] ; [110.69825436   4.30174564],0
a8,1,0.324773,0.96963,[ 46 209] ; [14 88],[ 42.85714286 212.14285714] ; [17.14285714 84.85714286],0
n4,1,0.342662,0.900448,[237  48] ; [91 24],[233.7  51.3] ; [94.3 20.7],0
b4,1,0.388553,0.743464,[175 111] ; [65 50],[171.17206983 114.82793017] ; [68.82793017 46.17206983],0
u2,1,0.388559,0.743445,[38 24] ; [15 14],[36.10989011 25.89010989] ; [16.89010989 12.10989011],0
d3,1,0.403706,0.697259,[210  75] ; [80 35],[206.625  78.375] ; [83.375 31.625],0
d1,1,0.432361,0.616472,[186 100] ; [70 45],[182.58354115 103.41645885] ; [73.41645885 41.58354115],0
p7,1,0.503502,0.447547,[193  80] ; [76 37],[190.25129534  82.74870466] ; [78.74870466 34.25129534],0
a3,1,0.504615,0.445218,[223  61] ; [86 28],[220.49246231  63.50753769] ; [88.50753769 25.49246231],0
a5,1,0.515196,0.4235,[232  54] ; [90 25],[229.65586035  56.34413965] ; [92.34413965 22.65586035],0
a1,1,0.525529,0.40303,[ 17 269] ; [  5 110],[ 15.69077307 270.30922693] ; [  6.30922693 108.69077307],0
d4,1,0.534473,0.38588,[244  40] ; [96 19],[242.00501253  41.99498747] ; [97.99498747 17.00501253],0
r3,1,0.571557,0.320084,[278   7] ; [111   4],[277.1625   7.8375] ; [111.8375   3.1625],0
a7,1,0.576562,0.311826,[211  74] ; [82 33],[208.7625  76.2375] ; [84.2375 30.7625],0
p3,1,0.586413,0.295981,[158 126] ; [60 54],[155.55778894 128.44221106] ; [62.44221106 51.55778894],0
a4,1,0.600601,0.27409,[146 137] ; [56 59],[143.63316583 139.36683417] ; [58.36683417 56.63316583],0
n3,1,0.61469,0.253401,[38 14] ; [15  4],[38.81690141 13.18309859] ; [14.18309859  4.81690141],0
s1,1,0.635791,0.224289,[ 10 270] ; [  3 111],[  9.23857868 270.76142132] ; [  3.76142132 110.23857868],0
b2,1,0.64493,0.212352,[ 79 105] ; [35 41],[ 80.67692308 103.32307692] ; [33.32307692 42.67692308],0
b3,1,0.64493,0.212352,[ 79 105] ; [35 41],[ 80.67692308 103.32307692] ; [33.32307692 42.67692308],0
a6,1,0.652148,0.203203,[196  88] ; [82 33],[197.87468672  86.12531328] ; [80.12531328 34.87468672],0
v2,1,0.691124,0.157871,[189  87] ; [79 33],[190.63917526  85.36082474] ; [77.36082474 34.63917526],0
d2,1,0.713184,0.135118,[149 135] ; [58 57],[147.33834586 136.66165414] ; [59.66165414 55.33834586],0
v3,1,0.732125,0.11717,[140 138] ; [57 52],[141.51421189 136.48578811] ; [55.48578811 53.51421189],0
p8,1,0.871166,0.026302,[165 115] ; [65 47],[164.28571429 115.71428571] ; [65.71428571 46.28571429],0
b1,1,0.950928,0.003787,[106 180] ; [43 72],[106.26932668 179.73067332] ; [42.73067332 72.26932668],0
